interm,yarn
net/minecraft/class_1987,net/minecraft/world/biome/EndHighlandsBiome
net/minecraft/class_1986,net/minecraft/world/biome/DesertHillsBiome
net/minecraft/class_1985,net/minecraft/world/biome/DesertLakesBiome
net/minecraft/class_291,net/minecraft/client/gl/VertexBuffer
net/minecraft/class_290,net/minecraft/client/render/VertexFormats
net/minecraft/class_1989,net/minecraft/world/biome/ErodedBadlandsBiome
net/minecraft/class_3763$class_4223,net/minecraft/entity/raid/RaiderEntity$PatrolApproachGoal
net/minecraft/class_2503$class_4612,net/minecraft/nbt/LongTag$Cache
net/minecraft/class_1955,net/minecraft/world/biome/BadlandsPlateauBiome
net/minecraft/class_1954,net/minecraft/world/ScheduledTick
net/minecraft/class_1953,net/minecraft/world/TickPriority
net/minecraft/class_1952,net/minecraft/world/MobSpawnerEntry
net/minecraft/class_1959,net/minecraft/world/biome/Biome
net/minecraft/class_531$class_533,net/minecraft/client/gui/hud/spectator/SpectatorMenu$ChangePageSpectatorMenuCommand
net/minecraft/class_1958,net/minecraft/world/biome/BambooJungleBiome
net/minecraft/class_1957,net/minecraft/world/biome/BambooJungleHillsBiome
net/minecraft/class_1956,net/minecraft/world/biome/BadlandsBiome
net/minecraft/class_531$class_532,net/minecraft/client/gui/hud/spectator/SpectatorMenu$CloseSpectatorMenuCommand
net/minecraft/class_4379$class_4380,com/mojang/realmsclient/gui/screens/RealmsBackupInfoScreen$BackupInfoList
net/minecraft/class_5284$class_5307,net/minecraft/world/gen/chunk/ChunkGeneratorType$Preset
net/minecraft/class_1973,net/minecraft/world/biome/source/CheckerboardBiomeSource
net/minecraft/class_1972,net/minecraft/world/biome/Biomes
net/minecraft/class_1971,net/minecraft/world/biome/BirchForestBiome
net/minecraft/class_1966,net/minecraft/world/biome/source/BiomeSource
net/minecraft/class_61$class_62,net/minecraft/loot/UniformLootTableRange$Serializer
net/minecraft/class_1965,net/minecraft/world/biome/BeachBiome
net/minecraft/class_2470,net/minecraft/util/BlockRotation
net/minecraft/class_370$class_371,net/minecraft/client/toast/SystemToast$Type
net/minecraft/class_2471,net/minecraft/data/server/ItemTagsProvider
net/minecraft/class_1140,net/minecraft/client/sound/SoundSystem
net/minecraft/class_1144,net/minecraft/client/sound/SoundManager
net/minecraft/class_2476,net/minecraft/block/SeagrassBlock
net/minecraft/class_1143,net/minecraft/client/sound/MusicType
net/minecraft/class_2477,net/minecraft/util/Language
net/minecraft/class_1142,net/minecraft/client/sound/MusicTracker
net/minecraft/class_2478,net/minecraft/block/AbstractSignBlock
net/minecraft/class_2479,net/minecraft/nbt/ByteArrayTag
net/minecraft/class_1148,net/minecraft/client/sound/SoundContainer
net/minecraft/class_2472,net/minecraft/block/SeaPickleBlock
net/minecraft/class_2473,net/minecraft/block/SaplingBlock
net/minecraft/class_1146,net/minecraft/client/sound/WeightedSoundSet
net/minecraft/class_2474,net/minecraft/data/server/AbstractTagProvider
net/minecraft/class_1145,net/minecraft/client/sound/SoundInstanceListener
net/minecraft/class_2040$class_2041,net/minecraft/predicate/entity/EntityFlagsPredicate$Builder
net/minecraft/class_2469,net/minecraft/data/server/FluidTagsProvider
net/minecraft/class_5125$class_5126,net/minecraft/world/level/storage/SessionLock$AlreadyLockedException
net/minecraft/class_2480,net/minecraft/block/ShulkerBoxBlock
net/minecraft/class_2481,net/minecraft/nbt/ByteTag
net/minecraft/class_2482,net/minecraft/block/SlabBlock
net/minecraft/class_2991$class_2992,net/minecraft/server/function/CommandFunctionManager$Entry
net/minecraft/class_1151,net/minecraft/client/tutorial/MovementTutorialStepHandler
net/minecraft/class_1150,net/minecraft/client/tutorial/NoneTutorialStepHandler
net/minecraft/class_1155,net/minecraft/client/tutorial/TutorialStepHandler
net/minecraft/class_2487,net/minecraft/nbt/CompoundTag
net/minecraft/class_1154,net/minecraft/client/tutorial/OpenInventoryTutorialStepHandler
net/minecraft/class_2447$class_2448,net/minecraft/data/server/recipe/ShapedRecipeJsonFactory$ShapedRecipeJsonProvider
net/minecraft/class_2488,net/minecraft/block/SnowBlock
net/minecraft/class_3554$1,net/minecraft/world/chunk/light/LevelPropagator$1
net/minecraft/class_1153,net/minecraft/client/tutorial/PunchTreeTutorialStepHandler
net/minecraft/class_2489,net/minecraft/nbt/DoubleTag
net/minecraft/class_3554$2,net/minecraft/world/chunk/light/LevelPropagator$2
net/minecraft/class_1152,net/minecraft/client/tutorial/FindTreeTutorialStepHandler
net/minecraft/class_1159,net/minecraft/util/math/Matrix4f
net/minecraft/class_2483,net/minecraft/nbt/AbstractListTag
net/minecraft/class_1158,net/minecraft/util/math/Quaternion
net/minecraft/class_2484,net/minecraft/block/SkullBlock
net/minecraft/class_1157,net/minecraft/client/tutorial/TutorialStep
net/minecraft/class_1156,net/minecraft/client/tutorial/TutorialManager
net/minecraft/class_3390$class_3399,net/minecraft/structure/NetherFortressGenerator$SmallCorridor
net/minecraft/server/Main,net/minecraft/server/Main
net/minecraft/class_3390$class_3398,net/minecraft/structure/NetherFortressGenerator$CorridorLeftTurn
net/minecraft/class_1149,net/minecraft/client/tutorial/CraftPlanksTutorialStepHandler
net/minecraft/class_281$class_282,net/minecraft/client/gl/GlShader$Type
net/minecraft/class_3390$class_3391,net/minecraft/structure/NetherFortressGenerator$BridgeCrossing
net/minecraft/class_1543$class_4258,net/minecraft/entity/mob/IllagerEntity$LongDoorInteractGoal
net/minecraft/class_3390$class_3393,net/minecraft/structure/NetherFortressGenerator$Bridge
net/minecraft/class_3390$class_3392,net/minecraft/structure/NetherFortressGenerator$BridgeEnd
net/minecraft/class_255$class_256,net/minecraft/util/shape/PairList$Consumer
net/minecraft/class_3390$class_3395,net/minecraft/structure/NetherFortressGenerator$CorridorBalcony
net/minecraft/class_3390$class_3394,net/minecraft/structure/NetherFortressGenerator$CorridorStairs
net/minecraft/class_3204$class_4077,net/minecraft/server/world/ChunkTicketManager$TicketDistanceLevelPropagator
net/minecraft/class_3390$class_3397,net/minecraft/structure/NetherFortressGenerator$CorridorCrossing
net/minecraft/class_3390$class_3396,net/minecraft/structure/NetherFortressGenerator$CorridorExit
net/minecraft/class_3780,net/minecraft/structure/JigsawJunction
net/minecraft/class_2454,net/minecraft/data/server/recipe/CookingRecipeJsonFactory
net/minecraft/class_3785,net/minecraft/structure/pool/StructurePool
net/minecraft/class_1121,net/minecraft/client/search/IdentifierSearchableContainer
net/minecraft/class_4346$class_4350,com/mojang/realmsclient/client/Request$Put
net/minecraft/class_2456,net/minecraft/data/server/recipe/ComplexRecipeJsonFactory
net/minecraft/class_3787,net/minecraft/structure/pool/StructurePoolRegistry
net/minecraft/class_2457,net/minecraft/block/RedstoneWireBlock
net/minecraft/class_3788,net/minecraft/datafixer/fix/ChunkStatusFix2
net/minecraft/class_1126,net/minecraft/client/search/TextSearchableContainer
net/minecraft/class_2450,net/minecraft/data/server/recipe/ShapelessRecipeJsonFactory
net/minecraft/class_3781,net/minecraft/structure/pool/SinglePoolElement
net/minecraft/class_3782,net/minecraft/structure/pool/ListPoolElement
net/minecraft/class_1124,net/minecraft/client/search/SearchManager
net/minecraft/class_2452,net/minecraft/block/RailPlacementHelper
net/minecraft/class_1123,net/minecraft/client/search/SearchableContainer
net/minecraft/class_2453,net/minecraft/block/RedstoneLampBlock
net/minecraft/class_3784,net/minecraft/structure/pool/StructurePoolElement
net/minecraft/class_3421$class_3425,net/minecraft/structure/StrongholdGenerator$LeftTurn
net/minecraft/class_1118,net/minecraft/client/sound/AmbientSoundLoops
net/minecraft/class_3421$class_3426,net/minecraft/structure/StrongholdGenerator$Library
net/minecraft/class_1117,net/minecraft/client/sound/TickableSoundInstance
net/minecraft/class_3421$class_3427,net/minecraft/structure/StrongholdGenerator$PieceSetting
net/minecraft/class_1116,net/minecraft/client/sound/AmbientSoundPlayer
net/minecraft/class_3421$class_3428,net/minecraft/structure/StrongholdGenerator$PortalRoom
net/minecraft/class_2447,net/minecraft/data/server/recipe/ShapedRecipeJsonFactory
net/minecraft/class_3778,net/minecraft/structure/pool/StructurePoolBasedGenerator
net/minecraft/class_3421$class_3422,net/minecraft/structure/StrongholdGenerator$ChestCorridor
net/minecraft/class_2449,net/minecraft/block/RedstoneOreBlock
net/minecraft/class_3421$class_3423,net/minecraft/structure/StrongholdGenerator$SmallCorridor
net/minecraft/class_3421$class_3424,net/minecraft/structure/StrongholdGenerator$FiveWayCrossing
net/minecraft/class_3421$class_3429,net/minecraft/structure/StrongholdGenerator$PrisonHall
net/minecraft/class_2338$1,net/minecraft/util/math/BlockPos$1
net/minecraft/class_2338$2,net/minecraft/util/math/BlockPos$2
net/minecraft/class_3790,net/minecraft/structure/PoolStructurePiece
net/minecraft/class_3791,net/minecraft/structure/PillagerOutpostGenerator
net/minecraft/class_4836$class_4837,net/minecraft/entity/mob/PiglinEntity$Activity
net/minecraft/class_1133,net/minecraft/server/LanServerPinger
net/minecraft/class_2027$class_2029,net/minecraft/advancement/criterion/EffectsChangedCriterion$Conditions
net/minecraft/class_2465,net/minecraft/block/PillarBlock
net/minecraft/class_1132,net/minecraft/server/integrated/IntegratedServer
net/minecraft/class_2466,net/minecraft/data/server/BlockTagsProvider
net/minecraft/class_3797,net/minecraft/MinecraftVersion
net/minecraft/class_1131,net/minecraft/client/network/LanServerInfo
net/minecraft/class_2467,net/minecraft/data/server/EntityTypeTagsProvider
net/minecraft/class_3798,net/minecraft/structure/rule/TagMatchRuleTest
net/minecraft/class_1130,net/minecraft/server/integrated/IntegratedPlayerManager
net/minecraft/class_2468,net/minecraft/block/SandBlock
net/minecraft/class_3799,net/minecraft/client/MinecraftClientGame
net/minecraft/class_700$class_701,net/minecraft/client/particle/ElderGuardianAppearanceParticle$Factory
net/minecraft/class_2461,net/minecraft/data/dev/NbtProvider
net/minecraft/class_2462,net/minecraft/block/RepeaterBlock
net/minecraft/class_3793,net/minecraft/structure/processor/BlockIgnoreStructureProcessor
net/minecraft/class_2463,net/minecraft/data/SnbtProvider
net/minecraft/class_3794,net/minecraft/structure/processor/JigsawReplacementStructureProcessor
net/minecraft/class_1134,net/minecraft/client/network/LanServerQueryManager
net/minecraft/class_2464,net/minecraft/block/BlockRenderType
net/minecraft/class_3795,net/minecraft/structure/processor/GravityStructureProcessor
net/minecraft/class_1129,net/minecraft/client/search/Searchable
net/minecraft/class_4346$class_4347,com/mojang/realmsclient/client/Request$Delete
net/minecraft/class_1128,net/minecraft/client/search/SuffixArray
net/minecraft/class_4346$class_4348,com/mojang/realmsclient/client/Request$Get
net/minecraft/class_4346$class_4349,com/mojang/realmsclient/client/Request$Post
net/minecraft/class_2458,net/minecraft/block/WallRedstoneTorchBlock
net/minecraft/class_3789,net/minecraft/structure/BuriedTreasureGenerator
net/minecraft/class_2459,net/minecraft/block/RedstoneTorchBlock
net/minecraft/class_227$class_228,net/minecraft/loot/condition/WeatherCheckLootCondition$Serializer
net/minecraft/class_2338$3,net/minecraft/util/math/BlockPos$3
net/minecraft/class_2080$class_2083,net/minecraft/advancement/criterion/OnKilledCriterion$Conditions
net/minecraft/class_5165$class_5166,net/minecraft/client/particle/WhiteAshParticle$Factory
net/minecraft/class_1100,net/minecraft/client/render/model/UnbakedModel
net/minecraft/class_2432,net/minecraft/data/server/ChestLootTableGenerator
net/minecraft/class_3763,net/minecraft/entity/raid/RaiderEntity
net/minecraft/class_2433,net/minecraft/block/WallPlayerSkullBlock
net/minecraft/class_4907$class_4908,net/minecraft/realms/RepeatedNarrator$Parameters
net/minecraft/class_2434,net/minecraft/data/server/EntityLootTableGenerator
net/minecraft/class_3765,net/minecraft/village/raid/Raid
net/minecraft/class_2435,net/minecraft/block/PlayerSkullBlock
net/minecraft/class_1104,net/minecraft/client/util/ClientPlayerTickable
net/minecraft/class_1103,net/minecraft/client/sound/ElytraSoundInstance
net/minecraft/class_3760,net/minecraft/entity/ai/goal/DisableableFollowTargetGoal
net/minecraft/class_1102,net/minecraft/client/sound/AbstractSoundInstance
net/minecraft/class_2430,net/minecraft/data/server/BlockLootTableGenerator
net/minecraft/class_1101,net/minecraft/client/sound/MovingSoundInstance
net/minecraft/class_2431,net/minecraft/block/OreBlock
net/minecraft/class_2224$class_2225,net/minecraft/command/arguments/NumberRangeArgumentType$FloatRangeArgumentType
net/minecraft/class_2429,net/minecraft/block/ConnectingBlock
net/minecraft/class_2224$class_2227,net/minecraft/command/arguments/NumberRangeArgumentType$IntRangeArgumentType
net/minecraft/class_2859$class_2860,net/minecraft/network/packet/c2s/play/AdvancementTabC2SPacket$Action
net/minecraft/class_2224$class_2229,net/minecraft/command/arguments/NumberRangeArgumentType$NumberSerializer
net/minecraft/class_2425,net/minecraft/data/report/CommandSyntaxProvider
net/minecraft/class_3756,net/minecraft/util/math/noise/PerlinNoiseSampler
net/minecraft/class_2426,net/minecraft/block/ObserverBlock
net/minecraft/class_3757,net/minecraft/util/math/noise/NoiseSampler
net/minecraft/class_2427,net/minecraft/data/report/ItemListProvider
net/minecraft/class_2428,net/minecraft/block/NoteBlock
net/minecraft/class_3759,net/minecraft/entity/ai/goal/MoveToRaidCenterGoal
net/minecraft/class_2503$1,net/minecraft/nbt/LongTag$1
net/minecraft/class_1111,net/minecraft/client/sound/Sound
net/minecraft/class_1419$class_4152,net/minecraft/village/ZombieSiegeManager$State
net/minecraft/class_2443,net/minecraft/block/RailBlock
net/minecraft/class_1110,net/minecraft/client/sound/SoundEntry
net/minecraft/class_2444,net/minecraft/data/server/recipe/RecipeJsonProvider
net/minecraft/class_2445,net/minecraft/block/PumpkinBlock
net/minecraft/class_3421$class_3430,net/minecraft/structure/StrongholdGenerator$RightTurn
net/minecraft/class_3776,net/minecraft/structure/pool/FeaturePoolElement
net/minecraft/class_2446,net/minecraft/data/server/RecipesProvider
net/minecraft/class_3421$class_3431,net/minecraft/structure/StrongholdGenerator$SquareRoom
net/minecraft/class_3777,net/minecraft/structure/pool/EmptyPoolElement
net/minecraft/class_1115,net/minecraft/client/sound/SoundEntryDeserializer
net/minecraft/class_3770,net/minecraft/world/gen/feature/PillagerOutpostFeature
net/minecraft/class_1220$1,net/minecraft/datafixer/schema/IdentifierNormalizingSchema$1
net/minecraft/class_2440,net/minecraft/block/PressurePlateBlock
net/minecraft/class_1113,net/minecraft/client/sound/SoundInstance
net/minecraft/class_2442,net/minecraft/block/PoweredRailBlock
net/minecraft/class_3773,net/minecraft/structure/StructurePieceType
net/minecraft/class_1108,net/minecraft/client/sound/MovingMinecartSoundInstance
net/minecraft/class_3421$class_3436,net/minecraft/structure/StrongholdGenerator$Stairs
net/minecraft/class_1107,net/minecraft/client/sound/MinecartInsideSoundInstance
net/minecraft/class_3421$class_3437,net/minecraft/structure/StrongholdGenerator$Piece
net/minecraft/class_1106,net/minecraft/client/sound/EntityTrackingSoundInstance
net/minecraft/class_1105,net/minecraft/client/sound/GuardianAttackSoundInstance
net/minecraft/class_2436,net/minecraft/block/RedstoneBlock
net/minecraft/class_3421$class_3432,net/minecraft/structure/StrongholdGenerator$StoneBrickRandomizer
net/minecraft/class_3767,net/minecraft/village/raid/RaidManager
net/minecraft/class_2437,net/minecraft/data/server/FishingLootTableGenerator
net/minecraft/class_3421$class_3433,net/minecraft/structure/StrongholdGenerator$SpiralStaircase
net/minecraft/class_2438,net/minecraft/data/server/LootTablesProvider
net/minecraft/class_3421$class_3434,net/minecraft/structure/StrongholdGenerator$Start
net/minecraft/class_3769,net/minecraft/world/gen/PillagerSpawner
net/minecraft/class_1109,net/minecraft/client/sound/PositionedSoundInstance
net/minecraft/class_2439,net/minecraft/block/PotatoesBlock
net/minecraft/class_3421$class_3435,net/minecraft/structure/StrongholdGenerator$Corridor
net/minecraft/class_3741,net/minecraft/world/biome/layer/util/CoordinateTransformer
net/minecraft/class_2411,net/minecraft/block/MelonBlock
net/minecraft/class_3188$class_3189,net/minecraft/world/gen/feature/StrongholdFeature$Start
net/minecraft/class_3742,net/minecraft/client/gui/screen/ingame/JigsawBlockScreen
net/minecraft/class_2412,net/minecraft/data/server/AdventureTabAdvancementGenerator
net/minecraft/class_3743,net/minecraft/datafixer/schema/Schema1909
net/minecraft/class_2413,net/minecraft/block/MagmaBlock
net/minecraft/class_3421$class_3437$class_3438,net/minecraft/structure/StrongholdGenerator$Piece$EntranceType
net/minecraft/class_3740,net/minecraft/world/biome/layer/util/IdentityCoordinateTransformer
net/minecraft/class_3738,net/minecraft/server/ServerTask
net/minecraft/class_2408,net/minecraft/data/DataCache
net/minecraft/class_3739,net/minecraft/world/biome/layer/util/NorthWestCoordinateTransformer
net/minecraft/class_2409,net/minecraft/data/server/AdvancementsProvider
net/minecraft/class_2403,net/minecraft/data/DataGenerator
net/minecraft/class_3734,net/minecraft/item/ScaffoldingItem
net/minecraft/class_2404,net/minecraft/block/FluidBlock
net/minecraft/class_3421$class_3466,net/minecraft/structure/StrongholdGenerator$Turn
net/minecraft/class_3735,net/minecraft/predicate/entity/EntityEquipmentPredicate
net/minecraft/class_2405,net/minecraft/data/DataProvider
net/minecraft/class_3736,net/minecraft/block/ScaffoldingBlock
net/minecraft/class_2406,net/minecraft/block/LoomBlock
net/minecraft/class_3737,net/minecraft/block/Waterloggable
net/minecraft/class_2421,net/minecraft/block/NetherWartBlock
net/minecraft/class_2422,net/minecraft/data/report/BlockListProvider
net/minecraft/class_3753,net/minecraft/network/packet/c2s/play/UpdateJigsawC2SPacket
net/minecraft/class_2423,net/minecraft/block/NetherPortalBlock
net/minecraft/class_3754,net/minecraft/world/gen/chunk/SurfaceChunkGenerator
net/minecraft/class_3755,net/minecraft/datafixer/fix/ChunkLightRemoveFix
net/minecraft/class_2420,net/minecraft/block/MushroomPlantBlock
net/minecraft/class_3751,net/minecraft/block/entity/JigsawBlockEntity
net/minecraft/class_2418,net/minecraft/block/MyceliumBlock
net/minecraft/class_3749,net/minecraft/block/LanternBlock
net/minecraft/class_2419,net/minecraft/data/server/EndTabAdvancementGenerator
net/minecraft/class_3986$class_3987,net/minecraft/entity/passive/TraderLlamaEntity$DefendTraderGoal
net/minecraft/class_2414,net/minecraft/data/server/HusbandryTabAdvancementGenerator
net/minecraft/class_3745,net/minecraft/entity/CrossbowUser
net/minecraft/class_2415,net/minecraft/util/BlockMirror
net/minecraft/class_3746,net/minecraft/world/TestableWorld
net/minecraft/class_2416,net/minecraft/data/server/NetherTabAdvancementGenerator
net/minecraft/class_3747,net/minecraft/world/ModifiableTestableWorld
net/minecraft/class_2417,net/minecraft/data/server/StoryTabAdvancementGenerator
net/minecraft/class_3748,net/minecraft/block/JigsawBlock
net/minecraft/class_4732$class_4734,net/minecraft/block/DoubleBlockProperties$PropertySource
net/minecraft/class_3763$class_3764,net/minecraft/entity/raid/RaiderEntity$PickupBannerAsLeaderGoal
net/minecraft/class_4732$class_4733,net/minecraft/block/DoubleBlockProperties$Type
net/minecraft/class_4251,net/minecraft/entity/ai/brain/task/RingBellTask
net/minecraft/class_4250,net/minecraft/entity/ai/brain/task/EndRaidTask
net/minecraft/class_4253,net/minecraft/entity/ai/brain/task/StartRaidTask
net/minecraft/class_4252,net/minecraft/entity/ai/brain/task/ForgetBellRingTask
net/minecraft/class_4717$class_464,net/minecraft/client/gui/screen/CommandSuggestor$SuggestionWindow
net/minecraft/class_4255,net/minecraft/entity/ai/goal/LongDoorInteractGoal
net/minecraft/class_4254,net/minecraft/entity/ai/brain/task/RunAroundAfterRaidTask
net/minecraft/class_4257,net/minecraft/entity/ai/brain/sensor/VillagerBabiesSensor
net/minecraft/class_4256,net/minecraft/entity/ai/brain/sensor/NearestBedSensor
net/minecraft/class_4280$class_4281,net/minecraft/client/gui/widget/AlwaysSelectedEntryListWidget$Entry
net/minecraft/class_4262,net/minecraft/block/AbstractGlassBlock
net/minecraft/class_4264,net/minecraft/client/gui/widget/AbstractPressableButtonWidget
net/minecraft/class_4265,net/minecraft/client/gui/widget/ElementListWidget
net/minecraft/class_4766$class_5305,net/minecraft/world/biome/source/MultiNoiseBiomeSource$Preset
net/minecraft/class_4267,net/minecraft/client/gui/screen/multiplayer/MultiplayerServerListWidget
net/minecraft/class_1439$class_4621,net/minecraft/entity/passive/IronGolemEntity$Crack
net/minecraft/class_4231,net/minecraft/client/sound/StaticSound
net/minecraft/class_4230,net/minecraft/client/sound/AlUtil
net/minecraft/class_4237,net/minecraft/client/sound/SoundLoader
net/minecraft/class_2818$class_2819,net/minecraft/world/chunk/WorldChunk$CreationType
net/minecraft/class_4239,net/minecraft/util/FileNameUtil
net/minecraft/class_4238,net/minecraft/client/sound/SoundExecutor
net/minecraft/class_4235,net/minecraft/client/sound/Channel
net/minecraft/class_4234,net/minecraft/client/sound/AudioStream
net/minecraft/class_1071$class_1072,net/minecraft/client/texture/PlayerSkinProvider$SkinTextureAvailableCallback
net/minecraft/class_4242,net/minecraft/entity/ai/brain/task/CelebrateRaidWinTask
net/minecraft/class_4248,net/minecraft/entity/ai/brain/task/SeekSkyTask
net/minecraft/class_4247,net/minecraft/entity/ai/brain/task/HideInHomeDuringRaidTask
net/minecraft/class_4249,net/minecraft/entity/ai/brain/task/HideWhenBellRingsTask
net/minecraft/class_4244,net/minecraft/entity/ai/brain/task/SeekSkyAfterRaidWinTask
net/minecraft/class_4243,net/minecraft/entity/ai/brain/task/GiveGiftsToHeroTask
net/minecraft/class_4246,net/minecraft/entity/ai/brain/task/HideInHomeTask
net/minecraft/class_4245,net/minecraft/entity/ai/brain/task/JumpInBedTask
net/minecraft/class_1180,net/minecraft/datafixer/fix/ItemLoreToTextFix
net/minecraft/class_1184,net/minecraft/datafixer/fix/ItemSpawnEggFix
net/minecraft/class_1183,net/minecraft/datafixer/fix/ItemPotionFix
net/minecraft/class_1182,net/minecraft/datafixer/fix/ItemNameFix
net/minecraft/class_4493$class_1040,com/mojang/blaze3d/platform/GlStateManager$Viewport
net/minecraft/class_1181,net/minecraft/datafixer/fix/ItemIdFix
net/minecraft/class_1188,net/minecraft/datafixer/fix/ItemInstanceTheFlatteningFix
net/minecraft/class_4215,net/minecraft/entity/ai/brain/task/LookTargetUtil
net/minecraft/class_1187,net/minecraft/datafixer/fix/ItemStackEnchantmentFix
