interm,yarn
field_20994,homogeneousCoordinates
field_17354,WATERLOGGED
field_20995,x
field_17353,SIGNAL_FIRE
field_20996,y
field_20997,z
field_20998,loadingData
field_30318,CALICO_TYPE
field_17350,CAMPFIRE
field_30319,PERSIAN_TYPE
field_32979,MAX_CODE_LENGTH
field_30316,SIAMESE_TYPE
field_30317,BRITISH_SHORTHAIR_TYPE
field_32977,KEY
field_30314,BLACK_TYPE
field_32976,UNDEFINED
field_30315,RED_TYPE
field_32975,EMPTY_FRAME_TIME
field_30312,SPRINTING_SPEED
field_17356,INVENTORY_RETRIEVER
field_17355,TITLE
field_32974,KEY
field_30313,TABBY_TYPE
field_32973,UNDEFINED_TIME
field_30310,CROUCHING_SPEED
field_30311,NORMAL_SPEED
field_32972,TILDE
field_17357,NAME_RETRIEVER
field_30341,NORMAL_SPEED
field_29352,positionColorShader
field_30342,SPRINTING_SPEED
field_29353,positionColorTexShader
field_29354,positionTexShader
field_30340,CROUCHING_SPEED
field_29355,positionTexColorShader
field_29350,shaders
field_29351,positionShader
field_29356,blockShader
field_29357,newEntityShader
field_29358,particleShader
field_29359,positionColorLightmapShader
field_17363,CONTAINER_NAME
field_17362,TITLE
field_17365,POWERED
field_17364,TITLE
field_30349,HIDDEN_GENE_MUTATION_CHANCE
field_30347,LYING_ON_BACK_FLAG
field_30348,EATING_ANIMATION_INTERVAL
field_17367,COLLISION_SHAPE_TOP
field_30345,PLAYING_FLAG
field_17366,HAS_BOOK
field_30346,SCARED_FLAG
field_17369,WEST_SHAPE
field_30343,MAIN_GENE_MUTATION_CHANCE
field_17368,COLLISION_SHAPE
field_30344,SNEEZING_FLAG
field_29341,vertexArray
field_30330,CHASING_FLAG
field_29342,vertexBuffer
field_30331,SITTING_FLAG
field_29343,elementBuffer
field_29344,DEBUG_LINES
field_32990,SEPARATOR
field_29340,elementMap
field_29349,parent
field_29345,DEBUG_LINE_STRIP
field_29347,playerInventoryTitle
field_29348,player
field_17374,propertyDelegate
field_17373,TITLE
field_17376,customName
field_17370,NORTH_SHAPE
field_17372,SOUTH_SHAPE
field_17371,EAST_SHAPE
field_30338,HEALTH_PER_INGOT
field_30339,MUTATION_CHANCE
field_30336,EATING_TIME
field_30337,MAX_CALM_DOWN_TIME
field_17378,propertyDelegate
field_30334,AGGRESSIVE_FLAG
field_17377,lock
field_30335,EATING_DURATION
field_30332,SLEEPING_FLAG
field_30333,WALKING_FLAG
field_29374,renderTypeEndGatewayShader
field_30363,BLACK_TYPE
field_29375,renderTypeLinesShader
field_30364,WHITE_SPOTTED_TYPE
field_29376,renderTypeCrumblingShader
field_30361,BROWN_TYPE
field_29377,renderTypeTranslucentMovingBlockShader
field_30362,WHITE_TYPE
field_29370,renderTypeTextSeeThroughShader
field_29371,renderTypeLightningShader
field_29372,renderTypeTripwireShader
field_29373,renderTypeEndPortalShader
field_17390,pageCount
field_29378,renderTypeTranslucentNoCrumblingShader
field_29379,renderTypeArmorCutoutNoCullShader
field_17385,cookingTotalTimes
field_17384,cookingTimes
field_17387,propertyDelegate
field_17386,inventory
field_17381,propertyDelegate
field_17380,CAMPFIRE
field_17383,itemsBeingCooked
field_29380,renderTypeEntitySolidShader
field_17389,currentPage
field_30367,KILLER_BUNNY_TYPE
field_17388,book
field_30365,GOLD_TYPE
field_30366,SALT_TYPE
field_29363,renderTypeSolidShader
field_29364,renderTypeCutoutMippedShader
field_30353,NOT_PUFFED
field_29365,renderTypeCutoutShader
field_29366,renderTypeTranslucentShader
field_29360,positionColorTexLightmapShader
field_29361,positionTexColorNormalShader
field_29362,positionTexLightmapColorShader
field_4902,SKIN
field_4903,largeModel
field_29367,renderTypeEntityGlintShader
field_29368,renderTypeEntityGlintDirectShader
field_29369,renderTypeTextShader
field_17395,DUMMY
field_17398,cachedChunks
field_17397,cachedChunkPositions
field_4907,SKIN
field_4908,model
field_17394,SIGNAL_FIRE
field_4909,model
field_17393,HAS_BOOK
field_30359,ESCAPE_SPEED
field_30354,SEMI_PUFFED
field_30355,FULLY_PUFFED
field_29396,renderTypeWaterMaskShader
field_29397,renderTypeOutlineShader
field_30386,WILD_MAX_HEALTH
field_29398,renderTypeArmorGlintShader
field_29399,renderTypeArmorEntityGlintShader
field_30384,MAX_TRY_TICKS
field_29392,renderTypeEntityAlphaShader
field_29393,renderTypeEyesShader
field_29394,renderTypeEnergySwirlShader
field_29395,renderTypeLeashShader
field_30389,BUFF_RANGE
field_30387,TAMED_MAX_HEALTH
field_30388,PLAY_DEAD_TICKS
field_29385,renderTypeEntityTranslucentCullShader
field_30374,EYE_HEIGHT
field_29386,renderTypeEntityTranslucentShader
field_29387,renderTypeEntitySmoothCutoutShader
field_30372,READY_TO_SIT_COOLDOWN
field_29388,renderTypeBeaconBeamShader
field_30373,HAS_PUMPKIN_FLAG
field_29381,renderTypeEntityCutoutShader
field_29382,renderTypeEntityCutoutNoNullShader
field_30371,MAX_GRASS_TIMER
field_29383,renderTypeEntityCutoutNoNullZOffsetShader
field_29384,renderTypeItemEntityTranslucentCullShader
field_29389,renderTypeEntityDecalShader
field_29390,renderTypeEntityNoOutlineShader
field_29391,renderTypeEntityShadowShader
field_30378,BUCKET_VARIANT_TAG_KEY
field_30396,IDLE_SPEED
field_30397,TARGET_APPROACHING_SPEED
field_30394,BREEDING_SPEED
field_30395,ON_LAND_SPEED
field_30392,MAX_AIR
field_30393,BUFF_DURATION
field_30390,BLUE_BABY_CHANCE
field_30391,VARIANT_KEY
field_30398,ADULT_FOLLOWING_SPEED
field_30399,LONG_JUMPING_DIMENSIONS
field_4913,SKIN
field_4915,KHR_VERBOSITY_LEVELS
field_4910,SKIN
field_4919,ARB_VERBOSITY_LEVELS
field_4921,LOGGER
field_4850,SKIN
field_4852,elytra
field_4854,SKIN
field_4855,model
field_2202,recipes
field_2201,client
field_2200,spectatorMenu
field_2206,soundPlayed
field_2205,advancement
field_2204,startTime
field_2203,justUpdated
field_2209,HIDE
field_2208,TYPE
field_2207,TEXTURE
field_4830,leggingsModel
field_4831,bodyModel
field_4835,TEXTURE
field_4842,SKIN
field_4844,model
field_2231,textureSlotY
field_2230,MOVEMENT_KEYS
field_4895,model
field_2235,TREE
field_4890,SKIN
field_4891,model
field_2233,RECIPE_BOOK
field_4892,SKIN
field_2232,textureSlotX
field_2239,visibleEntries
field_2238,client
field_2237,MOUSE
field_2236,WOODEN_PLANKS
field_4898,TEXTURE
field_2242,showTime
field_2241,instance
field_2240,toastQueue
field_2246,id
field_2244,visibility
field_2243,startTime
field_2249,charactersByWidth
field_2248,textureManager
field_2247,fonts
field_2213,type
field_2211,sound
field_2210,SHOW
field_2216,startTime
field_2215,title
field_2214,justUpdated
field_4876,SKIN
field_2219,NARRATOR_TOGGLE
field_2218,TUTORIAL_HINT
field_2220,WORLD_BACKUP
field_2224,title
field_4880,LLAMA_DECOR
field_2223,lastTime
field_4881,model
field_2222,hasProgressBar
field_2228,progress
field_2227,visibility
field_2226,description
field_2225,type
field_4887,model
field_4888,TEXTURE
field_2229,lastProgress
field_2275,maxU
field_2274,minV
field_2273,maxV
field_2272,minX
field_2279,minY
field_2278,maxY
field_2276,minU
field_2281,IMAGE
field_2280,maxX
field_2286,LOGGER
field_2285,image
field_2284,glyphs
field_2283,INSTANCE
field_2289,filename
field_2288,height
field_2287,ascent
field_2293,height
field_2292,advance
field_2291,ascent
field_2290,chars
field_2253,glyphRendererCache
field_2252,RANDOM
field_19908,SYMBOLS
field_2251,SPACE
field_19909,LOGGER
field_2250,EMPTY_GLYPH_RENDERER
field_19906,text
field_2257,glyphCache
field_2256,blankGlyphRenderer
field_19904,INFO
field_19905,colorCode
field_2254,glyphAtlases
field_2259,fontStorages
field_20900,matrix
field_20901,initialized
field_20902,translation
field_20903,rotation2
field_19903,WARNING
field_20904,scale
field_20905,rotation1
field_20906,IDENTITY
field_2260,textureManager
field_20907,debugChunkInfo
field_20908,debugChunkOcclusion
field_20909,bufferBuilders
field_2264,rootSlot
field_2263,hasColor
field_19919,task
field_2262,id
field_2261,LOGGER
field_2268,y
field_19917,aborted
field_2267,width
field_19918,animTicks
field_2266,height
field_2265,occupied
field_19916,errorMessage
field_2269,x
field_19914,title
field_19912,parent
field_2271,subSlot2
field_2270,subSlot1
field_19928,hasUnreadNews
field_19926,trialAvailable
field_19927,validClient
field_32907,RANGE
field_32906,MAX_PATH_AGE
field_20920,childBodyYOffset
field_32905,RANGE
field_32904,BOX_HEIGHT
field_20922,parts
field_32903,CHUNK_RANGE
field_20923,redMultiplier
field_32902,RANGE
field_19924,numberOfPendingInvites
field_20924,greenMultiplier
field_19925,checkedMcoAvailability
field_32901,MARKER_BOX_SIZE
field_20925,blueMultiplier
field_20926,redMultiplier
field_19923,REALMS_DATA_FETCHER
field_20927,greenMultiplier
field_19920,buttonLength
field_20928,blueMultiplier
field_19939,pendingInvitationSelectionList
field_19937,tooltip
field_19938,loaded
field_20910,whiteRectangleGlyphRenderer
field_20911,zIndex
field_20912,INSTANCE
field_19935,LOGGER
field_20913,IMAGE
field_19936,parent
field_20915,headScaled
field_20916,childHeadYOffset
field_20917,childHeadZOffset
field_20918,invertedChildHeadScale
field_20919,invertedChildBodyScale
field_2297,y
field_2296,scaleFactor
field_2295,width
field_2294,image
field_2299,images
field_2298,x
field_32928,MAX_COUNT_FOR_1_ITEM_RENDERED
field_32927,MAX_COUNT_FOR_2_ITEMS_RENDERED
field_32926,MAX_COUNT_FOR_3_ITEMS_RENDERED
field_20944,bufferStorage
field_32925,MAX_COUNT_FOR_4_ITEMS_RENDERED
field_20945,FOG_SKY
field_20946,FOG_TERRAIN
field_32923,TEXTURE
field_32922,DEFAULT
field_20948,buffers
field_20949,overlayTexture
field_19942,acceptButton
field_32920,BASE
field_19943,rejectButton
field_19941,selectedInvite
field_19959,tooltipText
field_32919,GLASS
field_32918,SCALE
field_32917,RANGE
field_32916,RANGE
field_32915,DRAWN_STRING_SIZE
field_32914,RANGE
field_32913,DRAWN_STRING_SIZE
field_19958,LOGGER
field_19955,buttons
field_19953,mPendingInvite
field_20841,data
field_20842,convertLegacy
field_20843,loadedCallback
field_32829,TEXT_HEIGHT
field_20844,loader
field_32828,MAX_TEXT_WIDTH
field_32827,LATCH
field_32826,LID
field_20847,BANNER_BASE
field_32825,BASE
field_19847,downloadTitle
field_20848,BLOCK_DESTRUCTION_STAGES
field_32824,SCALE
field_19848,narrationRateLimiter
field_20849,positionChanged
field_32823,BELL_BODY
field_19845,parent
field_32822,MAX_BEAM_HEIGHT
field_19846,worldDownload
field_32821,CROSSBAR
field_32820,PILLAR
field_19844,LOGGER
field_19850,worldName
field_19851,downloadStatus
field_20830,executor
field_20831,world
field_32819,ROTATIONS
field_20832,worldRenderer
field_32818,HEIGHT
field_32817,WIDTH
field_20834,rebuildTask
field_32816,BANNER
field_20835,distance
field_32815,KEY
field_20836,cancelled
field_32814,KEY
field_19858,extracting
field_19859,previousWrittenBytes
field_32813,DEFAULT_Y_ROTATION
field_20838,region
field_19856,showDots
field_32812,DEFAULT_X_ROTATION
field_19857,finished
field_32811,DEFAULT_WEIGHT
field_19854,progress
field_32810,DEFAULT_UV_LOCK
field_19855,cancelled
field_19853,status
field_17209,levelUpdateListener
field_20860,THREE_PLUS_TWO_SQRT_TWO
field_19861,bytesPerSecond
field_20861,COS_PI_OVER_EIGHT
field_19862,animTick
field_20862,SIN_PI_OVER_EIGHT
field_17200,workerExecutor
field_20863,SQRT_HALF
field_19860,previousTimeSnapshot
field_20865,yawAcceleration
field_20866,vertexConsumer
field_17208,completedLevel
field_19867,checked
field_19868,DOWNLOAD_LOCK
field_17207,VILLAGER_DATA
field_19863,DOTS
field_19864,dotIndex
field_19872,totalBytes
field_20850,dataCommandStorage
field_20852,LOOT_CONDITIONS
field_19871,bytesWritten
field_20853,CLEARED_FAILURE_EXCEPTION
field_17210,playersWatchingChunkProvider
field_20854,SUGGESTION_PROVIDER
field_20855,TYPE_FACTORY
field_20856,SUGGESTION_PROVIDER
field_20857,storage
field_20858,id
field_17216,mainThreadExecutor
field_20859,argumentName
field_19878,LOGGER
field_17218,chunkGenerator
field_17213,currentChunkHolders
field_19876,line2
field_17212,LOGGER
field_32830,STICK
field_17215,lightingProvider
field_17214,world
field_19875,line1
field_32861,YELLOW
field_32860,WHITE
field_29211,DEEPSLATE_COPPER_ORE
field_29212,DEEPSLATE_COAL_ORE
field_29217,UNDERGROUND
field_29218,LUSH_CAVES
field_29219,DEEPSLATE_COAL_ORE
field_29213,INFESTED_DEEPSLATE
field_20880,normalX
field_29214,CRACKED_DEEPSLATE_BRICKS
field_20881,normalY
field_29215,CRACKED_DEEPSLATE_TILES
field_20882,normalZ
field_29216,DEEPSLATE_EMERALD_ORE
field_17220,chunkHolders
field_20884,elementOffset
field_17222,chunkHolderListDirty
field_19881,configureScreen
field_20886,LIGHT_ELEMENT
field_17221,unloadedChunks
field_19882,parent
field_20887,POSITION_COLOR_TEXTURE
field_20888,POSITION_COLOR_TEXTURE_LIGHT
field_19880,serverData
field_30208,VERTICAL_VARIATION
field_20889,colorFixed
field_32869,GREEN
field_30206,HORIZONTAL_RANGE
field_17228,ticketManager
field_32868,AQUA
field_30207,HORIZONTAL_VARIATION
field_32867,YELLOW
field_30204,MIN_SEARCH_DELAY
field_32866,RED
field_30202,MIN_MAX_PROGRESS
field_17224,worldGenExecutor
field_19887,errorMessage
field_32865,PINK
field_30203,MAX_TIMER
field_17223,chunkTaskPrioritySystem
field_32864,GRAY
field_30200,ADDED_PITCH
field_17226,mainExecutor
field_32863,GREEN
field_30201,ADDED_YAW
field_32862,ORANGE
field_29200,MOJ_IMPORT_PATTERN
field_29201,IMPORT_VERSION_PATTERN
field_29206,previousTrackedStacks
field_29207,previousCursorStack
field_29208,syncHandler
field_29209,disableSync
field_29202,column
field_29203,line
field_20870,x
field_29204,LINE_BREAK
field_20871,y
field_29205,cursorStack
field_20872,z
field_17230,totalChunksLoadedCount
field_19895,type
field_20877,u1
field_20878,v1
field_20879,light
field_32859,DEFAULT_DRAWN_STRING_SIZE
field_32857,TARGET_ENTITY_RANGE
field_32856,BEE_RANGE
field_32855,HIVE_RANGE
field_19899,yesNoQuestion
field_19896,line2
field_19897,line3
field_30220,VERTICAL_RANGE
field_30221,MIN_WAITING_TIME
field_29233,x0y0z0
field_29234,x0y0z1
field_29239,x1y1z0
field_29235,x1y0z0
field_29236,x1y0z1
field_29237,x0y1z0
field_29238,x0y1z1
field_17241,LEVEL_COUNT
field_17244,firstNonEmptyLevel
field_17243,levelToPosToElements
field_17249,queues
field_30229,CHANCE
field_30226,DEFAULT_CHANCE
field_30227,MAX_COOLDOWN
field_30224,MAX_LOOK_COOLDOWN
field_30225,WALK_SPEED
field_17248,LOGGER
field_30222,MAX_TRYING_TIME
field_30223,MIN_INTERVAL
field_17247,name
field_32872,RED
field_29220,DEEPSLATE_EMERALD_ORE
field_32871,PINK
field_29221,DEEPSLATE_COPPER_ORE
field_32870,GRAY
field_29222,CRACKED_DEEPSLATE_BRICKS
field_29223,CRACKED_DEEPSLATE_TILES
field_29228,endNoiseBuffer
field_20890,fixedRed
field_29224,INFESTED_DEEPSLATE
field_29225,glowingText
field_20891,fixedGreen
field_20892,fixedBlue
field_20893,fixedAlpha
field_29227,startNoiseBuffer
field_17253,serverThread
field_17252,ticketManager
field_17255,processor
field_20897,delegate
field_17254,threadedAnvilChunkStorage
field_20898,stack
field_30219,HORIZONTAL_RANGE
field_17251,controlActor
field_17250,idleActors
field_30218,MAX_ATTACK_TIME
field_30215,HORIZONTAL_RANGE
field_30216,VERTICAL_RANGE
field_17257,chunkStorage
field_30213,CHUNK_RANGE
field_17256,pendingTasks
field_30214,ENTITY_COLLISION_RANGE
field_17259,executor
field_32873,ORANGE
field_29253,CODEC
field_30243,NEAREST_ATTACKABLE
field_29254,fossilStructures
field_29255,overlayStructures
field_29256,fossilProcessors
field_29250,VEGETATION_PATCH
field_29251,WATERLOGGED_VEGETATION_PATCH
field_29252,ROOT_SYSTEM
field_29257,overlayProcessors
field_29258,maxEmptyCorners
field_17264,DRAGON
field_17266,EVENT_RAID_HORN
field_17265,BLOCK_BELL_USE
field_17260,taskBatchSize
field_17262,POST_UPDATE
field_17261,PRE_UPDATE
field_30249,RUN_TIME
field_30246,HAS_HUNTING_COOLDOWN
field_30247,RECALCULATE_COOLDOWN
field_30244,LONG_JUMP_COOLING_DOWN
field_30245,LONG_JUMP_MID_JUMP
field_32894,POI_RANGE
field_30231,MAX_COOLDOWN
field_29242,x1z0
field_29243,x0z1
field_30232,BOX_VERTICAL_EXPANSION
field_29244,x1z1
field_30230,BOX_VERTICAL_EXPANSION
field_29245,z0
field_29240,x1y1z1
field_29241,x0z0
field_17280,baseFactory
field_29246,z1
field_17274,INSTANCE
field_17271,OPEN_BARREL
field_17273,INTERACT_WITH_SMOKER
field_17272,INTERACT_WITH_BLAST_FURNACE
field_30239,VALUE_KEY
field_30237,TARGET_KEY
field_30238,TYPE_KEY
field_32898,WHITE
field_17279,runnable
field_30235,CANNOT_TRACK
field_32897,DEFAULT_DRAWN_STRING_SIZE
field_17278,priority
field_32896,TARGET_ENTITY_RANGE
field_30233,UNSET
field_32895,BRAIN_RANGE
field_30234,CAN_TRACK
field_30264,GAUSS_RANGE
field_29275,hangingRootRadius
field_29276,hangingRootVerticalSpan
field_30262,MAX_DISTANCE
field_29277,hangingRootStateProvider
field_29278,hangingRootPlacementAttempts
field_30263,MIN_DISTANCE
field_30260,AXOLOTL_ATTACKABLES
field_29271,rootReplaceable
field_30261,GOAT_TEMPTATIONS
field_29272,rootStateProvider
field_29273,rootPlacementAttempts
field_29274,maxRootColumnHeight
field_17290,propertyDelegate
field_29279,dirtProvider
field_17286,propertyDelegate
field_17285,properties
field_17288,paymentSlot
field_17287,payment
field_17282,cooldown
field_17281,enabled
field_17284,attackPlayerGoal
field_17283,raidGoal
field_29280,foliageProvider
field_29281,forceDirt
field_30269,ROOSTING_FLAG
field_17289,context
field_30267,CAULDRON_STATES
field_30253,MAX_EXPIRY_TIME
field_29265,MODIFIER_CODEC
field_30254,MAX_RANGE
field_30251,REMEMBER_TIME
field_29266,heightmap
field_30252,MAX_TRIES
field_29267,CODEC
field_30250,GOLEM_DETECTED_WARMUP
field_29268,feature
field_29269,requiredVerticalSpaceForTree
field_17293,inventory
field_17292,propertyDelegate
field_17294,context
field_30259,DEFAULT_RUN_TIME
field_29270,rootRadius
field_30257,RUN_TIME
field_30258,BASE_MAX_DISTANCE
field_30255,HORIZONTAL_RANGE
field_30256,VERTICAL_RANGE
field_30286,POLLINATION_FAIL_TICKS
field_29297,CODEC
field_29298,foliageHeight
field_30284,MAX_LIFETIME_AFTER_STINGING
field_29299,leafPlacementAttempts
field_30285,FLOWER_NAVIGATION_START_TICKS
field_30282,HAS_STUNG_FLAG
field_29293,vegetationChance
field_30283,HAS_NECTAR_FLAG
field_29294,horizontalRadius
DST_COLOR,DST_COLOR
field_30280,HIVE_POS_KEY
field_29295,extraEdgeColumnChance
field_30281,NEAR_TARGET_FLAG
field_29296,RANDOM_SPREAD_FOLIAGE_PLACER
field_30288,MAX_POLLINATED_CROPS
field_30289,NORMAL_DIFFICULTY_STING_POISON_DURATION
field_29286,replaceable
field_30276,TICKS_SINCE_POLLINATION_KEY
field_29287,groundState
field_30273,CANNOT_ENTER_HIVE_TICKS_KEY
field_29288,vegetationFeature
field_29289,surface
field_29282,foliageProvider
field_2400,buttonEnableTimer
field_29283,dirtProvider
field_30272,CROPS_GROWN_SINCE_POLLINATION_KEY
field_29284,forceDirt
field_29285,CODEC
field_30270,BREEDING_COOLDOWN
field_2404,messageSplit
field_2403,callback
field_2402,yesTranslated
field_2401,message
field_2408,CONNECTOR_THREADS_COUNT
field_2409,connectingCancelled
field_29290,depth
field_29291,extraBottomBlockChance
field_29292,verticalRange
field_30279,FLOWER_POS_KEY
field_30277,HAS_STUNG_KEY
field_30278,HAS_NECTAR_KEY
field_30298,MAX_FLOWER_NAVIGATION_TICKS
field_30293,MIN_HIVE_RETURN_DISTANCE
field_30291,TOO_FAR_DISTANCE
field_30290,HARD_DIFFICULTY_STING_POISON_DURATION
field_2312,BITMAP
field_2311,REGISTRY
field_2310,image
field_2315,loaderFactory
field_2314,id
field_2313,LEGACY_UNICODE
field_2319,excludedCharacters
field_2318,shiftY
field_2317,TTF
field_30196,ROTATION_INCREMENTS
field_30194,BODY_KEEP_UP_THRESHOLD
field_2323,info
field_30195,ROTATE_BODY_START_TICK
field_30192,RUN_TIME
field_2321,oversample
field_30193,MAX_DISTANCE
field_2320,shiftX
field_30190,MAX_DISTANCE
field_2327,shiftX
field_30191,APPROACH_SPEED
field_2326,shiftY
field_2325,scaleFactor
field_2324,ascent
field_4986,format
field_4987,sizeBytes
field_4988,pointer
field_2329,size
field_4989,height
field_2328,oversample
field_2301,sizes
field_2300,template
field_2305,template
field_2304,sizes
field_2303,LOGGER
field_2302,resourceManager
field_2309,width
field_2308,height
field_2307,unpackSkipPixels
field_2306,unpackSkipRows
field_2352,OPTIONS
field_2360,parent
field_2365,wrappedText
field_2364,subtitle
field_2370,drawWarning
field_4993,glFormat
field_2330,filename
field_4994,channelCount
field_4996,writeable
field_2334,bearingX
field_4990,isStbImage
field_2333,ascent
field_4991,width
field_2332,advance
field_4992,WRITE_TO_FILE_OPEN_OPTIONS
field_2331,excludedCharacters
field_2338,width
field_2337,height
field_2335,glyphIndex
field_4997,RGBA
field_4998,LUMINANCE
field_4999,hasAlpha
field_2345,actionHandler
field_2349,buttonText
field_2348,noticeLines
field_2346,notice
field_2399,noTranslated
field_2373,COPY
field_2372,WARNING
field_2371,link
field_2382,chatField
field_2389,chatLastMessage
field_2387,messageHistorySize
field_19807,animTick
field_19808,clicks
field_19805,switchMinigameButton
field_19806,stateChanged
field_19803,backupButton
field_19804,resetWorldButton
field_19801,subscriptionButton
field_20806,expectedBufferSize
field_19802,optionsButton
field_19800,settingsButton
field_19829,server
field_20820,doubleChestRightLid
field_20821,doubleChestRightBase
field_20822,doubleChestRightLatch
field_20823,conduitEye
field_32805,TAG_PREFIX
field_20824,conduitWind
field_32804,PROPERTY_SEPARATOR
field_20825,conduitShell
field_19825,title2
field_32803,PROPERTY_DEFINER
field_20826,conduit
field_32802,PROPERTIES_CLOSING
field_20827,threadBuffers
field_32801,NBT_OPENING
field_20828,buffers
field_32800,PROPERTIES_OPENING
field_20829,mailbox
field_19821,title1
field_20810,banner
field_20811,pillar
field_20812,crossbar
field_20816,bellBody
field_20817,singleChestLid
field_20818,singleChestBase
field_19832,descriptionBox
field_20819,singleChestLatch
field_19833,createButton
field_19830,parent
field_19831,nameBox
field_29537,FOSSIL_ROT
field_29538,FOSSIL_COAL
field_29539,FOSSIL_DIAMONDS
field_17540,DARK_OAK_SAPLING
field_17547,BLASTING
field_17546,SMELTING
field_17549,CAMPFIRE_COOKING
field_17548,SMOKING
field_17543,hit
field_17545,CRAFTING
field_17544,type
field_17552,recipeFactory
field_17551,cookingTime
field_17558,COLLIDER
field_17557,entityPosition
field_17559,OUTLINE
field_17554,end
field_17553,start
field_17556,fluid
field_17555,shapeType
field_29551,EVENT_LOOPS
field_29552,MAIL_BOXES
field_29553,name
field_29559,trackedPropertyValues
field_29555,INSTANCE
field_29556,activeExecutors
field_17560,provider
field_17563,COMPOSTER
field_17562,cachedItem
field_30547,TIME_TO_ZOMBIFY
field_17569,state
field_17568,LEVEL_TO_COLLISION_SHAPE
field_17565,LEVEL
field_17564,FACING
field_17567,RAYCAST_SHAPE
field_17566,ITEM_TO_LEVEL_INCREASE_CHANCE
field_29540,modifiedStacks
field_29541,ITEM_AXE_SCRAPE
