interm,yarn
field_16064,DRY_BIOMES
field_17396,DIRECTIONS
field_16065,BADLANDS_PLATEAU_ID
field_17395,DUMMY
field_16066,SNOWY_BIOMES
field_17398,field_17398
field_16067,JUNGLE_ID
field_17397,field_17397
field_16060,field_16060
field_17392,field_17392
field_4907,SKIN
field_16061,MUSHROOM_FIELDS_ID
field_17391,field_17391
field_4908,model
field_16062,TEMPERATE_BIOMES
field_17394,SIGNAL_FIRE
field_4909,model
field_16063,WOODED_BADLANDS_PLATEAU_ID
field_17393,HAS_BOOK
field_16068,COOL_BIOMES
field_16069,SNOWY_TUNDRA_ID
field_17399,INSTANCE
field_16080,DARK_FOREST_ID
field_16081,GIANT_TREE_TAIGA_ID
field_16075,config
field_16076,SNOWY_TAIGA_ID
field_16077,TAIGA_ID
field_16078,SWAMP_ID
field_16071,FOREST_ID
field_16072,MOUNTAINS_ID
field_16073,DESERT_ID
field_16074,BIRCH_FOREST_ID
field_16079,SAVANNA_ID
field_16090,MOUNTAINS_ID
field_16091,INSTANCE
field_16092,DESERT_ID
field_16086,BAMBOO_JUNGLE_ID
field_16087,JUNGLE_ID
field_16088,SNOWY_TUNDRA_ID
field_16089,WOODED_MOUNTAINS_ID
field_16082,OLD_GROUP_1
field_16083,PLAINS_ID
field_16084,BALDANDS_ID
field_16085,JUNGLE_EDGE_ID
field_3603,v
field_3602,field_3602
field_3601,field_3601
field_3600,field_3600
field_3607,leftLeg
field_3606,rightLeg
field_3605,pos
field_3604,u
field_16097,MOUNTAIN_EDGE_ID
field_16098,GIANT_TREE_TAIGA_ID
field_16099,PLAINS_ID
field_3609,arms
field_3608,head
field_16093,field_16093
field_16094,SNOWY_TAIGA_ID
field_16095,TAIGA_ID
field_16096,SWAMP_ID
field_3610,body
field_3614,field_3614
field_3613,field_3613
field_3612,field_3612
field_3611,nose
field_3618,field_3618
field_3617,field_3617
field_3615,mole
field_3619,field_3619
field_4913,SKIN
field_4915,KHR_VERBOSITY_LEVELS
field_4916,field_4916
field_4910,SKIN
field_4917,field_4917
field_4918,SEMICOLON_JOINER
field_4919,ARB_VERBOSITY_LEVELS
field_4924,field_4924
field_4920,NEWLINE_JOINER
field_4921,LOGGER
field_4922,CONSTANTS
field_4923,field_4923
field_4850,SKIN
field_4852,elytra
field_3522,field_3522
field_3521,field_3521
field_3520,field_3520
field_3526,field_3526
field_3525,field_3525
field_3524,field_3524
field_3523,field_3523
field_4854,SKIN
field_4855,model
field_3529,field_3529
field_3528,field_3528
field_4857,SKIN
field_3527,field_3527
field_3533,leg3
field_2202,recipes
field_3532,field_3532
field_2201,client
field_3531,field_3531
field_2200,spectatorMenu
field_3530,field_3530
field_3537,field_3537
field_2206,field_2206
field_3536,leg1
field_2205,field_2205
field_3535,head
field_2204,startTime
field_3534,leg2
field_2203,justUpdated
field_2209,HIDE
field_3539,leg4
field_2208,field_2208
field_3538,body
field_2207,TOASTS_TEX
field_4830,modelLeggings
field_4831,modelBody
field_3500,vertexCount
field_3504,field_3504
field_3503,field_3503
field_3502,vertices
field_3501,flipNormals
field_4832,blue
field_3508,field_3508
field_4833,green
field_3507,field_3507
field_3506,field_3506
field_4835,SKIN
field_3505,field_3505
field_3509,field_3509
field_4842,SKIN
field_3511,field_3511
field_3510,field_3510
field_4847,field_4847
field_3515,field_3515
field_3514,field_3514
field_3513,field_3513
field_3512,field_3512
field_3519,field_3519
field_4844,model
field_3518,field_3518
field_3517,field_3517
field_3516,field_3516
field_2231,textureSlotY
field_3562,field_3562
field_2230,MOVEMENT_KEYS
field_4895,model
field_3561,field_3561
field_3560,field_3560
field_4897,model
field_2235,TREE
field_4890,SKIN
field_3566,field_3566
field_2234,field_2234
field_4891,model
field_3565,field_3565
field_2233,RECIPE_BOOK
field_4892,SKIN
field_3564,skull
field_2232,textureSlotX
field_3563,signpost
field_2239,visibleEntries
field_3569,field_3569
field_2238,client
field_2237,MOUSE
field_3568,field_3568
field_2236,WOODEN_PLANKS
field_3567,field_3567
field_4898,TEXTURE
field_3573,field_3573
field_2242,field_2242
field_3572,field_3572
field_2241,instance
field_3571,field_3571
field_2240,toastQueue
field_3570,field_3570
field_3577,field_3577
field_2246,id
field_3576,field_3576
field_2245,field_2245
field_3575,field_3575
field_2244,field_2244
field_3574,field_3574
field_2243,field_2243
field_2249,charactersByWidth
field_3579,field_3579
field_2248,textureManager
field_3578,field_3578
field_2247,fonts
blitOffset,blitOffset
field_3580,field_3580
field_3540,field_3540
field_3544,field_3544
field_2213,field_2213
field_2212,field_2212
field_3543,field_3543
field_2211,sound
field_3542,field_3542
field_2210,SHOW
field_3541,field_3541
field_3548,field_3548
field_2217,field_2217
field_3547,field_3547
field_2216,startTime
field_3546,field_3546
field_2215,field_2215
field_3545,field_3545
field_2214,justUpdated
field_4876,SKIN
field_2219,NARRATOR_TOGGLE
field_4878,field_4878
field_2218,TUTORIAL_HINT
field_3549,field_3549
field_2220,WORLD_BACKUP
field_3551,field_3551
field_3550,field_3550
field_3555,field_3555
field_2224,title
field_4880,LLAMA_DECOR
field_3554,field_3554
field_2223,lastTime
field_4881,model
field_3553,field_3553
field_2222,hasProgressBar
field_2221,field_2221
field_3552,field_3552
field_3559,field_3559
field_2228,progress
field_3558,field_3558
field_2227,visibility
field_3557,field_3557
field_2226,description
field_3556,field_3556
field_2225,type
field_4887,model
field_4888,SKIN
field_2229,lastProgress
field_2275,uMax
field_2274,vMin
field_2273,vMax
field_2272,xMin
field_2279,yMin
field_2278,yMax
field_2277,id
field_2276,uMin
field_2282,field_2282
field_2281,IMAGE
field_2280,xMax
WIDGETS_LOCATION,WIDGETS_LOCATION
field_2286,LOGGER
field_2285,image
field_2284,characterToGlyphMap
field_2283,INSTANCE
field_2289,filename
field_2288,height
field_2287,ascent
field_2293,height
field_2292,advance
field_2291,ascent
field_2290,chars
field_3584,field_3584
ELEMENT_NORMAL,ELEMENT_NORMAL
field_2253,glyphRendererCache
field_3583,field_3583
field_2252,RANDOM
field_3582,field_3582
field_2251,SPACE
field_3581,field_3581
field_2250,EMPTY_GLYPH_RENDERER
field_3588,field_3588
field_2257,glyphCache
field_3587,field_3587
field_2256,blankGlyphRenderer
field_3586,field_3586
field_2255,LOGGER
field_3585,field_3585
field_2254,glyphAtlases
field_2259,textRenderers
field_3589,field_3589
field_2258,forceUnicodeFont
field_3591,field_3591
field_2260,textureManager
field_3590,field_3590
field_3595,field_3595
field_2264,rootSlot
field_3594,field_3594
field_2263,hasColor
field_3593,field_3593
field_2262,id
field_3592,TEXTURE
field_2261,LOGGER
field_2268,y
field_3599,field_3599
field_2267,width
field_3598,field_3598
field_2266,height
field_3597,field_3597
field_2265,isOccupied
field_3596,field_3596
field_2269,x
field_2271,subSlot2
field_2270,subSlot1
field_18607,scheduleRules
field_18606,VILLAGER_DEFAULT
field_18609,activities
field_18608,schedule
GL_OPERAND2_RGB,GL_OPERAND2_RGB
field_18603,EMPTY
field_18602,priority
field_18605,VILLAGER_BABY
field_18604,SIMPLE
field_18601,startTime
field_18600,id
field_2297,y
field_2296,scaleFactor
field_2295,width
field_2294,image
field_18618,snack
field_18617,alwaysEdible
field_2299,images
field_18619,statusEffects
field_2298,x
field_18614,hunger
field_18613,field_18613
field_18616,meat
field_18615,saturationModifier
field_18610,startTime
field_18612,entries
field_18611,activity
field_18629,PUMPKIN_PIE
field_18628,PUFFERFISH
field_18625,statusEffects
field_18624,snack
field_18627,POTATO
field_18626,PORKCHOP
field_18621,saturationModifier
field_18620,hunger
field_18623,alwaysEdible
field_18622,meat
field_18519,id
field_18518,MEETING
field_18515,TOOLSMITH
field_18514,SHEPHERD
field_18517,HOME
field_18516,WEAPONSMITH
field_18511,LIBRARIAN
field_18510,LEATHERWORKER
field_18513,NITWIT
field_18512,MASON
field_18529,levellingUp
field_18526,ITEM_FOOD_VALUES
field_18525,experience
field_18528,levelUpTimer
field_18527,GATHERABLE_ITEMS
field_18522,sound
field_18521,ticketCount
field_18524,enderman
field_18523,completionCondition
field_17209,levelUpdateListener
field_17200,workerExecutor
field_18530,lastCustomer
field_17206,smokerGuiFilteringCraftable
field_18537,lastRestock
field_17205,smokerGuiOpen
field_18536,experience
field_17208,completedLevel
field_18539,SENSORS
field_18538,MEMORY_MODULES
field_17207,VILLAGER_DATA
field_18533,foodLevel
field_17204,blastFurnaceFilteringCraftable
field_18535,gossipStartTime
field_17203,blastFurnaceGuiOpen
field_18534,gossip
field_18540,LEVEL_BASE_EXPERIENCE
field_18542,workStation
field_17211,field_17211
field_17210,playersWatchingChunkProvider
field_18541,id
field_18548,buy
field_17216,mainThreadExecutor
field_18547,experience
field_17218,chunkGenerator
field_18549,price
field_17213,currentChunkHolders
field_18544,sell
field_18543,gatherableItems
field_17212,LOGGER
field_17215,serverLightingProvider
field_18546,maxUses
field_17214,world
field_18545,price
field_17220,chunkHolders
field_18551,experience
field_18550,maxUses
ALPHA_TEST,ALPHA_TEST
field_17222,chunkHolderListDirty
field_18553,map
field_17221,unloadedChunks
field_18552,multiplier
field_17228,ticketManager
field_18559,basePrice
field_18558,tool
field_17224,worldgenActor
field_18555,maxUses
field_17223,chunkTaskPrioritySystem
field_18554,count
field_17226,mainActor
field_18557,experience
field_18556,experience
field_17231,field_17231
field_18562,multiplier
field_17230,totalChunksLoadedCount
field_18561,experience
field_17233,field_17233
field_18564,secondCount
field_17232,field_17232
field_18563,secondBuy
field_18560,maxUses
field_17238,field_17238
field_18569,experience
field_17235,field_17235
field_18566,sell
field_17234,field_17234
field_18565,price
field_17237,field_17237
field_18568,maxUses
field_17236,field_17236
field_18567,sellCount
field_18573,count
field_17241,LEVEL_COUNT
field_18572,price
field_17244,firstNonEmptyLevel
field_18575,experience
field_17243,levelToPosToElements
field_18574,maxUses
field_18571,sell
field_18570,multiplier
field_17249,queues
field_18577,effect
field_18576,multiplier
field_17248,LOGGER
field_18579,experience
field_17247,name
field_18578,duration
field_17253,serverThread
field_18584,maxUses
field_17252,ticketManager
field_18583,price
field_18586,secondBuy
field_17255,processor
field_17254,threadedAnvilChunkStorage
field_18585,experience
field_18580,multiplier
field_17251,sorter
field_18582,sellCount
field_17250,actors
field_18581,sell
field_18588,priceMultiplier
field_17257,chunkStorage
field_18587,secondCount
field_17256,pendingTasks
field_17259,actor
field_18589,price
field_18595,IDLE
field_17264,DRAGON
field_18594,CORE
field_17263,field_17263
field_18597,REST
field_17266,EVENT_RAID_HORN
field_18596,WORK
POSITION_COLOR,POSITION_COLOR
field_17265,BLOCK_BELL_USE
field_17260,taskBatchSize
field_18591,experience
field_18590,maxUses
field_18593,text
field_17262,POST_UPDATE
field_18592,OBSTRUCTED
field_17261,PRE_UPDATE
field_18599,PANIC
field_17268,blastFurnaceFilteringCraftable
field_18598,MEET
field_17267,blastFurnaceGuiOpen
field_17269,smokerGuiOpen
field_17280,containerProvider
field_17275,field_17275
field_17274,INSTANCE
field_17277,field_17277
field_17276,field_17276
field_17271,OPEN_BARREL
field_17270,smokerFilteringCraftable
field_17273,INTERACT_WITH_SMOKER
field_17272,INTERACT_WITH_BLAST_FURNACE
field_17279,runnable
field_17278,priority
field_17291,field_17291
field_17290,propertyDelegate
field_17286,propertyDelegate
field_17285,properties
field_17288,paymentSlot
field_17287,paymentInv
field_17282,cooldown
field_17281,enabled
field_17284,attackPlayerGoal
field_17283,raidGoal
field_17289,context
field_17299,field_17299
field_17298,field_17298
field_17293,inventory
field_17292,propertyDelegate
field_17295,currentlyTakingItem
field_17294,context
field_3720,networkHandler
DST_COLOR,DST_COLOR
field_3724,completionId
field_3723,pendingCompletion
field_3722,networkHandler
field_3721,lastSelectedSlot
field_3727,netHandler
field_3725,client
POSITION_TEX2_COLOR,POSITION_TEX2_COLOR
field_3729,client
field_2400,buttonEnableTimer
field_3730,ticksUntilCaveAmbientSound
field_3735,port
field_2404,messageSplit
field_3734,address
field_2403,callback
field_3733,scoreboard
field_2402,yesTranslated
field_2401,message
field_3739,latency
field_2408,CONNECTOR_THREADS_COUNT
field_3738,field_3738
field_3737,field_3737
field_3736,field_3736
field_2409,connectingCancelled
field_3702,field_3702
field_3701,loginScreen
field_3700,advancementHandler
field_3706,parentGui
field_3705,field_3705
field_3704,field_3704
field_3703,field_3703
field_3709,profile
field_3708,client
field_3707,connection
field_3713,field_3713
field_3712,client
field_3711,statusConsumer
field_3710,LOGGER
field_3717,breakingBlock
field_3716,field_3716
field_3715,currentBreakingProgress
field_3714,currentBreakingPos
field_3719,gameMode
field_3718,selectedStack
field_3643,zMin
field_2312,BITMAP
field_3642,glass
field_2311,REGISTRY
field_2310,image
field_3641,base
field_3640,cube
field_3647,yMax
field_2316,field_2316
field_3646,zMax
field_2315,loaderFactory
field_3645,xMin
field_2314,id
field_3644,yMin
field_2313,LEGACY_UNICODE
field_2319,excludedCharacters
field_3649,polygons
field_2318,shiftY
field_3648,xMax
field_2317,TTF
useVbo,useVbo
field_4982,field_4982
field_3650,name
field_4983,ARB
field_4984,EXT
field_4985,field_4985
field_3654,pitch
field_2323,info
field_2322,LOGGER
field_2321,oversample
field_4981,BASE
field_3651,vertices
field_2320,shiftX
field_3658,textureHeight
field_2327,shiftX
field_3657,rotationPointX
field_2326,shiftY
field_3656,rotationPointY
field_2325,scaleFactor
field_3655,rotationPointZ
field_2324,ascent
field_4986,format
field_4987,sizeBytes
field_4988,pointer
field_2329,size
field_4989,height
field_3659,textureWidth
field_2328,oversample
field_3621,head
field_3620,field_3620
field_3625,frontFoot
field_3624,field_3624
field_3623,field_3623
field_3622,field_3622
field_3629,wing
field_3628,rearFoot
field_3627,body
field_3626,rearLegTip
field_3632,frontLeg
field_2301,sizes
field_3631,jaw
field_2300,template
field_3630,head
field_2305,template
field_3636,delta
field_2304,sizes
field_3635,wingTip
field_3634,frontLegTip
field_2303,LOGGER
field_3633,rearLeg
field_2302,resourceManager
field_2309,width
field_2308,height
field_3639,jaw
field_2307,unpackSkipPixels
field_3638,head
field_2306,unpackSkipRows
field_3637,neck
field_3683,manager
field_2352,OPTIONS
field_1020,KILLER_PLAYER
field_3682,listener
field_1021,field_1021
field_3681,advancementProgresses
field_3687,random
field_2356,options
field_1024,parameter
field_3686,LOGGER
field_2355,narratorOptionButton
field_1025,name
field_3685,selectedTab
field_2354,parent
field_1022,THIS
field_3684,client
field_1023,BLOCK_ENTITY
field_1028,range
field_1029,treasureEnchantmentsAllowed
field_2359,skipText
field_1026,range
field_3689,connection
field_1027,treasureEnchantmentsAllowed
field_3688,recipeManager
field_3690,client
field_1031,LOGGER
field_3694,tagManager
field_1032,searchRadius
field_3693,playerListEntries
field_2362,cancelText
field_3692,dataQueryHandler
field_2361,confirmText
field_1030,enchantments
field_3691,commandSource
field_2360,parent
field_1035,destination
field_3698,field_3698
field_1036,decoration
field_3697,profile
BACKGROUND_LOCATION,BACKGROUND_LOCATION
field_1033,skipExistingChunks
field_3696,commandDispatcher
field_2365,wrappedText
field_1034,DEFAULT_DECORATION
field_3695,LOGGER
field_2364,subtitle
field_1039,destination
field_1037,zoom
field_1038,LOGGER
field_3699,world
field_2370,drawWarning
field_3661,children
field_4993,pixelDataFormat
field_2330,filename
field_3660,compiled
field_4994,bytesPerPixel
field_4995,field_4995
field_4996,field_4996
field_1002,field_1002
field_3665,visible
field_2334,bearingX
field_4990,isStbImage
field_3664,field_3664
field_2333,ascent
field_1003,factory
field_4991,width
field_3663,boxes
field_2332,advance
field_1000,quality
field_4992,WRITE_TO_FILE_OPEN_OPTIONS
field_3662,name
field_2331,excludedCharacters
field_1001,weight
field_1006,expand
field_3669,z
field_2338,width
field_1007,field_1007
field_2337,height
field_3667,list
field_2336,field_2336
field_1004,field_1004
field_1005,name
field_3666,mirror
field_2335,glyphIndex
field_4997,RGBA
field_4998,LUMINANCE
field_1008,field_1008
field_4999,field_4999
field_1009,formula
field_3672,textureOffsetU
field_1010,FACTORIES
field_3671,y
field_3670,textureOffsetV
field_1013,ID
field_3676,emptyChunk
field_2345,actionHandler
field_1014,extra
field_3675,yaw
field_1011,enchantment
field_3674,roll
field_1012,probability
field_3673,x
field_1017,bonusMultiplier
field_2349,buttonString
field_1018,source
field_3679,LOGGER
field_2348,noticeLines
field_1015,ID
field_2347,field_2347
field_1016,ID
field_3677,lightingProvider
field_2346,notice
field_1019,KILLER
field_1064,DARK_PURPLE
field_2396,area
field_1065,GOLD
field_2395,inWindowIndex
field_1062,DARK_AQUA
field_2394,input
field_1063,DARK_GRAY
field_2393,mouse
field_1068,WHITE
field_1069,stringValue
field_2399,noTranslated
field_1066,FORMATTING_CODE_PATTERN
field_1067,BOLD
field_2397,field_2397
field_1071,colorIndex
field_1072,field_1072
field_1070,RESET
field_1075,AQUA
field_1076,LIGHT_PURPLE
field_1073,UNDERLINE
field_1074,BLACK
field_1079,DARK_RED
field_1077,DARK_GREEN
field_1078,BLUE
field_1082,countRange
field_1083,limit
field_1080,GRAY
field_1081,modifier
field_1042,decoration
field_1043,zoom
field_2373,copy
field_1040,searchRadius
field_2372,warning
field_1041,skipExistingChunks
field_2371,link
field_1046,functionClass
field_2378,completingSuggestion
field_1047,conditions
field_2377,WHITESPACE_PATTERN
field_1044,limit
field_1045,id
field_1048,predicate
field_1049,conditionList
field_2379,commandExceptionsWidth
field_2381,commandExceptionsX
field_1050,joiner
field_2380,field_2380
field_1053,colorValue
field_2385,suggestionsWindow
field_1054,YELLOW
field_1051,OBFUSCATED
field_1052,BY_NAME
field_2382,chatField
field_1057,name
field_2389,field_2389
field_1058,DARK_BLUE
field_2388,parseResults
field_1055,STRIKETHROUGH
field_2387,messageHistorySize
field_1056,ITALIC
field_2386,suggestionsFuture
field_1059,code
field_1060,GREEN
field_2392,selection
field_1061,RED
field_2391,completed
field_2390,suggestions
DST_ALPHA,DST_ALPHA
field_1086,hasStackTrace
field_1087,message
field_1084,countRange
field_1085,limit
field_1088,stackTrace
field_1089,otherSections
field_1090,file
field_1093,cause
field_1094,elements
field_1091,LOGGER
field_1092,systemDetailsSection
field_1097,stackTrace
field_1098,name
field_1095,report
field_1096,title
field_18508,FISHERMAN
field_18507,FARMER
field_1099,detail
field_18509,FLETCHER
field_18504,BUTCHER
field_18503,ARMORER
field_18506,CLERIC
field_18505,CARTOGRAPHER
field_18500,IS_USED_BY_PROFESSION
field_18502,UNEMPLOYED
field_18501,ALWAYS_TRUE
field_18870,primaryPositionActivationDistance
field_18872,chosenPosition
field_18871,nextRunTime
field_16210,chunkHolders
field_17540,DARK_OAK_SAPLING
field_17547,BLASTING
field_17546,SMELTING
field_16216,CAT_MORNING_GIFT_GAMEPLAY
field_18877,xp
field_17549,CAMPFIRE_COOKING
field_17548,SMOKING
field_17543,hit
field_16211,LOGGER
field_18873,SECONDARY_JOB_SITE
field_17545,CRAFTING
field_18876,validTargetPredicate
field_17544,type
field_18875,SECONDARY_POIS
field_18881,closeRaiderPredicate
field_17550,field_17550
field_18880,secondaryJobSites
field_18883,raider
field_17552,recipeFactory
field_18882,field_18882
field_17551,cookingTime
field_17558,COLLIDER
field_18889,CUT_SANDSTONE_SLAB
field_16227,entity
field_17557,entityPosition
field_18888,SANDSTONE_SLAB
field_16228,name
field_16229,entity
field_17559,OUTLINE
field_18885,PLAY
field_17554,end
field_18884,squaredDistance
field_17553,start
field_17556,fluid
field_18887,CUT_RED_SANDSTONE_SLAB
field_17555,shapeType
field_18886,RED_SANDSTONE_SLAB
field_18892,LOGGER
field_17561,field_17561
field_16230,LOGGER
field_17560,provider
field_18891,CUT_RED_SANDSTONE_SLAB
field_18894,playing
field_16231,lore
field_17563,COMPOSTER
field_18893,pointer
field_16232,replace
field_17562,cachedItem
field_18890,CUT_SANDSTONE_SLAB
field_16237,UNKNOWN_KEYCODE
field_17569,state
field_18899,contextPointer
field_16238,framerateLimit
field_17568,LEVEL_TO_COLLISION_SHAPE
field_16239,field_16239
field_18896,stream
field_16233,entity
field_17565,LEVEL
field_18895,bufferSize
field_17564,FACING
field_18898,devicePointer
field_16235,GIFT
field_17567,RAY_TRACE_SHAPE
field_18897,LOGGER
field_16236,clipboardBuffer
field_17566,ITEM_TO_LEVEL_INCREASE_CHANCE
SRC_ALPHA_SATURATE,SRC_ALPHA_SATURATE
field_17572,dirty
field_16240,profiler
field_17571,pos
field_16241,clipboard
field_17574,world
field_16242,LOGGER
field_16243,headDownAnimation
field_17573,state
field_17570,world
field_17579,SWEET_BERRY_BUSH
field_16244,tailCurlAnimation
field_17576,dirty
field_16245,sleepAnimation
field_17575,pos
field_17578,OUTLINE_SHAPE
field_16246,chunks
field_17577,COLLISION_SHAPE
field_17583,viewerCount
field_16251,chunks
field_17582,recipeType
field_16252,loadDiameter
field_16253,loadDistance
field_16254,field_16254
field_17581,NETHER_WART
field_17580,CROP
field_16259,SKIN
field_17587,shapeCache
field_16255,monitorTracker
field_16256,client
field_17586,LEVEL_8
field_16257,serverThread
field_17589,blockPos
field_16258,profiler
field_17588,side
field_17594,heldItem
field_17593,ABSENT
field_16263,index
field_17596,iterator
field_16264,field_16264
field_16265,INSTANCE
field_17595,SKIN_MAP
field_17590,missed
field_16260,SKIN
field_17592,entity
field_16261,model
field_17591,field_17591
field_17598,RECIPE_SERIALIZER
field_16266,field_16266
field_17597,RECIPE_TYPE
field_16267,TIMEOUT_NANOSECONDS
field_16268,field_16268
field_17599,serializer
field_16269,tickSupplier
field_16273,field_16273
field_16274,endTick
field_16275,startTick
field_16276,endTime
field_16270,controller
field_16271,field_16271
field_16272,profiler
field_16277,timings
field_16278,startTime
field_16279,LOGGER
field_16290,sleepAnimation
field_16284,SLEEPING_WITH_OWNER
field_16285,COLLAR_COLOR
field_16286,headDownAnimation
field_16287,prevHeadDownAniamtion
field_16280,INSTANCE
field_16281,CAT
field_16282,cat
field_16283,TEXTURES
field_16288,tailCurlAnimation
field_16289,prevTailCurlAnimation
field_3801,field_3801
field_3800,field_3800
field_3805,particleManager
field_3804,trail
field_3803,flicker
field_3802,field_3802
field_3809,field_3809
field_16295,owner
field_3808,age
field_16296,ticksOnBed
field_3807,flicker
field_16297,cat
field_3806,explosions
field_16298,player
field_16291,prevSleepAnimation
field_16292,HEAD_DOWN
field_16293,cat
field_16294,bedPos
field_16299,TAMING_INGREDIENT
field_3814,age_
field_3813,maxAge_
field_3841,colorAlpha
field_3840,random
field_3845,onGround
screen,screen
field_3844,gravityStrength
field_3843,dead
field_3842,colorGreen
field_3849,spacingXZ
field_2518,presets
field_3847,maxAge
field_2519,parent
field_3852,velocityX
field_2521,listWidget
field_3851,world
field_2520,shareText
field_3850,velocityZ
field_3856,prevPosZ
field_2525,selectPresetButton
