interm,yarn
net/minecraft/class_3708,net/minecraft/block/BarrelBlock
net/minecraft/class_1634$class_1638,net/minecraft/entity/mob/VexEntity$LookAtTargetGoal
net/minecraft/class_3701,net/minecraft/entity/passive/OcelotEntity
net/minecraft/class_2806$class_3768,net/minecraft/world/chunk/ChunkStatus$SimpleTask
net/minecraft/class_3709,net/minecraft/block/BellBlock
net/minecraft/class_711$1,net/minecraft/client/particle/SpellParticle$1
net/minecraft/class_289,net/minecraft/client/render/Tessellator
net/minecraft/class_3489$class_3490,net/minecraft/tag/ItemTags$CachingTag
net/minecraft/class_1980,net/minecraft/world/biome/OceanDeepColdBiome
net/minecraft/class_284,net/minecraft/client/gl/GlUniform
net/minecraft/class_283,net/minecraft/client/gl/PostProcessShader
net/minecraft/class_281,net/minecraft/client/gl/GlShader
net/minecraft/class_1984,net/minecraft/world/biome/OceanDeepWarmBiome
net/minecraft/class_1983,net/minecraft/world/biome/DesertBiome
net/minecraft/class_287,net/minecraft/client/render/BufferBuilder
net/minecraft/class_1982,net/minecraft/world/biome/OceanDeepLukewarmBiome
net/minecraft/class_286,net/minecraft/client/render/BufferRenderer
net/minecraft/class_1981,net/minecraft/world/biome/DeepOceanBiome
net/minecraft/class_285,net/minecraft/client/gl/GlProgramManager
net/minecraft/class_1977,net/minecraft/world/biome/DarkForestHillsBiome
net/minecraft/class_1976,net/minecraft/world/biome/source/CheckerboardBiomeSourceConfig
net/minecraft/class_1975,net/minecraft/world/biome/OceanColdBiome
net/minecraft/class_1974,net/minecraft/world/biome/BirchForestHillsBiome
net/minecraft/class_280,net/minecraft/client/gl/JsonGlProgram
net/minecraft/class_47$class_50$class_51,net/minecraft/world/loot/context/LootContext$EntityTarget$Serializer
net/minecraft/class_1979,net/minecraft/world/biome/OceanDeepFrozenBiome
net/minecraft/class_1978,net/minecraft/world/biome/DarkForestBiome
net/minecraft/class_1215$class_1216,net/minecraft/datafixers/fixes/AddTrappedChestFix$class_1216
net/minecraft/class_1991,net/minecraft/world/biome/source/FixedBiomeSourceConfig
net/minecraft/class_1990,net/minecraft/world/biome/EndMidlandsBiome
net/minecraft/class_294,net/minecraft/client/gl/GlBufferRenderer
net/minecraft/class_293,net/minecraft/client/render/VertexFormat
net/minecraft/class_292,net/minecraft/client/render/chunk/VboChunkRendererList
net/minecraft/class_1995,net/minecraft/world/biome/FrozenOceanBiome
net/minecraft/class_299,net/minecraft/client/recipe/book/ClientRecipeBook
net/minecraft/class_1994,net/minecraft/world/biome/ForestBiome
net/minecraft/class_1993,net/minecraft/world/biome/FlowerForestBiome
net/minecraft/class_1992,net/minecraft/world/biome/source/FixedBiomeSource
net/minecraft/class_296,net/minecraft/client/render/VertexFormatElement
net/minecraft/class_1988,net/minecraft/world/biome/EndBarrensBiome
net/minecraft/class_1987,net/minecraft/world/biome/EndHighlandsBiome
net/minecraft/class_1986,net/minecraft/world/biome/DesertHillsBiome
net/minecraft/class_1985,net/minecraft/world/biome/DesertLakesBiome
net/minecraft/class_291,net/minecraft/client/gl/GlBuffer
net/minecraft/class_290,net/minecraft/client/render/VertexFormats
net/minecraft/class_809$1,net/minecraft/client/render/model/json/ModelTransformation$1
net/minecraft/class_1989,net/minecraft/world/biome/ErodedBadlandsBiome
net/minecraft/class_55$1,net/minecraft/world/loot/LootPool$1
net/minecraft/class_3763$class_4223,net/minecraft/entity/raid/RaiderEntity$PatrolApproachGoal
net/minecraft/realms/RealmsScreenProxy,net/minecraft/realms/RealmsScreenProxy
net/minecraft/class_1955,net/minecraft/world/biome/BadlandsPlateauBiome
net/minecraft/class_1954,net/minecraft/world/ScheduledTick
net/minecraft/class_1953,net/minecraft/util/TaskPriority
net/minecraft/class_1952,net/minecraft/world/MobSpawnerEntry
net/minecraft/class_1959,net/minecraft/world/biome/Biome
net/minecraft/class_531$class_533,net/minecraft/client/gui/hud/spectator/SpectatorMenu$ChangePageSpectatorMenuCommand
net/minecraft/class_1958,net/minecraft/world/biome/BambooJungleBiome
net/minecraft/class_1957,net/minecraft/world/biome/BambooJungleHillsBiome
net/minecraft/class_1956,net/minecraft/world/biome/BadlandsBiome
net/minecraft/class_531$class_532,net/minecraft/client/gui/hud/spectator/SpectatorMenu$CloseSpectatorMenuCommand
net/minecraft/class_1973,net/minecraft/world/biome/source/CheckerboardBiomeSource
net/minecraft/class_1972,net/minecraft/world/biome/Biomes
net/minecraft/class_1971,net/minecraft/world/biome/BirchForestBiome
net/minecraft/class_1970,net/minecraft/world/biome/source/BiomeSourceConfig
net/minecraft/class_1966,net/minecraft/world/biome/source/BiomeSource
net/minecraft/class_61$class_62,net/minecraft/world/loot/UniformLootTableRange$Serializer
net/minecraft/class_1965,net/minecraft/world/biome/BeachBiome
net/minecraft/class_1969,net/minecraft/world/biome/source/BiomeSourceType
net/minecraft/class_1531$1,net/minecraft/entity/decoration/ArmorStandEntity$1
net/minecraft/class_2470,net/minecraft/util/BlockRotation
net/minecraft/class_370$class_371,net/minecraft/client/toast/SystemToast$Type
net/minecraft/class_2471,net/minecraft/data/server/ItemTagsProvider
net/minecraft/class_1140,net/minecraft/client/sound/SoundSystem
net/minecraft/class_1144,net/minecraft/client/sound/SoundManager
net/minecraft/class_2476,net/minecraft/block/SeagrassBlock
net/minecraft/class_2477,net/minecraft/util/Language
net/minecraft/class_1142,net/minecraft/client/sound/MusicTracker
net/minecraft/class_165$class_166,net/minecraft/world/loot/function/FurnaceSmeltLootFunction$Factory
net/minecraft/class_2478,net/minecraft/block/AbstractSignBlock
net/minecraft/class_2479,net/minecraft/nbt/ByteArrayTag
net/minecraft/class_1148,net/minecraft/client/sound/SoundContainer
net/minecraft/class_2472,net/minecraft/block/SeaPickleBlock
net/minecraft/class_2473,net/minecraft/block/SaplingBlock
net/minecraft/class_1146,net/minecraft/client/sound/WeightedSoundSet
net/minecraft/class_2474,net/minecraft/data/server/AbstractTagProvider
net/minecraft/class_1145,net/minecraft/client/sound/ListenerSoundInstance
net/minecraft/class_2475,net/minecraft/block/ReplaceableTallPlantBlock
net/minecraft/realms/RealmsClickableScrolledSelectionList,net/minecraft/realms/RealmsClickableScrolledSelectionList
net/minecraft/class_1144$2,net/minecraft/client/sound/SoundManager$2
net/minecraft/class_2040$class_2041,net/minecraft/predicate/entity/EntityFlagsPredicate$Builder
net/minecraft/class_2469,net/minecraft/data/server/FluidTagsProvider
net/minecraft/class_1144$1,net/minecraft/client/sound/SoundManager$1
net/minecraft/class_2480,net/minecraft/block/ShulkerBoxBlock
net/minecraft/class_2481,net/minecraft/nbt/ByteTag
net/minecraft/class_408$1,net/minecraft/client/gui/screen/ChatScreen$1
net/minecraft/class_2482,net/minecraft/block/SlabBlock
net/minecraft/class_2991$class_2992,net/minecraft/server/function/CommandFunctionManager$Entry
net/minecraft/class_1151,net/minecraft/client/tutorial/MovementTutorialStepHandler
net/minecraft/class_1150,net/minecraft/client/tutorial/NoneTutorialStepHandler
net/minecraft/class_1155,net/minecraft/client/tutorial/TutorialStepHandler
net/minecraft/class_2487,net/minecraft/nbt/CompoundTag
net/minecraft/class_1154,net/minecraft/client/tutorial/OpenInventoryTutorialStepHandler
net/minecraft/class_2447$class_2448,net/minecraft/data/server/recipe/ShapedRecipeJsonFactory$ShapedRecipeJsonProvider
net/minecraft/class_2488,net/minecraft/block/SnowBlock
net/minecraft/class_3554$1,net/minecraft/util/LevelPropagator$1
net/minecraft/class_1153,net/minecraft/client/tutorial/PunchTreeTutorialStepHandler
net/minecraft/class_2489,net/minecraft/nbt/DoubleTag
net/minecraft/class_3554$2,net/minecraft/util/LevelPropagator$2
net/minecraft/class_1152,net/minecraft/client/tutorial/FindTreeTutorialStepHandler
net/minecraft/class_1159,net/minecraft/client/util/math/Matrix4f
net/minecraft/class_2483,net/minecraft/nbt/AbstractListTag
net/minecraft/class_2730$1,net/minecraft/client/network/packet/WorldBorderS2CPacket$1
net/minecraft/class_1158,net/minecraft/client/util/math/Quaternion
net/minecraft/class_2484,net/minecraft/block/SkullBlock
net/minecraft/class_1157,net/minecraft/client/tutorial/TutorialStep
net/minecraft/class_1156,net/minecraft/client/tutorial/TutorialManager
net/minecraft/class_3390$class_3399,net/minecraft/structure/NetherFortressGenerator$SmallCorridor
net/minecraft/class_3390$class_3398,net/minecraft/structure/NetherFortressGenerator$CorridorLeftTurn
net/minecraft/class_1149,net/minecraft/client/tutorial/CraftPlanksTutorialStepHandler
net/minecraft/class_281$class_282,net/minecraft/client/gl/GlShader$Type
net/minecraft/class_3390$class_3391,net/minecraft/structure/NetherFortressGenerator$BridgeCrossing
net/minecraft/class_3421$1,net/minecraft/structure/StrongholdGenerator$1
net/minecraft/class_3421$2,net/minecraft/structure/StrongholdGenerator$2
net/minecraft/class_1543$class_4258,net/minecraft/entity/mob/IllagerEntity$LongDoorInteractGoal
net/minecraft/class_3390$class_3393,net/minecraft/structure/NetherFortressGenerator$Bridge
net/minecraft/class_3421$3,net/minecraft/structure/StrongholdGenerator$3
net/minecraft/class_3390$class_3392,net/minecraft/structure/NetherFortressGenerator$BridgeEnd
net/minecraft/class_255$class_256,net/minecraft/util/shape/DoubleListPair$SectionPairPredicate
net/minecraft/class_3390$class_3395,net/minecraft/structure/NetherFortressGenerator$CorridorBalcony
net/minecraft/class_3204$class_4078,net/minecraft/server/world/ChunkTicketManager$class_4078
net/minecraft/class_3390$class_3394,net/minecraft/structure/NetherFortressGenerator$CorridorStairs
net/minecraft/class_1593$1,net/minecraft/entity/mob/PhantomEntity$1
net/minecraft/class_3204$class_4077,net/minecraft/server/world/ChunkTicketManager$class_4077
net/minecraft/class_3390$class_3397,net/minecraft/structure/NetherFortressGenerator$CorridorCrossing
net/minecraft/class_3390$class_3396,net/minecraft/structure/NetherFortressGenerator$CorridorExit
net/minecraft/class_3780,net/minecraft/structure/JigsawJunction
net/minecraft/class_3937$1,net/minecraft/client/particle/CampfireSmokeParticle$1
net/minecraft/class_2454,net/minecraft/data/server/recipe/CookingRecipeJsonFactory
net/minecraft/class_3785,net/minecraft/structure/pool/StructurePool
net/minecraft/class_1121,net/minecraft/client/search/IdentifierSearchableContainer
net/minecraft/class_2456,net/minecraft/data/server/recipe/ComplexRecipeJsonFactory
net/minecraft/class_3787,net/minecraft/structure/pool/StructurePoolRegistry
net/minecraft/class_2457,net/minecraft/block/RedstoneWireBlock
net/minecraft/class_3788,net/minecraft/datafixers/fixes/ChunkStatusFix2
net/minecraft/realms/RealmsConnect$1,net/minecraft/realms/RealmsConnect$1
net/minecraft/class_1126,net/minecraft/client/search/TextSearchableContainer
net/minecraft/class_2450,net/minecraft/data/server/recipe/ShapelessRecipeJsonFactory
net/minecraft/class_3781,net/minecraft/structure/pool/SinglePoolElement
net/minecraft/class_3782,net/minecraft/structure/pool/ListPoolElement
net/minecraft/class_1124,net/minecraft/client/search/SearchManager
net/minecraft/class_2452,net/minecraft/block/RailPlacementHelper
net/minecraft/class_1123,net/minecraft/client/search/SearchableContainer
net/minecraft/class_2453,net/minecraft/block/RedstoneLampBlock
net/minecraft/class_3784,net/minecraft/structure/pool/StructurePoolElement
net/minecraft/class_3421$class_3425,net/minecraft/structure/StrongholdGenerator$LeftTurn
net/minecraft/class_1118,net/minecraft/client/sound/AmbientSoundLoops
net/minecraft/class_3421$class_3426,net/minecraft/structure/StrongholdGenerator$Library
net/minecraft/class_1117,net/minecraft/client/sound/TickableSoundInstance
net/minecraft/class_3421$class_3427,net/minecraft/structure/StrongholdGenerator$class_3427
net/minecraft/class_1116,net/minecraft/client/sound/AmbientSoundPlayer
net/minecraft/class_3421$class_3428,net/minecraft/structure/StrongholdGenerator$PortalRoom
net/minecraft/class_2447,net/minecraft/data/server/recipe/ShapedRecipeJsonFactory
net/minecraft/class_3778,net/minecraft/structure/pool/StructurePoolBasedGenerator
net/minecraft/class_3421$class_3422,net/minecraft/structure/StrongholdGenerator$ChestCorridor
net/minecraft/class_2449,net/minecraft/block/RedstoneOreBlock
net/minecraft/class_3421$class_3423,net/minecraft/structure/StrongholdGenerator$SmallCorridor
net/minecraft/class_3421$class_3424,net/minecraft/structure/StrongholdGenerator$FiveWayCrossing
net/minecraft/class_3421$class_3429,net/minecraft/structure/StrongholdGenerator$PrisonHall
net/minecraft/class_2338$1,net/minecraft/util/math/BlockPos$1
net/minecraft/class_2338$2,net/minecraft/util/math/BlockPos$2
net/minecraft/class_3790,net/minecraft/structure/PoolStructurePiece
net/minecraft/class_3791,net/minecraft/structure/PillagerOutpostGenerator
net/minecraft/class_1133,net/minecraft/server/LanServerPinger
net/minecraft/class_2027$class_2029,net/minecraft/advancement/criterion/EffectsChangedCriterion$Conditions
net/minecraft/class_2465,net/minecraft/block/PillarBlock
net/minecraft/class_1011$1,net/minecraft/client/texture/NativeImage$1
net/minecraft/class_1132,net/minecraft/server/integrated/IntegratedServer
net/minecraft/class_2466,net/minecraft/data/server/BlockTagsProvider
net/minecraft/class_3797,net/minecraft/MinecraftVersion
net/minecraft/class_1131,net/minecraft/client/network/LanServerEntry
net/minecraft/class_2467,net/minecraft/data/server/EntityTypeTagsProvider
net/minecraft/class_3798,net/minecraft/structure/rule/TagMatchRuleTest
net/minecraft/class_1130,net/minecraft/server/integrated/IntegratedPlayerManager
net/minecraft/class_2027$class_2028,net/minecraft/advancement/criterion/EffectsChangedCriterion$Handler
net/minecraft/class_2468,net/minecraft/block/SandBlock
net/minecraft/class_3799,net/minecraft/client/MinecraftClientGame
net/minecraft/class_700$class_701,net/minecraft/client/particle/ElderGuardianAppearanceParticle$Factory
net/minecraft/class_2461,net/minecraft/data/dev/NbtProvider
net/minecraft/class_2462,net/minecraft/block/RepeaterBlock
net/minecraft/class_3793,net/minecraft/structure/processor/BlockIgnoreStructureProcessor
net/minecraft/class_2463,net/minecraft/data/SnbtProvider
net/minecraft/class_3794,net/minecraft/structure/processor/JigsawReplacementStructureProcessor
net/minecraft/class_1134,net/minecraft/client/network/LanServerQueryManager
net/minecraft/class_2464,net/minecraft/block/BlockRenderType
net/minecraft/class_3795,net/minecraft/structure/processor/GravityStructureProcessor
net/minecraft/class_1129,net/minecraft/client/search/Searchable
net/minecraft/class_1128,net/minecraft/client/search/SuffixArray
net/minecraft/class_73$1,net/minecraft/world/loot/entry/EmptyEntry$1
net/minecraft/class_2458,net/minecraft/block/WallRedstoneTorchBlock
net/minecraft/class_3789,net/minecraft/structure/BuriedTreasureGenerator
net/minecraft/class_2459,net/minecraft/block/RedstoneTorchBlock
net/minecraft/class_227$class_228,net/minecraft/world/loot/condition/WeatherCheckLootCondition$Factory
net/minecraft/class_2338$3,net/minecraft/util/math/BlockPos$3
net/minecraft/class_2080$class_2083,net/minecraft/advancement/criterion/OnKilledCriterion$Conditions
net/minecraft/class_2080$class_2082,net/minecraft/advancement/criterion/OnKilledCriterion$Handler
net/minecraft/class_1718$1,net/minecraft/container/EnchantingTableContainer$1
net/minecraft/class_101$1,net/minecraft/world/loot/function/CopyNameLootFunction$1
net/minecraft/class_1718$2,net/minecraft/container/EnchantingTableContainer$2
net/minecraft/class_1718$3,net/minecraft/container/EnchantingTableContainer$3
net/minecraft/class_1100,net/minecraft/client/render/model/UnbakedModel
net/minecraft/class_2432,net/minecraft/data/server/ChestLootTableGenerator
net/minecraft/class_3763,net/minecraft/entity/raid/RaiderEntity
net/minecraft/class_2433,net/minecraft/block/WallPlayerSkullBlock
net/minecraft/class_2434,net/minecraft/data/server/EntityLootTableGenerator
net/minecraft/class_3765,net/minecraft/entity/raid/Raid
net/minecraft/class_2435,net/minecraft/block/PlayerSkullBlock
net/minecraft/class_1104,net/minecraft/client/util/ClientPlayerTickable
net/minecraft/class_1103,net/minecraft/client/sound/ElytraSoundInstance
net/minecraft/class_3760,net/minecraft/entity/ai/goal/DisableableFollowTargetGoal
net/minecraft/class_1102,net/minecraft/client/sound/AbstractSoundInstance
net/minecraft/class_2430,net/minecraft/data/server/BlockLootTableGenerator
net/minecraft/class_1101,net/minecraft/client/sound/MovingSoundInstance
net/minecraft/class_2431,net/minecraft/block/OreBlock
net/minecraft/class_2224$class_2225,net/minecraft/command/arguments/NumberRangeArgumentType$FloatRangeArgumentType
net/minecraft/class_2429,net/minecraft/block/ConnectedPlantBlock
net/minecraft/class_2224$class_2227,net/minecraft/command/arguments/NumberRangeArgumentType$IntRangeArgumentType
net/minecraft/class_2859$class_2860,net/minecraft/server/network/packet/AdvancementTabC2SPacket$Action
net/minecraft/class_2224$class_2229,net/minecraft/command/arguments/NumberRangeArgumentType$NumberSerializer
net/minecraft/class_2425,net/minecraft/data/report/CommandSyntaxProvider
net/minecraft/class_3756,net/minecraft/util/math/noise/PerlinNoiseSampler
net/minecraft/class_2426,net/minecraft/block/ObserverBlock
net/minecraft/class_3757,net/minecraft/util/math/noise/NoiseSampler
net/minecraft/class_2427,net/minecraft/data/report/ItemListProvider
net/minecraft/class_2428,net/minecraft/block/NoteBlock
net/minecraft/class_3759,net/minecraft/entity/ai/goal/MoveToRaidCenterGoal
net/minecraft/class_2876$4,net/minecraft/entity/boss/dragon/EnderDragonSpawnState$4
net/minecraft/class_2876$5,net/minecraft/entity/boss/dragon/EnderDragonSpawnState$5
net/minecraft/class_1111,net/minecraft/client/sound/Sound
net/minecraft/class_1419$class_4152,net/minecraft/village/ZombieSiegeManager$State
net/minecraft/class_2443,net/minecraft/block/RailBlock
net/minecraft/class_1110,net/minecraft/client/sound/SoundEntry
net/minecraft/class_2444,net/minecraft/data/server/recipe/RecipeJsonProvider
net/minecraft/class_2445,net/minecraft/block/PumpkinBlock
net/minecraft/class_3421$class_3430,net/minecraft/structure/StrongholdGenerator$RightTurn
net/minecraft/class_3776,net/minecraft/structure/pool/FeaturePoolElement
net/minecraft/class_2446,net/minecraft/data/server/RecipesProvider
net/minecraft/class_3421$class_3431,net/minecraft/structure/StrongholdGenerator$SquareRoom
net/minecraft/class_3777,net/minecraft/structure/pool/EmptyPoolElement
net/minecraft/class_1115,net/minecraft/client/sound/SoundEntryDeserializer
net/minecraft/class_3770,net/minecraft/world/gen/feature/PillagerOutpostFeature
net/minecraft/class_2440,net/minecraft/block/PressurePlateBlock
net/minecraft/class_1113,net/minecraft/client/sound/SoundInstance
net/minecraft/class_3772,net/minecraft/world/gen/feature/PillagerOutpostFeatureConfig
net/minecraft/class_2442,net/minecraft/block/PoweredRailBlock
net/minecraft/class_3773,net/minecraft/structure/StructurePieceType
net/minecraft/class_1108,net/minecraft/client/sound/RidingMinecartSoundInstance
net/minecraft/class_3421$class_3436,net/minecraft/structure/StrongholdGenerator$Stairs
net/minecraft/class_1107,net/minecraft/client/sound/MinecartSoundInstance
net/minecraft/class_3421$class_3437,net/minecraft/structure/StrongholdGenerator$Piece
net/minecraft/class_1106,net/minecraft/client/sound/EntityTrackingSoundInstance
net/minecraft/class_1105,net/minecraft/client/sound/GuardianAttackSoundInstance
net/minecraft/class_2436,net/minecraft/block/RedstoneBlock
net/minecraft/class_3421$class_3432,net/minecraft/structure/StrongholdGenerator$StoneBrickRandomizer
net/minecraft/class_3767,net/minecraft/entity/raid/RaidManager
net/minecraft/class_2437,net/minecraft/data/server/FishingLootTableGenerator
net/minecraft/class_3421$class_3433,net/minecraft/structure/StrongholdGenerator$SpiralStaircase
net/minecraft/class_2438,net/minecraft/data/server/LootTablesProvider
net/minecraft/class_3421$class_3434,net/minecraft/structure/StrongholdGenerator$Start
net/minecraft/class_3769,net/minecraft/world/gen/PillagerSpawner
net/minecraft/class_1109,net/minecraft/client/sound/PositionedSoundInstance
net/minecraft/class_2439,net/minecraft/block/PotatoesBlock
net/minecraft/class_3421$class_3435,net/minecraft/structure/StrongholdGenerator$Corridor
net/minecraft/class_2876$2,net/minecraft/entity/boss/dragon/EnderDragonSpawnState$2
net/minecraft/class_2876$3,net/minecraft/entity/boss/dragon/EnderDragonSpawnState$3
net/minecraft/class_2876$1,net/minecraft/entity/boss/dragon/EnderDragonSpawnState$1
net/minecraft/class_2284$1,net/minecraft/command/arguments/FunctionArgumentType$1
net/minecraft/class_2284$2,net/minecraft/command/arguments/FunctionArgumentType$2
net/minecraft/class_2410,net/minecraft/block/LogBlock
net/minecraft/class_3741,net/minecraft/world/biome/layer/CoordinateTransformer
net/minecraft/class_2411,net/minecraft/block/MelonBlock
net/minecraft/class_3188$class_3189,net/minecraft/world/gen/feature/StrongholdFeature$Start
net/minecraft/class_3742,net/minecraft/client/gui/screen/ingame/JigsawBlockScreen
net/minecraft/class_2412,net/minecraft/data/server/AdventureTabAdvancementGenerator
net/minecraft/class_3743,net/minecraft/datafixers/schemas/Schema1909
net/minecraft/class_2413,net/minecraft/block/MagmaBlock
net/minecraft/class_3421$class_3437$class_3438,net/minecraft/structure/StrongholdGenerator$Piece$EntranceType
net/minecraft/class_3740,net/minecraft/world/biome/layer/IdentityCoordinateTransformer
net/minecraft/class_3738,net/minecraft/server/ServerTask
net/minecraft/class_2408,net/minecraft/data/DataCache
net/minecraft/class_3739,net/minecraft/world/biome/layer/NorthWestCoordinateTransformer
net/minecraft/class_2409,net/minecraft/data/server/AdvancementsProvider
net/minecraft/class_2403,net/minecraft/data/DataGenerator
net/minecraft/class_3734,net/minecraft/item/ScaffoldingItem
net/minecraft/class_2404,net/minecraft/block/FluidBlock
net/minecraft/class_3421$class_3466,net/minecraft/structure/StrongholdGenerator$class_3466
net/minecraft/class_3735,net/minecraft/predicate/entity/EntityEquipmentPredicate
net/minecraft/class_2405,net/minecraft/data/DataProvider
net/minecraft/class_3736,net/minecraft/block/ScaffoldingBlock
net/minecraft/class_2406,net/minecraft/block/LoomBlock
net/minecraft/class_3737,net/minecraft/block/Waterloggable
net/minecraft/class_2480$1,net/minecraft/block/ShulkerBoxBlock$1
net/minecraft/class_2421,net/minecraft/block/NetherWartBlock
net/minecraft/class_2422,net/minecraft/data/report/BlockListProvider
net/minecraft/class_3753,net/minecraft/server/network/packet/UpdateJigsawC2SPacket
net/minecraft/class_2423,net/minecraft/block/PortalBlock
net/minecraft/class_3754,net/minecraft/world/gen/chunk/SurfaceChunkGenerator
net/minecraft/class_3755,net/minecraft/datafixers/fixes/ChunkLightRemoveFix
net/minecraft/class_2420,net/minecraft/block/MushroomPlantBlock
net/minecraft/class_3751,net/minecraft/block/entity/JigsawBlockEntity
net/minecraft/class_2418,net/minecraft/block/MyceliumBlock
net/minecraft/class_3749,net/minecraft/block/LanternBlock
net/minecraft/class_2419,net/minecraft/data/server/EndTabAdvancementGenerator
net/minecraft/class_3986$class_3987,net/minecraft/entity/passive/TraderLlamaEntity$DefendTraderGoal
net/minecraft/class_2414,net/minecraft/data/server/HusbandryTabAdvancementGenerator
net/minecraft/class_3745,net/minecraft/entity/CrossbowUser
net/minecraft/class_2415,net/minecraft/util/BlockMirror
net/minecraft/class_3746,net/minecraft/world/TestableWorld
net/minecraft/class_2416,net/minecraft/data/server/NetherTabAdvancementGenerator
net/minecraft/class_3747,net/minecraft/world/ModifiableTestableWorld
net/minecraft/class_2417,net/minecraft/data/server/StoryTabAdvancementGenerator
net/minecraft/class_3748,net/minecraft/block/JigsawBlock
net/minecraft/class_3763$class_3764,net/minecraft/entity/raid/RaiderEntity$PickupBannerAsLeaderGoal
net/minecraft/class_796$class_797,net/minecraft/client/render/model/BakedQuadFactory$class_797
net/minecraft/class_4251,net/minecraft/entity/ai/brain/task/RingBellTask
net/minecraft/class_4250,net/minecraft/entity/ai/brain/task/EndRaidTask
net/minecraft/class_4253,net/minecraft/entity/ai/brain/task/StartRaidTask
net/minecraft/class_4252,net/minecraft/entity/ai/brain/task/ForgetBellRingTask
net/minecraft/class_3331$1,net/minecraft/server/ServerConfigList$1
net/minecraft/class_684$1,net/minecraft/client/particle/EmotionParticle$1
net/minecraft/class_3727$1,net/minecraft/entity/EntityContextImpl$1
net/minecraft/class_1886$2,net/minecraft/enchantment/EnchantmentTarget$2
net/minecraft/class_4255,net/minecraft/entity/ai/goal/LongDoorInteractGoal
net/minecraft/class_1886$3,net/minecraft/enchantment/EnchantmentTarget$3
net/minecraft/class_4254,net/minecraft/entity/ai/brain/task/RunAroundAfterRaidTask
net/minecraft/class_4257,net/minecraft/entity/ai/brain/sensor/VillagerBabiesSensor
net/minecraft/class_1886$1,net/minecraft/enchantment/EnchantmentTarget$1
net/minecraft/class_4256,net/minecraft/entity/ai/brain/sensor/NearestBedSensor
net/minecraft/class_1886$6,net/minecraft/enchantment/EnchantmentTarget$6
net/minecraft/class_2698$1,net/minecraft/client/network/packet/CombatEventS2CPacket$1
net/minecraft/class_1886$7,net/minecraft/enchantment/EnchantmentTarget$7
net/minecraft/class_1886$4,net/minecraft/enchantment/EnchantmentTarget$4
