interm,yarn
method_14896,add
method_12235,getSlot
method_36206,method_36206
method_38867,method_38867
method_24206,removePendingUpdateIf
method_26868,add
method_24208,getPendingUpdateCount
method_26869,method_26869
method_14880,isFilteringCraftable
method_38871,hasStructureReferences
method_38870,increaseInhabitedTime
method_26862,getValue
method_26863,createOverride
method_26860,toNbt
method_24201,updatePassengerPosition
method_26861,builder
method_24203,refreshPositionAfterTeleport
method_26866,build
method_26867,add
method_26864,getBaseValue
method_24204,streamSelfAndPassengers
method_26865,require
method_36218,method_36218
method_36219,method_36219
method_12228,areSectionsEmptyBetween
method_14884,setGuiOpen
method_36210,setPlayerFishHook
method_12221,runPostProcessing
method_38873,getType
method_14883,shouldDisplay
method_36211,isInHotbar
method_38875,test
method_14881,add
method_38874,test
method_12225,getLevelType
method_38877,not
method_14887,isGuiOpen
method_12226,setLoadedToWorld
method_14886,onRecipeDisplayed
method_12223,isEmpty
method_14885,display
method_12224,loadFromPacket
method_38878,bothOf
method_26859,fromNbt
method_4622,tick
method_4625,load
method_26857,method_26857
method_4624,getGlId
method_26858,method_26858
method_38880,allOf
method_38882,allOf
method_36220,method_36220
method_38881,matchingBlocks
method_26851,getAttributesToSend
method_26852,getValue
method_26850,readNbt
method_26855,toNbt
method_26856,getBaseValue
method_26853,method_26853
method_26854,addTemporaryModifiers
method_36229,method_36229
method_14879,remove
method_12216,addBlockEntity
method_14878,contains
method_36221,method_36221
method_14873,fillSEOpening
method_38884,eitherOf
method_36222,method_36222
method_14872,generateEntrance
method_38883,replaceable
method_36223,updateAddButton
method_14871,isInBounds
method_38886,matchingFluids
method_36224,isValid
method_14870,fillNWOpening
method_38885,anyOf
method_14877,display
method_12214,getBlockEntities
method_36226,method_36226
method_14876,add
method_38887,anyOf
method_14875,copyFrom
method_14874,fillForwardOpening
method_38889,register
method_4612,tickAnimatedSprites
method_26849,method_26849
method_26846,setFrom
method_26847,removeModifiers
method_4616,registerTexture
method_38891,buildCodec
method_4615,destroyTexture
method_38890,method_38890
method_36230,method_36230
method_4618,bindTextureInner
method_38893,test
method_36231,method_36231
method_4617,registerDynamicTexture
method_38892,method_38892
method_26840,computeValue
method_4619,getTexture
method_26841,getTracked
method_26844,method_26844
method_26845,updateTrackedStatus
method_26842,getCustomInstance
method_26843,method_26843
method_12207,setLevelTypeProvider
method_14869,getRandomEntrance
method_12208,createBlockEntity
method_14868,create
method_14867,create
method_12206,loadEntities
method_36232,offerMultipleOptions
method_14862,canGenerate
method_36233,offerSmelting
method_14861,canGenerate
method_12200,getWorld
method_38894,method_38894
method_36234,offerBlasting
method_14860,create
method_38896,method_38896
method_36235,ensureBootstrapped
method_14866,create
method_36236,method_36236
method_14865,create
method_12204,loadBlockEntity
method_38898,method_38898
method_36237,createNotBootstrappedException
method_14864,create
method_12201,getBlockEntity
method_14863,create
method_12272,apply
method_12273,isOnGround
method_12270,getPitch
method_12271,getYaw
method_24253,appendCounter
method_24256,indent
method_24255,isSubpath
method_24258,method_24258
method_24257,method_24257
method_24259,method_24259
method_38828,fillWithAir
method_24252,method_24252
method_12276,getZ
method_12277,getPitch
method_12274,getZ
method_12278,apply
method_12279,getX
method_12262,hasRandomTicks
glDeleteProgram,glDeleteProgram
method_12260,getPacketSize
method_24245,method_24245
method_24246,getCurrentInfo
method_12265,getBlockStateContainer
method_12266,apply
method_12263,hasRandomBlockTicks
method_12264,hasRandomFluidTicks
method_12269,getX
method_12267,getId
method_12268,getY
method_12251,apply
mergeToList,mergeToList
method_26895,createSquidAttributes
method_26896,createTurtleAttributes
method_26893,createSheepAttributes
method_24233,addPack
method_26894,createSnowGolemAttributes
method_26899,createBaseHorseAttributes
method_26897,createWolfAttributes
method_26898,createAbstractDonkeyAttributes
method_38848,toGoalTicks
method_38847,getTickCount
method_38849,tickGoals
method_26891,createPolarBearAttributes
method_26892,createRabbitAttributes
method_24230,method_24230
method_26890,createPigAttributes
method_12254,getBlockState
method_12255,getFluidState
method_12253,calculateCounts
method_12258,fromPacket
method_38844,method_38844
method_12259,getYOffset
method_38846,shouldRunEveryTick
method_12256,setBlockState
method_12257,toPacket
method_38845,method_38845
method_24228,method_24228
method_12240,getWrappedChunk
method_26884,createDolphinAttributes
method_26885,createFoxAttributes
method_24223,animateModel
method_26882,createChickenAttributes
method_26883,createCowAttributes
method_24225,getInWallBlockState
method_26888,createPandaAttributes
method_26889,createParrotAttributes
method_26886,createIronGolemAttributes
method_26887,createOcelotAttributes
method_24226,handleResourceReloadException
method_38858,y
method_26880,createBeeAttributes
method_26881,createCatAttributes
method_12243,apply
method_38851,fallFromHeight
method_12244,getEntityId
method_38850,rideEntityInLava
method_38853,getStructureStarts
method_38852,hasStructureReferences
method_12247,onLightUpdate
method_12248,getEntity
method_38854,getStructureContaining
method_12245,getTransactionId
method_12246,getChunk
decorate,decorate
method_2027,getXMax
method_2028,getYMin
method_2029,getYMax
method_14809,isInBounds
method_14815,canGenerate
method_14814,fillForwardOpening
method_14813,pieceGenerator
method_14812,fillNWOpening
method_14818,create
method_14817,create
method_4690,getIndex
method_14816,canGenerate
method_4692,fromJson
method_4691,getTime
method_2030,upload
method_4694,getLanguageDefinitions
method_2031,getWidth
method_4693,readFrameMetadata
method_2032,getHeight
method_14811,pickPiece
method_4696,shouldBlur
method_2033,hasColor
method_14810,checkRemainingPieces
method_4695,fromJson
method_2034,getXMin
method_4698,fromJson
method_2035,getOversample
method_4697,shouldClamp
method_4678,hasTranslation
method_4679,get
method_14804,create
method_14803,create
method_14802,create
method_14801,create
method_14808,fillSEOpening
method_14807,create
method_14806,create
method_14805,create
method_14800,create
method_4685,shouldInterpolate
method_2022,getGlyphRenderer
method_4684,getDefaultFrameTime
method_2023,getId
method_2024,findSlotFor
method_2025,draw
method_2048,byId
method_2049,method_2049
getNames,getNames
method_38804,method_38804
method_38803,fixBiomes
method_38806,fixBiomes
method_38805,fixChunkSectionList
method_38808,method_38808
method_38807,fixLevel
method_38809,method_38809
method_38800,method_38800
method_38802,fixPaletteWithData
method_2037,fromJson
method_4699,get
method_2038,findCharacterStartX
method_2039,load
method_38815,method_38815
method_38814,method_38814
method_38816,fixPalette
method_38818,method_38818
method_2040,getGlyph
method_2041,getImageId
method_2043,getStart
method_2044,getEnd
method_38810,method_38810
method_2046,fromJson
method_38813,fixPalette
method_2047,createLoader
method_38812,fixHeightmap
method_26837,addPersistentModifier
method_26838,onUpdate
method_4647,getModel
method_26835,addTemporaryModifier
method_26836,method_26836
method_4649,getTexture
method_4648,getTexture
method_26839,toNbt
method_26830,getTranslationKey
compareTo,compareTo
method_26833,readNbt
method_26834,getModifiersByOperation
method_26831,setFrom
method_26832,method_26832
method_14859,create
method_14858,create
method_14857,create
method_14856,create
method_14851,pickPiece
method_4652,loadSkin
method_14855,init
method_4651,loadSkin
method_14854,pieceGenerator
method_4654,getTextures
method_14852,checkRemainingPieces
method_4634,method_4634
method_26826,getAttributeBaseValue
method_26827,createLivingAttributes
method_4636,getDownloadHeaders
method_26825,getAttributeValue
method_4638,loadServerPack
method_4637,method_4637
method_26828,createMobAttributes
method_26829,setTracked
method_26822,registerEntity
method_14847,createPiece
method_14840,getName
method_4641,verifyFile
method_4640,download
method_4643,deleteOldServerPack
method_4642,clear
method_4667,setLanguage
method_2004,setFonts
method_4669,getLanguage
method_4668,getLanguage
method_26814,updatePlayerAttributes
method_26810,updateAttributeModifiers
method_14834,addParts
method_14839,adjustToAverageHeight
method_14838,register
method_4672,isRightToLeft
method_2010,closeGlyphAtlases
method_14833,getId
method_2011,getGlyph
method_4673,compareTo
method_2012,getGlyphRenderer
method_4676,load
method_2013,getObfuscatedGlyphRenderer
method_14831,getName
method_4675,load
method_2014,getGlyphRenderer
method_4656,loadSkin
method_26804,isLocked
method_26805,create
method_26802,isValid
method_26803,create
method_26808,updateAttributeName
method_26806,deliver
method_26807,add
method_14826,getRandomBigWarmRuin
method_14825,addCluster
method_14824,getRandomWarmRuin
method_14829,getGenerationY
method_14827,addPieces
method_4663,hasTranslation
method_14822,addPieces
method_2000,clear
method_4662,translate
method_2001,getInstance
method_14821,getRoomPositions
method_4665,getAllLanguages
method_2002,draw
method_14820,removeStoppedClients
method_2003,getDisappearProgress
readAttributes,readAttributes
method_2059,fromJson
method_12191,apply
method_12192,getSlot
method_36160,method_36160
method_36161,method_36161
method_12190,getStack
method_36162,method_36162
method_12195,getActionType
method_36163,method_36163
method_36164,method_36164
method_12193,getButton
method_36165,method_36165
method_12194,getSyncId
method_24177,addCollisionEffects
method_24176,triggerAdvancement
method_24179,hasHoneyBlockEffects
method_24178,addRichParticles
method_24171,getFallback
method_24170,getFallback
method_24173,toPropertySource
method_24172,getFallback
method_24175,addRegularParticles
method_24174,getFallback
method_12199,apply
method_12197,getSize
method_36168,getSyncId
method_12198,apply
method_36169,getChannel
method_12180,getStructureReferences
method_36170,getData
method_12181,getStructureStart
method_36171,changesPosition
method_36172,changesLook
method_36173,getEntityId
method_12184,setStructureStart
method_12185,apply
method_36174,getAddress
method_12182,addStructureReference
method_36175,getPort
method_12183,setStructureReferences
method_36176,getChannel
method_24166,getAnimationProgressRetriever
method_24168,method_24168
method_24167,getBlockEntitySource
method_24169,getDoubleBlockType
method_24164,getBedPart
method_24163,getOppositePartDirection
method_36177,getPayload
method_36178,getQueryId
method_12186,getButtonId
method_36179,getResponse
method_12187,getSyncId
method_36180,getStartTime
method_36181,toUnderscoreSeparatedString
method_36182,getName
method_36183,method_36183
method_36184,register
method_36185,method_36185
method_36186,execute
method_12172,getId
method_36187,register
method_24155,throwUnchecked
method_24157,removeValidTag
method_24156,clamp
method_24153,getAtlas
method_24152,setMipmapLevels
method_36188,method_36188
method_36189,method_36189
method_12175,getDistanceFromFull
method_12179,getStructureReferences
method_36191,getRaid
method_36192,register
method_36193,method_36193
method_36194,executeGlow
method_36195,executeSetOmen
method_36196,executeSound
method_12160,getHeightmapTypes
method_36197,method_36197
method_12161,byDistanceFromFull
method_36198,executeSpawnLeader
method_24144,getAtlasId
method_24143,getSize
method_24146,getRenderLayer
method_24145,getVertexConsumer
method_24148,getSprite
method_24147,getTextureId
method_36190,execute
method_12166,method_12166
method_36199,executeStart
method_12164,getChunkType
method_12165,isAtLeast
method_12168,byId
method_38781,method_38781
method_38780,method_38780
method_38783,shouldTick
method_36120,getCompressionThreshold
method_38782,canTickChunk
method_36121,getSide
method_36122,getOppositeSide
method_38785,onLanding
method_38784,method_38784
method_36123,negate
method_38787,tickVehicleInLavaRiding
method_36124,method_36124
method_38786,tickFallStartPos
method_36125,and
method_36126,method_36126
method_38788,ceilDiv
method_36127,or
method_36128,method_36128
method_36129,getVarLongLength
method_36130,writeChunkPos
method_36131,writeChunkSectionPos
method_38794,method_38794
method_36132,getWrittenBytes
method_38793,ceilLog2
shouldGenerate,shouldGenerate
method_36133,readChunkPos
method_38796,method_38796
method_38795,method_38795
method_36134,onOrOff
method_36135,method_36135
method_38798,fixHeightmaps
method_36136,getWithStyle
method_38797,method_38797
method_36137,getSelector
method_36138,getSelector
method_38799,fixCarvingMasks
method_36139,withColor
method_36140,withStrikethrough
method_36141,withObfuscated
method_36142,method_36142
method_36143,method_36143
method_24198,applyTextureFilter
method_24191,getFrom
method_24192,getFromBoth
method_24197,getRotation
method_24196,setRotation
method_36144,create
method_36145,getCode
method_36146,getOpposite
method_36147,getStackTrace
method_36148,getSyncId
method_36150,getDeltaX
method_36151,getDeltaY
method_36152,getDeltaZ
method_36153,getKillerId
method_36154,name
method_24188,method_24188
method_24187,getSkyLightCoordinates
method_24189,getFallback
method_24180,updateSlidingVelocity
method_24182,get
method_24184,renderBook
method_24186,getBlockLightCoordinates
method_24185,updateSpikeExtensions
method_36155,method_36155
method_36156,format
method_36157,listMemories
method_36158,writeBrain
method_4722,method_4722
method_24339,nextProfiler
method_24338,union
method_4721,method_4721
method_4724,getPropertyValue
method_4723,method_4723
method_4726,getOrLoadModel
method_4725,stateKeyToPredicate
method_12350,toNbt
method_38981,anyMatch
method_4727,addModel
method_38980,stream
method_4729,putModel
method_24330,registerFurnace
method_26995,register
method_24333,isActive
method_24332,registerEntity
method_26993,getHeight
method_26998,readLevelProperties
method_24335,enable
method_26999,create
method_24334,disable
method_24337,getResult
method_24336,getProfiler
method_36328,addSeparator
method_36329,getSeparator
method_26991,generate
method_36320,cannotBeSilenced
method_12353,method_12353
method_36321,withOutput
method_36322,getServerResourcePackPrompt
method_12351,applyAdjacentBlock
method_38985,canTropicalFishSpawn
method_36323,method_36323
method_12352,upgradeSide
method_36324,method_36324
method_38987,canSpawn
method_12357,postUpdate
method_36325,offerReversibleCompactingRecipes
method_38986,canSpawn
method_12358,getUpdatedState
method_4731,method_4731
method_38989,shouldUpdatePostDeath
method_4730,method_4730
method_12356,upgrade
method_36327,method_36327
method_38988,isAquaticBiome
method_4711,getParticleSprite
method_4710,getOverrides
method_4713,isBuiltin
method_26989,getRandomHeight
method_4712,hasDepth
method_4715,loadModel
method_38990,method_38990
method_4717,method_4717
method_38992,readFrom
method_4716,method_4716
method_36330,parse
method_38991,method_38991
method_4719,method_4719
method_4718,loadModelFromJson
method_26981,sync
method_26982,sync
method_24324,updateWallValueReference
method_24323,updateWallProperties
method_24326,booleanToWallType
method_36339,getSeparator
method_12348,upgradeCenter
method_12349,isDone
method_26980,isAttached
method_36331,join
method_36332,join
method_38996,next
method_36334,method_36334
method_38995,split
method_36335,method_36335
method_12346,isFlying
method_4720,method_4720
method_38999,getRandomProvider
method_4744,getMissingModel
method_4743,getBlockModels
method_4746,build
method_4745,addQuad
method_26979,refreshShapeCache
method_4748,addQuad
method_4747,setParticle
method_36340,getPrompt
method_4749,addComponent
_scissorBox,_scissorBox
method_36341,execute
method_26973,addStructureReference
method_24313,updateBlockEntities
method_26976,setStructureStart
method_24314,updateBlockEntityData
method_26975,getStructureStart
method_12339,apply
method_12331,get
method_36343,recursiveRun
method_36344,reportError
method_4751,build
method_36346,run
method_12335,unlock
method_4750,build
method_12336,swap
method_4753,bake
