interm,yarn
field_44954,symlinks
field_29324,maxWaterDepth
field_44951,DEFAULT_ALLOWED_SYMLINK_MATCHER
field_29325,CODEC
field_20992,queuedTaskCount
field_44952,symlinkFinder
field_29326,LOGGER
field_17352,LIT
field_17351,SHAPE
field_44950,ALLOWED_SYMLINKS_FILE_NAME
field_17354,WATERLOGGED
field_20995,x
field_17353,SIGNAL_FIRE
field_20996,y
field_20997,z
field_20998,loadingData
field_17350,CAMPFIRE
field_32977,KEY
field_32976,UNDEFINED
field_32975,EMPTY_FRAME_TIME
field_17356,INVENTORY_RETRIEVER
field_30312,SPRINTING_SPEED
field_17355,TITLE
field_32974,KEY
field_32973,UNDEFINED_TIME
field_30310,CROUCHING_SPEED
field_32972,TILDE
field_17357,NAME_RETRIEVER
field_30311,NORMAL_SPEED
field_30341,NORMAL_SPEED
field_29352,positionColorProgram
field_30342,SPRINTING_SPEED
field_29353,positionColorTexProgram
field_29354,positionTexProgram
field_30340,CROUCHING_SPEED
field_29355,positionTexColorProgram
field_29350,programs
field_29351,positionProgram
field_42327,WITHER_SKULL
field_42326,UNATTRIBUTED_FIREBALL
field_42329,INDIRECT_MAGIC
field_42328,THROWN
field_44986,IGNORE_ALL
field_42323,MOB_PROJECTILE
field_42322,TRIDENT
field_44984,RANGE_TOO_SMALL_EXCEPTION
field_29358,particleProgram
field_42325,FIREBALL
field_44985,logIps
field_29359,positionColorLightmapProgram
field_42324,FIREWORKS
field_17363,CONTAINER_NAME
field_44982,ARGUMENT_NOT_COMPOUND_EXCEPTION
field_44983,RANGE_TOO_LARGE_EXCEPTION
field_17362,TITLE
field_17365,POWERED
field_44980,INSTANCE
field_42321,ARROW
field_17364,TITLE
field_42320,PLAYER_ATTACK
field_44981,LOGGER
field_30349,HIDDEN_GENE_MUTATION_CHANCE
field_30347,LYING_ON_BACK_FLAG
field_30348,EATING_ANIMATION_INTERVAL
field_17367,COLLISION_SHAPE_TOP
field_30345,PLAYING_FLAG
field_17366,HAS_BOOK
field_30346,SITTING_FLAG
field_17369,WEST_SHAPE
field_30343,MAIN_GENE_MUTATION_CHANCE
field_17368,COLLISION_SHAPE
field_30344,SNEEZING_FLAG
field_30330,CHASING_FLAG
field_30331,SITTING_FLAG
field_32990,SEPARATOR
field_29344,DEBUG_LINES
field_42319,MOB_ATTACK_NO_AGGRO
field_29340,elementMap
field_42316,freeze
field_29349,parent
field_42315,sweetBerryBush
field_44977,LOGIN_ID
field_42318,CODEC
field_42317,stalagmite
field_44975,LOGIN
field_42312,wither
field_29345,DEBUG_LINE_STRIP
field_44976,STATUS_ID
field_42311,magic
field_42314,dryOut
field_29347,playerInventoryTitle
field_44974,STATUS
field_42313,dragonBreath
field_29348,player
field_17374,propertyDelegate
field_44971,future
field_17373,TITLE
field_44972,pendingDisconnectionReason
field_17376,customName
field_42310,generic
field_44970,ABORTED_TEXT
field_17370,NORTH_SHAPE
field_17372,SOUTH_SHAPE
field_17371,EAST_SHAPE
field_30338,HEALTH_PER_INGOT
field_30339,MUTATION_CHANCE
field_32999,BASE_PITCH
field_30336,EATING_TIME
field_32998,BEAM_PROGRESS_VOLUME_MULTIPLIER
field_30337,MAX_CALM_DOWN_TIME
field_32997,BASE_VOLUME
field_17378,propertyDelegate
field_30334,AGGRESSIVE_FLAG
field_17377,lock
field_30335,EATING_DURATION
field_30332,SLEEPING_FLAG
field_32994,MAX_STRENGTH
field_30333,WALKING_FLAG
field_29374,renderTypeEndGatewayProgram
field_29375,renderTypeLinesProgram
field_29376,renderTypeCrumblingProgram
field_29377,renderTypeTranslucentMovingBlockProgram
field_29370,renderTypeTextSeeThroughProgram
field_29371,renderTypeLightningProgram
field_30360,MELEE_ATTACK_SPEED
field_29372,renderTypeTripwireProgram
field_29373,renderTypeEndPortalProgram
field_42349,MAGIC
field_42348,GENERIC
field_17390,pageCount
field_42345,FALL
field_29379,renderTypeArmorCutoutNoCullProgram
field_42344,CACTUS
field_42347,OUT_OF_WORLD
field_42346,FLY_INTO_WALL
field_17385,cookingTotalTimes
field_42341,CRAMMING
field_17384,cookingTimes
field_42340,IN_WALL
field_17387,propertyDelegate
field_42343,STARVE
field_17386,inventory
field_42342,DROWN
field_17381,propertyDelegate
field_17380,CAMPFIRE
field_17383,itemsBeingCooked
field_29380,renderTypeEntitySolidProgram
field_17389,currentPage
field_17388,book
field_29363,renderTypeSolidProgram
field_29364,renderTypeCutoutMippedProgram
field_30353,NOT_PUFFED
field_29365,renderTypeCutoutProgram
field_29366,renderTypeTranslucentProgram
field_29360,positionColorTexLightmapProgram
field_4902,SKIN
field_42338,LAVA
field_4903,largeModel
field_42337,ON_FIRE
field_42339,HOT_FLOOR
field_44997,PROTOCOL_VERSION
field_29367,renderTypeEntityGlintProgram
field_42334,BAD_RESPAWN_POINT
field_29368,renderTypeEntityGlintDirectProgram
field_42333,SONIC_BOOM
field_44998,server
field_29369,renderTypeTextProgram
field_42336,LIGHTNING_BOLT
field_44996,BUFFER_SIZE
field_42335,IN_FIRE
field_44993,PING_HOST
field_42330,THORNS
field_44994,QUERY_PACKET_ID
field_17395,DUMMY
field_42332,PLAYER_EXPLOSION
field_44991,chunkFilter
field_17398,cachedChunks
field_44992,HEADER
field_42331,EXPLOSION
field_17397,cachedChunkPositions
field_44990,viewDistance
field_4908,model
field_17394,SIGNAL_FIRE
field_4909,model
field_17393,HAS_BOOK
field_30359,ESCAPE_DANGER_SPEED
field_30354,SEMI_PUFFED
field_30355,FULLY_PUFFED
field_29396,renderTypeWaterMaskProgram
field_29397,renderTypeOutlineProgram
field_30386,WILD_MAX_HEALTH
field_29398,renderTypeArmorGlintProgram
field_29399,renderTypeArmorEntityGlintProgram
field_30384,MAX_TRY_TICKS
field_29392,renderTypeEntityAlphaProgram
field_29393,renderTypeEyesProgram
field_29394,renderTypeEnergySwirlProgram
field_29395,renderTypeLeashProgram
field_42367,RIGHT_ROTATION
field_42369,BRIGHTNESS
field_42368,BILLBOARD
field_42363,INTENTIONAL_GAME_DESIGN
field_42362,FALL_VARIANTS
field_42365,id
field_42364,CODEC
field_42361,DEFAULT
field_42360,MOB_ATTACK
field_30389,BUFF_RANGE
field_30387,TAMED_MAX_HEALTH
field_30388,PLAY_DEAD_TICKS
field_29385,renderTypeEntityTranslucentCullProgram
field_29386,renderTypeEntityTranslucentProgram
field_29387,renderTypeEntitySmoothCutoutProgram
field_30372,READY_TO_SIT_COOLDOWN
field_29388,renderTypeBeaconBeamProgram
field_30373,HAS_PUMPKIN_FLAG
field_29381,renderTypeEntityCutoutProgram
field_29382,renderTypeEntityCutoutNoNullProgram
field_30371,MAX_GRASS_TIMER
field_29383,renderTypeEntityCutoutNoNullZOffsetProgram
field_29384,renderTypeItemEntityTranslucentCullProgram
field_42359,STING
field_29389,renderTypeEntityDecalProgram
field_42356,FALLING_BLOCK
field_42355,STALAGMITE
field_42358,FALLING_STALACTITE
field_42357,FALLING_ANVIL
field_42352,DRY_OUT
field_42351,DRAGON_BREATH
field_42354,FREEZE
field_42353,SWEET_BERRY_BUSH
field_42350,WITHER
field_29390,renderTypeEntityNoOutlineProgram
field_29391,renderTypeEntityShadowProgram
field_30378,BUCKET_VARIANT_TAG_KEY
field_42389,BRIGHTNESS_NBT_KEY
field_42388,BILLBOARD_NBT_KEY
field_42387,TRANSFORMATION_NBT_KEY
field_42383,visibilityBoundingBox
field_30396,IDLE_SPEED
field_30397,TARGET_APPROACHING_SPEED
field_30394,BREEDING_SPEED
field_30395,ON_LAND_SPEED
field_30392,MAX_AIR
field_30393,BUFF_DURATION
field_30390,BLUE_BABY_CHANCE
field_30391,VARIANT_KEY
field_42374,HEIGHT
field_42373,WIDTH
field_42375,GLOW_COLOR_OVERRIDE
field_42370,VIEW_RANGE
field_42372,SHADOW_STRENGTH
field_42371,SHADOW_RADIUS
field_30398,ADULT_FOLLOWING_SPEED
field_30399,LONG_JUMPING_DIMENSIONS
field_4913,SKIN
field_4915,KHR_VERBOSITY_LEVELS
field_4910,SKIN
field_4919,ARB_VERBOSITY_LEVELS
field_4921,LOGGER
field_42395,GLOW_COLOR_OVERRIDE_NBT_KEY
field_42397,LOGGER
field_42392,SHADOW_STRENGTH_NBT_KEY
field_42391,SHADOW_RADIUS_NBT_KEY
field_42394,HEIGHT_NBT_KEY
field_42393,WIDTH_NBT_KEY
field_42390,VIEW_RANGE_NBT_KEY
field_4850,SKIN
field_4852,elytra
field_4854,SKIN
field_4855,model
field_2202,recipes
field_2201,client
field_2200,spectatorMenu
field_2206,soundPlayed
field_2205,advancement
field_2204,startTime
field_2203,justUpdated
field_2209,HIDE
field_2208,TYPE
field_42297,inFire
field_42296,registry
field_42299,onFire
field_42298,lightningBolt
field_42293,source
field_42292,attacker
field_42294,position
field_42291,type
field_4830,innerModel
field_4831,outerModel
field_4835,TEXTURE
field_4842,SKIN
field_4844,model
field_2230,MOVEMENT_KEYS
field_4895,model
field_2235,TREE
field_4890,SKIN
field_4891,model
field_2233,RECIPE_BOOK
field_4892,SKIN
field_2239,visibleEntries
field_2238,client
field_2237,MOUSE
field_2236,WOODEN_PLANKS
field_4898,TEXTURE
field_2242,showTime
field_2241,instance
field_2240,toastQueue
field_2246,id
field_2244,visibility
field_2243,startTime
field_2249,charactersByWidth
field_2248,textureManager
field_2213,type
field_2211,sound
field_2210,SHOW
field_2216,startTime
field_2215,title
field_2214,justUpdated
field_4876,SKIN
field_2224,title
field_4880,LLAMA_DECOR
field_2223,lastTime
field_4881,model
field_2222,hasProgressBar
field_2228,progress
field_2227,visibility
field_2226,description
field_2225,type
field_4887,model
field_4888,texture
field_2229,lastProgress
field_2275,maxU
field_2274,minV
field_2273,maxV
field_2272,minX
field_2279,minY
field_2278,maxY
field_2276,minU
field_2280,maxX
field_2286,LOGGER
field_2285,image
field_2284,glyphs
field_2253,glyphRendererCache
field_2252,RANDOM
field_19909,LOGGER
field_19906,text
field_2257,glyphCache
field_2256,blankGlyphRenderer
field_19904,INFO
field_19905,colorCode
field_2254,glyphAtlases
field_2259,fontStorages
field_20900,matrix
field_20901,initialized
field_20902,translation
field_20903,leftRotation
field_19903,WARNING
field_20904,scale
field_20905,rightRotation
field_20906,IDENTITY
field_2260,textureManager
field_20907,debugChunkInfo
field_20908,debugChunkOcclusion
field_20909,bufferBuilders
field_2264,rootSlot
field_2263,hasColor
field_2261,LOGGER
field_2268,y
field_2267,width
field_2266,height
field_2265,occupied
field_2269,x
field_19914,title
field_19912,parent
field_2271,subSlot2
field_2270,subSlot1
field_19928,hasUnreadNews
field_19926,trialAvailable
field_19927,validClient
field_32907,RANGE
field_32906,MAX_PATH_AGE
field_20920,childBodyYOffset
field_32905,RANGE
field_32904,BOX_HEIGHT
field_20922,parts
field_32903,CHUNK_RANGE
field_20923,redMultiplier
field_20924,greenMultiplier
field_32902,RANGE
field_19924,pendingInvitesCount
field_32901,MARKER_BOX_SIZE
field_20925,blueMultiplier
field_20926,redMultiplier
field_20927,greenMultiplier
field_20928,blueMultiplier
field_19939,pendingInvitationSelectionList
field_19937,tooltip
field_20910,whiteRectangleGlyphRenderer
field_20911,zIndex
field_19935,LOGGER
field_19936,parent
field_20915,headScaled
field_20916,childHeadYOffset
field_20917,childHeadZOffset
field_20918,invertedChildHeadScale
field_20919,invertedChildBodyScale
field_44908,QUESTION_TEXT
field_44909,LOADING_ERROR_TEXT
field_44906,WARNING_TEXT
field_44907,INFO_TEXT
field_44904,WORLD_TYPE_TEXT
field_44905,UNDEFINED_TEXT
field_44902,GAME_MODE_TEXT
field_44903,SEED_TEXT
field_44900,ENABLED_PACK_TEXT
field_44901,DESCRIPTION_TEXT
field_20944,bufferStorage
field_20945,FOG_SKY
field_20946,FOG_TERRAIN
field_32923,TEXTURE
field_20948,buffers
field_20949,overlayTexture
field_32920,BASE
field_19942,acceptButton
field_19943,rejectButton
field_19941,selectedInvite
field_32919,GLASS
field_32918,SCALE
field_32917,RANGE
field_32916,RANGE
field_32915,DRAWN_STRING_SIZE
field_32914,RANGE
field_32913,DRAWN_STRING_SIZE
field_19958,LOGGER
field_19955,buttons
field_19953,mPendingInvite
field_44809,minigameName
field_44807,CODEC
field_44808,worldSession
field_44805,SKIP_CODEC
field_44806,NONE
field_44803,loaderCodec
field_44804,CODEC
field_44801,CODEC
field_44802,CODEC
field_44800,CODE_POINT_GRID_CODEC
field_20841,data
field_20842,convertLegacy
field_20843,loadedCallback
field_20844,loader
field_32827,LATCH
field_32826,LID
field_20847,BANNER_BASE
field_32825,BASE
field_19847,downloadTitle
field_20848,BLOCK_DESTRUCTION_STAGES
field_32824,SCALE
field_19848,narrationRateLimiter
field_20849,positionChanged
field_32823,BELL_BODY
field_19845,parent
field_32822,MAX_BEAM_HEIGHT
field_19846,worldDownload
field_32821,CROSSBAR
field_32820,PILLAR
field_19844,LOGGER
field_19850,worldName
field_19851,downloadStatus
field_20830,executor
field_20831,world
field_32819,ROTATIONS
field_20832,worldRenderer
field_32818,HEIGHT
field_32817,WIDTH
field_32816,BANNER
field_20834,rebuildTask
field_20835,distance
field_32815,KEY
field_20836,cancelled
field_32814,KEY
field_19858,extracting
field_32813,DEFAULT_Y_ROTATION
field_19859,previousWrittenBytes
field_20838,region
field_32812,DEFAULT_X_ROTATION
field_19856,showDots
field_32811,DEFAULT_WEIGHT
field_19857,finished
field_32810,DEFAULT_UV_LOCK
field_19854,progress
field_19855,cancelled
field_19853,status
field_44829,lastEntityCheckTime
field_17209,levelUpdateListener
field_44827,supportingBlockDebugRenderer
field_44828,client
field_44825,colorLogic
field_44826,colorLogic
field_44823,GUI_TEXT_HIGHLIGHT
field_44824,GUI_GHOST_RECIPE_OVERLAY
field_44821,GUI
field_44822,GUI_OVERLAY
field_44820,GUI_GHOST_RECIPE_OVERLAY_PROGRAM
field_19861,bytesPerSecond
field_19862,animTick
field_17200,workerExecutor
field_19860,previousTimeSnapshot
field_20865,yawAcceleration
field_20866,delegate
field_17208,completedLevel
field_19867,checked
field_19868,DOWNLOAD_LOCK
field_17207,VILLAGER_DATA
field_19863,DOTS
field_19864,dotIndex
field_44818,GUI_OVERLAY_PROGRAM
field_44819,GUI_TEXT_HIGHLIGHT_PROGRAM
field_44816,OR_REVERSE
field_44817,GUI_PROGRAM
field_44814,BIGGER_DEPTH_TEST
field_44815,NO_COLOR_LOGIC
field_44812,renderTypeGuiTextHighlightProgram
field_44813,renderTypeGuiGhostRecipeOverlayProgram
field_44810,renderTypeGuiProgram
field_44811,renderTypeGuiOverlayProgram
field_19872,totalBytes
field_20850,dataCommandStorage
field_20852,LOOT_CONDITIONS
field_19871,bytesWritten
field_20853,CLEARED_FAILURE_EXCEPTION
field_17210,playersWatchingChunkProvider
field_20854,SUGGESTION_PROVIDER
field_20855,TYPE_FACTORY
field_20856,SUGGESTION_PROVIDER
field_20857,storage
field_20858,id
field_17216,mainThreadExecutor
field_20859,argumentName
field_19878,LOGGER
field_17218,chunkGenerator
field_17213,currentChunkHolders
field_17212,LOGGER
field_32830,STICK
field_17215,lightingProvider
field_17214,world
field_32861,YELLOW
field_32860,WHITE
field_29211,DEEPSLATE_COPPER_ORE
field_29212,DEEPSLATE_COAL_ORE
field_44849,INACCESSIBLE
field_44847,CODEC
field_29218,LUSH_CAVES
field_44848,minigameName
field_44845,stopwatches
field_29219,DEEPSLATE_COAL_ORE
field_44846,bootstrapTime
field_44843,LOGGER
field_29213,INFESTED_DEEPSLATE
field_44844,ticker
field_20880,normalX
field_29214,CRACKED_DEEPSLATE_BRICKS
field_20881,normalY
field_44841,LOAD_TIME_TOTAL_TIME_MS
field_29215,CRACKED_DEEPSLATE_TILES
field_44842,INSTANCE
field_20882,normalZ
field_29216,DEEPSLATE_EMERALD_ORE
field_17220,chunkHolders
field_20884,elementOffset
field_44840,REALMS_MAP_CONTENT
field_17222,chunkHolderListDirty
field_19881,configureScreen
field_17221,unloadedChunks
field_20886,LIGHT_ELEMENT
field_19882,parent
field_20887,POSITION_COLOR_TEXTURE
field_20888,POSITION_COLOR_TEXTURE_LIGHT
field_19880,serverData
field_30208,VERTICAL_VARIATION
field_20889,colorFixed
field_30209,HORIZONTAL_CHECK_RANGE
field_30206,HORIZONTAL_RANGE
field_17228,ticketManager
field_32869,GREEN
field_30207,HORIZONTAL_VARIATION
field_32868,AQUA
field_30204,MIN_SEARCH_DELAY
field_32867,YELLOW
field_30205,TELEPORT_DISTANCE
field_32866,RED
field_30202,MIN_MAX_PROGRESS
field_17224,worldGenExecutor
field_32865,PINK
field_19887,errorMessage
field_30203,MAX_TIMER
field_17223,chunkTaskPrioritySystem
field_32864,GRAY
field_30200,ADDED_PITCH
field_17226,mainExecutor
field_32863,GREEN
field_30201,ADDED_YAW
field_32862,ORANGE
field_29200,MOJ_IMPORT_PATTERN
field_29201,IMPORT_VERSION_PATTERN
field_44838,ADVANCEMENT_GAME_TIME
field_44839,LAUNCHER_NAME
field_44836,LOAD_TIME_LOADING_OVERLAY_MS
field_29206,previousTrackedStacks
field_44837,ADVANCEMENT_ID
field_29207,previousCursorStack
field_44834,LOAD_TIME_PRE_WINDOW_MS
field_29208,syncHandler
field_44835,LOAD_TIME_BOOTSTRAP_MS
field_29209,disableSync
field_44832,ADVANCEMENT_MADE
field_29202,column
field_44833,GAME_LOAD_TIMES
field_29203,line
field_44830,entities
field_20870,x
field_29204,LINE_BREAK
field_20871,y
field_44831,lazySenderSupplier
field_29205,cursorStack
field_20872,z
field_17230,totalChunksLoadedCount
field_19895,type
field_20877,u1
field_20878,v1
field_20879,light
field_32859,DEFAULT_DRAWN_STRING_SIZE
field_32857,TARGET_ENTITY_RANGE
field_32856,BEE_RANGE
field_32855,HIVE_RANGE
field_19899,yesNoQuestion
field_19896,line2
field_19897,line3
field_30220,VERTICAL_RANGE
field_30221,MIN_WAITING_TIME
field_29233,x0y0z0
field_29234,x0y0z1
field_42209,buttonWidth
field_42206,setter
field_44869,GENERIC_KILL
field_29239,x1y1z0
field_42205,getter
field_42208,toggleable
field_44867,genericKill
field_42207,tooltip
field_44868,OUTSIDE_BORDER
field_29235,x1y0z0
field_44866,outsideBorder
field_29236,x1y0z1
field_44863,sequences
field_42204,text
field_29237,x0y1z0
field_44864,random
field_29238,x0y1z1
field_44861,LOGGER
field_44862,seed
field_17241,LEVEL_COUNT
field_42200,marginLeft
field_17244,firstNonEmptyLevel
field_44860,source
field_17243,levelToPosToElements
field_17249,queues
field_30229,CHANCE
field_30226,DEFAULT_CHANCE
field_30227,MAX_COOLDOWN
field_30224,MAX_LOOK_COOLDOWN
field_30225,WALK_SPEED
field_17248,LOGGER
field_30222,MAX_TRYING_TIME
field_30223,MIN_INTERVAL
field_17247,name
field_29220,DEEPSLATE_EMERALD_ORE
field_32872,RED
field_30210,VERTICAL_CHECK_RANGE
field_29221,DEEPSLATE_COPPER_ORE
field_32871,PINK
field_29222,CRACKED_DEEPSLATE_BRICKS
field_32870,GRAY
field_29223,CRACKED_DEEPSLATE_TILES
field_29228,endDensityBuffer
field_44859,CODEC
field_44856,BLOCK_TICKING
field_44857,randomSequences
field_20890,fixedRed
field_29224,INFESTED_DEEPSLATE
field_44854,UNLOADED
field_20891,fixedGreen
field_44855,FULL
field_44852,ENTITY_TICKING
field_20892,fixedBlue
field_20893,fixedAlpha
field_29227,startDensityBuffer
field_44850,FULL
field_17253,serverThread
field_44851,BLOCK_TICKING
field_17252,ticketManager
field_17255,processor
field_20897,delegate
field_17254,threadedAnvilChunkStorage
field_20898,stack
field_17251,controlActor
field_30219,HORIZONTAL_RANGE
field_17250,idleActors
field_30217,MAX_CARAVAN_LENGTH
field_30218,MAX_ATTACK_TIME
field_30215,HORIZONTAL_RANGE
field_30216,VERTICAL_RANGE
field_17257,chunkStorage
field_30213,CHUNK_RANGE
field_17256,pendingTasks
field_30214,ENTITY_COLLISION_RANGE
field_30211,MIN_DISTANCE
field_17259,executor
field_32873,ORANGE
field_29253,CODEC
field_30242,TRADING_GOSSIP_DECAY
field_29254,fossilStructures
field_30243,NEAREST_ATTACKABLE
field_29255,overlayStructures
field_30240,MAX_TRADING_REPUTATION
field_29256,fossilProcessors
field_30241,TRADING_GOSSIP_SHARE_DECREMENT
field_29250,VEGETATION_PATCH
field_29251,WATERLOGGED_VEGETATION_PATCH
field_29252,ROOT_SYSTEM
field_42228,SWIMMING_LIMB_ANGLE_SCALE
field_42227,LIMB_DISTANCE_SCALE
field_44889,dynamicDrops
field_42229,LIMB_DISTANCE_SCALE
field_29257,overlayProcessors
field_44887,world
field_42224,name
field_29258,maxEmptyCorners
field_42223,gameRules
field_44888,parameters
field_44885,dynamicDrops
field_42226,CUSTOM_GENERATOR_TEXT
field_44886,luck
field_42225,info
field_44883,world
field_17264,DRAGON
field_42220,worldType
field_44884,parameters
field_44881,parameters
field_42222,extendedWorldTypes
field_17266,EVENT_RAID_HORN
field_42221,normalWorldTypes
field_17265,BLOCK_BELL_USE
field_44882,parameters
field_17260,taskBatchSize
field_44880,CODEC
field_17262,POST_UPDATE
field_17261,PRE_UPDATE
field_30248,TARGET_RANGE
field_30249,RUN_TIME
field_30246,HAS_HUNTING_COOLDOWN
field_30247,RECALCULATE_COOLDOWN
field_30244,LONG_JUMP_COOLING_DOWN
field_30245,LONG_JUMP_MID_JUMP
field_30231,MAX_COOLDOWN
field_32894,POI_RANGE
field_29242,x1z0
field_29243,x0z1
field_30232,BOX_VERTICAL_EXPANSION
field_29244,x1z1
field_30230,BOX_VERTICAL_EXPANSION
field_29245,z0
field_29240,x1y1z1
field_29241,x0z0
field_42217,generateStructures
field_42216,seed
field_17280,baseFactory
field_42219,generatorOptionsHolder
field_44878,skipChunksLoadedCheck
field_42218,bonusChestEnabled
field_44879,CODEC
field_42213,gameMode
field_44876,showBossBarPredicate
field_29246,z1
field_44877,origin
field_42215,cheatsEnabled
field_42214,difficulty
field_44875,fightOrigin
field_17274,INSTANCE
field_44873,forceUpdateSupportingBlockPos
field_42211,worldName
field_42210,listeners
field_17271,OPEN_BARREL
field_17273,INTERACT_WITH_SMOKER
field_17272,INTERACT_WITH_BLAST_FURNACE
field_17279,runnable
field_32898,WHITE
field_30235,CANNOT_TRACK
field_17278,priority
field_32897,DEFAULT_DRAWN_STRING_SIZE
field_32896,TARGET_ENTITY_RANGE
field_30233,UNSET
field_32895,BRAIN_RANGE
field_30234,CAN_TRACK
field_29275,hangingRootRadius
field_30264,GAUSS_RANGE
field_29276,hangingRootVerticalSpan
field_29277,hangingRootStateProvider
field_30262,MAX_DISTANCE
field_29278,hangingRootPlacementAttempts
field_30263,MIN_DISTANCE
field_29271,rootReplaceable
field_30260,AXOLOTL_ATTACKABLES
field_29272,rootStateProvider
field_30261,GOAT_TEMPTATIONS
field_29273,rootPlacementAttempts
field_29274,maxRootColumnHeight
field_42249,IS_EXPLOSION
field_17290,propertyDelegate
field_29279,dirtProvider
field_42246,IS_FIRE
field_42245,BYPASSES_ENCHANTMENTS
field_42248,WITCH_RESISTANT_TO
field_42247,IS_PROJECTILE
field_42242,BYPASSES_INVULNERABILITY
field_17286,propertyDelegate
field_42241,BYPASSES_ARMOR
field_17285,properties
field_42244,BYPASSES_RESISTANCE
field_17288,paymentSlot
field_42243,BYPASSES_EFFECTS
field_17287,payment
field_17282,cooldown
field_17281,enabled
field_42240,DAMAGES_HELMET
field_17284,attackPlayerGoal
field_17283,raidGoal
field_29280,foliageProvider
field_29281,forceDirt
field_30269,ROOSTING_FLAG
