interm,yarn
field_20831,world
field_20832,worldRenderer
field_20834,rebuildTask
field_20835,distance
field_20836,cancelled
field_19858,extracting
field_18526,ITEM_FOOD_VALUES
field_19859,previousWrittenBytes
field_18525,experience
field_20838,region
field_19856,showDots
field_18528,levelUpTimer
field_19857,finished
field_18527,GATHERABLE_ITEMS
field_19854,progress
field_18521,ticketCount
field_19855,cancelled
field_18524,enderman
field_18523,completionCondition
field_19853,status
field_17209,levelUpdateListener
field_20860,THREE_PLUS_TWO_SQRT_TWO
field_19861,bytesPersSecond
field_20861,COS_PI_OVER_EIGHT
field_19862,animTick
field_20862,SIN_PI_OVER_EIGHT
field_17200,workerExecutor
field_20863,SQRT_HALF
field_19860,previousTimeSnapshot
field_18530,lastCustomer
field_20866,vertexConsumer
field_17206,smokerGuiFilteringCraftable
field_18537,lastRestockTime
field_17205,smokerGuiOpen
field_18536,experience
field_17208,completedLevel
field_19867,checked
field_18539,SENSORS
field_19868,downloadLock
field_18538,MEMORY_MODULES
field_17207,VILLAGER_DATA
field_19865,WARNING_ID
field_18533,foodLevel
field_19866,confirmationId
field_19863,DOTS
field_17204,blastFurnaceFilteringCraftable
field_18535,gossipStartTime
field_19864,dotIndex
field_17203,blastFurnaceGuiOpen
field_18534,gossip
field_19872,totalBytes
field_20850,dataCommandStorage
field_18540,LEVEL_BASE_EXPERIENCE
field_20851,predicateManager
field_18542,workStation
field_19871,bytesWritten
field_17210,playersWatchingChunkProvider
field_18541,id
field_20855,TYPE_FACTORY
field_20856,SUGGESTION_PROVIDER
field_20857,storage
field_18548,buy
field_20858,id
field_17216,mainThreadExecutor
field_18547,experience
field_19878,LOGGER
field_17218,chunkGenerator
field_19879,profileName
field_18549,price
field_17213,currentChunkHolders
field_19876,line2
field_18544,sell
field_18543,gatherableItems
field_17212,LOGGER
field_17215,serverLightingProvider
field_19874,nextScreen
field_18546,maxUses
field_17214,world
field_19875,line1
field_18545,price
field_20880,normalX
field_20881,normalY
field_20882,normalZ
field_17220,chunkHolders
field_19883,BUTTON_INVITE_ID
field_18551,experience
field_20884,elementOffset
field_19884,BUTTON_CANCEL_ID
field_18550,maxUses
field_20885,buffer
field_17222,chunkHolderListDirty
field_19881,configureScreen
field_18553,map
field_20886,LIGHT_ELEMENT
field_17221,unloadedChunks
field_19882,lastScreen
field_18552,multiplier
field_20887,POSITION_COLOR_TEXTURE
field_20888,POSITION_COLOR_TEXTURE_LIGHT
field_19880,serverData
field_20889,colorFixed
field_17228,ticketManager
field_18559,basePrice
field_18558,tool
field_17224,worldgenExecutor
field_19887,errorMsg
field_18555,maxUses
field_17223,chunkTaskPrioritySystem
field_19888,showError
field_18554,count
field_17226,mainExecutor
field_19885,inviteButton
field_18557,experience
field_19886,PROFILENAME_EDIT_BOX
field_18556,experience
field_20870,x
field_20871,y
field_19894,id
field_18562,multiplier
field_20872,z
field_17230,totalChunksLoadedCount
field_19895,type
field_18561,experience
field_19892,yesButton
field_18564,secondCount
field_19893,noButton
field_18563,secondBuy
field_19891,listener
field_20877,u1
field_18560,maxUses
field_20878,v1
field_20879,light
field_18569,experience
field_19898,okButton
field_18566,sell
field_19899,yesNoQuestion
field_18565,price
field_19896,line2
field_18568,maxUses
field_19897,line3
field_18567,sellCount
field_18573,count
field_17241,LEVEL_COUNT
field_18572,price
field_17244,firstNonEmptyLevel
field_18575,experience
field_17243,levelToPosToElements
field_18574,maxUses
field_18571,sell
field_18570,multiplier
field_17249,queues
field_18577,effect
field_18576,multiplier
field_17248,LOGGER
field_18579,experience
field_17247,name
field_18578,duration
field_20890,fixedRed
field_20891,fixedGreen
field_20892,fixedBlue
field_20893,fixedAlpha
field_17253,serverThread
field_18584,maxUses
field_17252,ticketManager
field_18583,price
field_18586,secondBuy
field_17255,processor
field_20897,delegate
field_17254,threadedAnvilChunkStorage
field_18585,experience
field_18580,multiplier
field_20898,stack
field_17251,sorter
field_18582,sellCount
field_17250,actors
field_18581,sell
field_18588,priceMultiplier
field_17257,chunkStorage
field_18587,secondCount
field_17256,pendingTasks
field_17259,executor
field_18589,price
field_18595,IDLE
field_17264,DRAGON
field_18594,CORE
field_18597,REST
field_17266,EVENT_RAID_HORN
field_18596,WORK
field_17265,BLOCK_BELL_USE
field_17260,taskBatchSize
field_18591,experience
field_18590,maxUses
field_18593,text
field_17262,POST_UPDATE
field_18592,OBSTRUCTED
field_17261,PRE_UPDATE
field_18599,PANIC
field_17268,blastFurnaceFilteringCraftable
field_18598,MEET
field_17267,blastFurnaceGuiOpen
field_17269,smokerGuiOpen
field_17280,containerProvider
field_17274,INSTANCE
field_17271,OPEN_BARREL
field_17270,smokerFilteringCraftable
field_17273,INTERACT_WITH_SMOKER
field_17272,INTERACT_WITH_BLAST_FURNACE
field_17279,runnable
field_17278,priority
field_17290,propertyDelegate
field_17286,propertyDelegate
field_17285,properties
field_17288,paymentSlot
field_17287,paymentInv
field_17282,cooldown
field_17281,enabled
field_17284,attackPlayerGoal
field_17283,raidGoal
field_17289,context
field_17293,inventory
field_17292,propertyDelegate
field_17295,currentlyTakingItem
field_17294,context
field_3720,networkHandler
DST_COLOR,DST_COLOR
field_3724,completionId
field_3723,pendingCompletion
field_3722,networkHandler
field_3721,lastSelectedSlot
field_3727,netHandler
field_3725,client
field_3729,client
field_2400,buttonEnableTimer
field_3730,ticksUntilCaveAmbientSound
field_3735,port
field_2404,messageSplit
field_3734,address
field_2403,callback
field_3733,scoreboard
field_2402,yesTranslated
field_2401,message
field_3739,latency
field_2408,CONNECTOR_THREADS_COUNT
field_2409,connectingCancelled
field_3701,loginScreen
field_3700,advancementHandler
field_3706,parentGui
field_3709,profile
field_3708,client
field_3707,connection
field_3713,blockBreakingSoundCooldown
field_3712,client
field_3711,statusConsumer
field_3710,LOGGER
field_3717,breakingBlock
field_3716,blockBreakingCooldown
field_3715,currentBreakingProgress
field_3714,currentBreakingPos
field_3719,gameMode
field_3718,selectedStack
field_3643,minZ
field_2312,BITMAP
field_2311,REGISTRY
field_2310,image
field_3647,maxY
field_3646,maxZ
field_2315,loaderFactory
field_3645,minX
field_2314,id
field_3644,minY
field_2313,LEGACY_UNICODE
field_2319,excludedCharacters
field_3649,sides
field_2318,shiftY
field_3648,maxX
field_2317,TTF
field_4983,ARB
field_4984,EXT
field_3654,pitch
field_2323,info
field_2322,LOGGER
field_2321,oversample
field_4981,BASE
field_2320,shiftX
field_3658,textureHeight
field_2327,shiftX
field_3657,pivotX
field_2326,shiftY
field_3656,pivotY
field_2325,scaleFactor
field_3655,pivotZ
field_2324,ascent
field_4986,format
field_4987,sizeBytes
field_4988,pointer
field_2329,size
field_4989,height
field_3659,textureWidth
field_2328,oversample
field_3621,head
field_3620,leftBackLeg
field_3625,frontFoot
field_3624,leftFrontLeg
field_3623,torso
field_3622,rightBackLeg
field_3629,wing
field_3628,rearFoot
field_3627,body
field_3626,rearLegTip
field_3632,frontLeg
field_2301,sizes
field_3631,jaw
field_2300,template
field_3630,head
field_2305,template
field_2304,sizes
field_3635,wingTip
field_3634,frontLegTip
field_2303,LOGGER
field_3633,rearLeg
field_2302,resourceManager
field_2309,width
field_2308,height
field_3639,jaw
field_2307,unpackSkipPixels
field_3638,head
field_2306,unpackSkipRows
field_3637,neck
field_3683,manager
field_2352,OPTIONS
field_1020,KILLER_PLAYER
field_3682,listener
field_3681,advancementProgresses
field_3687,random
field_1024,parameter
field_3686,LOGGER
field_2355,narratorOptionButton
field_1025,name
field_3685,selectedTab
field_1022,THIS
field_3684,client
field_1023,BLOCK_ENTITY
field_1028,range
field_1029,treasureEnchantmentsAllowed
field_2359,skipText
field_1026,range
field_3689,connection
field_1027,treasureEnchantmentsAllowed
field_3688,recipeManager
field_3690,client
field_1031,LOGGER
field_3694,tagManager
field_1032,searchRadius
field_3693,playerListEntries
field_2362,cancelText
field_3692,dataQueryHandler
field_2361,confirmText
field_1030,enchantments
field_3691,commandSource
field_2360,parent
field_1035,destination
field_1036,decoration
field_3697,profile
field_1033,skipExistingChunks
field_3696,commandDispatcher
field_2365,wrappedText
field_1034,DEFAULT_DECORATION
field_3695,LOGGER
field_2364,subtitle
field_1039,destination
field_1037,zoom
field_1038,LOGGER
field_3699,world
field_2370,drawWarning
field_3661,children
field_4993,pixelDataFormat
field_2330,filename
field_4994,channelCount
field_4996,writeable
field_3665,visible
field_2334,bearingX
field_4990,isStbImage
field_2333,ascent
field_1003,factory
field_4991,width
field_3663,cuboids
field_2332,advance
field_1000,quality
field_4992,WRITE_TO_FILE_OPEN_OPTIONS
field_2331,excludedCharacters
field_1001,weight
field_1006,expand
field_2338,width
field_2337,height
field_1005,name
field_3666,mirror
field_2335,glyphIndex
field_4997,RGBA
field_4998,LUMINANCE
field_4999,hasAlpha
field_1009,formula
field_3672,textureOffsetU
field_1010,FACTORIES
field_3670,textureOffsetV
field_1013,ID
field_3676,emptyChunk
field_2345,actionHandler
field_1014,extra
field_3675,yaw
field_1011,enchantment
field_3674,roll
field_1012,probability
field_1017,bonusMultiplier
field_2349,buttonString
field_1018,source
field_3679,LOGGER
field_2348,noticeLines
field_1015,ID
field_1016,ID
field_3677,lightingProvider
field_2346,notice
field_1019,KILLER
field_1064,DARK_PURPLE
field_1065,GOLD
field_1062,DARK_AQUA
field_1063,DARK_GRAY
field_1068,WHITE
field_1069,stringValue
field_2399,noTranslated
field_1066,FORMATTING_CODE_PATTERN
field_1067,BOLD
field_1071,colorIndex
field_1070,RESET
field_1075,AQUA
field_1076,LIGHT_PURPLE
field_1073,UNDERLINE
field_1074,BLACK
field_1079,DARK_RED
field_1077,DARK_GREEN
field_1078,BLUE
field_1082,countRange
field_1083,limit
field_1080,GRAY
field_1081,modifier
field_1042,decoration
field_1043,zoom
field_2373,copy
field_1040,searchRadius
field_2372,warning
field_1041,skipExistingChunks
field_2371,link
field_1046,functionClass
field_1047,conditions
field_1044,limit
field_1045,id
field_1048,predicate
field_1049,conditionList
field_1050,joiner
field_1053,colorValue
field_1054,YELLOW
field_1051,OBFUSCATED
field_1052,BY_NAME
field_2382,chatField
field_1057,name
field_1058,DARK_BLUE
field_1055,STRIKETHROUGH
field_2387,messageHistorySize
field_1056,ITALIC
field_1059,code
field_1060,GREEN
field_1061,RED
field_19807,animTick
field_19808,clicks
field_19805,switchMinigameButton
field_19806,stateChanged
field_19803,backupButton
field_19804,resetWorldButton
field_19801,subscriptionButton
field_20806,expectedBufferSize
field_19802,optionsButton
field_19800,settingsButton
DST_ALPHA,DST_ALPHA
field_1086,hasStackTrace
field_1087,message
field_1084,countRange
field_1085,limit
field_19829,server
field_1088,stackTrace
field_1089,otherSections
field_19825,title2
field_1090,file
field_19826,delayTicker
field_20827,threadBuffers
field_19823,noButton
field_20828,buffers
field_19824,id
field_1093,cause
field_20829,mailbox
field_19821,title1
field_1094,elements
field_19822,yesButton
field_1091,LOGGER
field_1092,systemDetailsSection
field_19820,parent
field_1097,stackTrace
field_1098,name
field_1095,report
field_1096,title
field_18508,FISHERMAN
field_18507,FARMER
field_1099,detail
field_19838,nameBox
field_18509,FLETCHER
field_19839,descriptionBox
field_20810,field
field_20811,verticalBar
field_20812,topBar
field_18504,BUTCHER
field_18503,ARMORER
field_19837,lastScreen
field_18506,CLERIC
field_19834,createRealmLabel
field_18505,CARTOGRAPHER
field_18500,IS_USED_BY_PROFESSION
field_19832,descriptionBox
field_19833,createButton
field_18502,UNEMPLOYED
field_19830,lastScreen
field_18501,ALWAYS_TRUE
field_19831,nameBox
field_18870,primaryPositionActivationDistance
field_18872,chosenPosition
field_18871,nextRunTime
field_16210,chunkHolders
field_17540,DARK_OAK_SAPLING
field_17547,BLASTING
field_17546,SMELTING
field_16216,CAT_MORNING_GIFT_GAMEPLAY
field_18877,xp
field_17549,CAMPFIRE_COOKING
field_17548,SMOKING
field_17543,hit
field_16211,LOGGER
field_18873,SECONDARY_JOB_SITE
field_17545,CRAFTING
field_18876,validTargetPredicate
field_17544,type
field_18875,SECONDARY_POIS
field_18881,closeRaiderPredicate
field_18880,secondaryJobSites
field_18883,raider
field_17552,recipeFactory
field_17551,cookingTime
field_17558,COLLIDER
field_18889,CUT_SANDSTONE_SLAB
field_16227,entity
field_17557,entityPosition
field_18888,SANDSTONE_SLAB
field_16228,name
field_16229,entity
field_17559,OUTLINE
field_18885,PLAY
field_17554,end
field_18884,squaredDistance
field_17553,start
field_17556,fluid
field_18887,CUT_RED_SANDSTONE_SLAB
field_17555,shapeType
field_18886,RED_SANDSTONE_SLAB
field_18892,LOGGER
field_16230,LOGGER
field_17560,provider
field_18891,CUT_RED_SANDSTONE_SLAB
field_18894,playing
field_16231,lore
field_17563,COMPOSTER
field_18893,pointer
field_16232,replace
field_17562,cachedItem
field_18890,CUT_SANDSTONE_SLAB
field_16237,UNKNOWN_KEYCODE
field_17569,state
field_18899,contextPointer
field_16238,framerateLimit
field_17568,LEVEL_TO_COLLISION_SHAPE
field_18896,stream
field_16233,entity
field_17565,LEVEL
field_18895,bufferSize
field_17564,FACING
field_18898,devicePointer
field_16235,GIFT
field_17567,RAY_TRACE_SHAPE
field_18897,LOGGER
field_16236,clipboardBuffer
field_17566,ITEM_TO_LEVEL_INCREASE_CHANCE
SRC_ALPHA_SATURATE,SRC_ALPHA_SATURATE
field_17572,dirty
field_16240,profiler
field_17571,pos
field_16241,clipboard
field_17574,world
field_16242,LOGGER
field_16243,headDownAnimation
field_17573,state
field_17570,world
field_17579,SWEET_BERRY_BUSH
