interm,yarn
method_11081,onCommandSuggestions
method_11080,onEntityPassengersSet
method_4902,destroy
method_11083,onDisconnect
method_4901,onMouseUpdate
method_11082,onStopSound
method_4904,onInventoryOpened
method_11085,onGameStateChange
method_4903,onMovement
method_11084,onEntityPotionEffect
method_4906,onSlotUpdate
method_4905,getGameMode
method_4908,onUpdateMouse
method_23067,renderOverlays
method_4907,onBlockAttacked
method_23068,renderInWallOverlay
method_23069,renderUnderwaterOverlay
method_4909,onMovement
method_11087,onCooldownUpdate
method_11086,onEntityPosition
method_11089,onGuiOpen
method_11088,onMapUpdate
method_11070,setOutputSignal
method_11071,getOutputSignal
method_11074,forceMainThread
method_11073,forceMainThread
method_11076,chooseNonEmptySlot
method_11075,addToFirstFreeSlot
method_11078,onBossBar
method_11077,onParticle
method_11079,onWorldTimeUpdate
method_23098,drawBox
method_23099,render
method_23090,isAnyCornerVisible
method_23091,transform
method_23092,init
method_23093,isVisible
method_3633,clear
method_23249,read
method_2301,drawBackground
method_3632,reset
method_2302,getTabX
method_4966,getFoliageColor
method_3635,scheduleUpload
method_2303,isClickOnTab
method_4965,getColor
method_2304,getTabCount
method_12591,apply
method_4968,create
method_2305,getTabY
method_12592,getQueryId
method_2306,drawIcon
method_11261,extract
method_2307,getRoot
method_11260,transfer
method_2308,getWidget
method_23241,of
method_2309,getTitle
method_23242,read
method_23243,read
method_23244,of
method_23245,read
method_23246,read
method_23247,of
method_23248,read
method_23240,read
method_12595,toIndex
method_11262,getInputAreaShape
method_11265,getHopperZ
method_12593,getProfile
method_11264,getHopperY
method_12594,apply
method_11267,getAnimationId
method_11266,getHopperX
method_3642,getBlockEntities
method_11269,getId
method_12597,trackUpdate
method_2310,render
method_3641,isEmpty
method_11268,apply
method_12598,asLongArray
method_2311,drawBackground
method_4953,getX
method_3622,getDebugString
method_4952,normalize
method_4954,multiplyComponentwise
method_4957,getZ
method_4956,getY
method_12581,getName
method_11250,getInventoryAt
method_3627,rebuild
method_23232,read
method_23233,of
method_23234,of
method_23235,read
method_11252,canExtract
method_12584,onDisconnect
method_11251,getInventoryAt
method_12585,onCompression
method_11254,canMergeItems
method_12582,getName
method_11253,transfer
method_11256,isFull
method_12588,onLoginSuccess
method_11255,getOutputInventory
method_12589,getBiome
method_4962,getGrassColor
method_11258,isInventoryFull
method_12586,onQueryRequest
method_4961,getWaterColor
method_11257,isInventoryEmpty
method_3630,isEmpty
method_12587,onHello
method_2300,onStatsReady
method_3655,beginBufferBuilding
method_23227,down
method_2323,renderLines
method_3654,scheduleRebuild
method_23228,down
method_23229,createForAttachedCropStem
method_4988,fixCollarColor
compare,compare
method_2325,renderWidgets
method_3656,getBuffer
method_2326,getY
method_3659,delete
method_2327,getX
getProxy,getProxy
method_12570,getDefaultFluid
method_2328,getParent
method_2329,shouldRender
method_23220,setupUvLock
method_23221,uvLock
method_23224,getRotationQuaternion
method_23225,transform
method_23226,offset
method_11248,getInputInventory
method_11241,extract
method_12573,getIntendedState
method_12574,getProtocolVersion
method_4991,clampType
method_11243,insertAndExtract
method_12571,setDefaultBlock
method_4990,fixZombieType
method_11242,isDisabled
method_12572,setDefaultFluid
method_4993,removeMetadata
method_3662,cancelRebuild
method_2330,wrapDescription
method_3661,needsImportantRebuild
method_11244,canInsert
method_12578,getBlockState
method_2331,drawTooltip
method_1001,getMin
method_11247,extract
method_12575,apply
method_2332,addToTree
method_1002,shrink
method_3663,cancel
method_11246,insert
method_12576,onHandshake
method_2333,setProgress
method_2312,getScreen
method_23217,dotProduct
method_2313,move
method_23218,normalize
method_2314,drawWidgetTooltip
method_23219,normalizeProjectiveCoordinates
method_3645,isEmpty
method_2315,drawIcon
method_2316,isClickOnTab
method_2317,create
method_2318,addAdvancement
method_2319,addWidget
method_23210,getU
method_23212,getV
method_23213,teardownOverlayColor
method_23214,getDegreesQuaternion
method_23215,transform
method_11238,setCooldown
method_11237,getInputItemEntities
method_12568,getTempleSeparation
method_11239,needsCooldown
method_12569,getDefaultBlock
method_11230,getPlayerUuid
method_12562,getShipwreckSeparation
method_12563,getStrongholdDistance
method_11232,getY
method_12560,getMansionDistance
method_11231,getX
method_12561,getStrongholdCount
method_4982,transform
method_3651,isChunkNonEmpty
method_11234,getYaw
method_12566,getShipwreckSpacing
method_3650,isVisibleThrough
method_11233,getZ
method_13898,addModifyArgument
method_12567,getTempleDistance
method_2320,getSpriteIndex
method_3653,setOrigin
method_11236,onEntityCollided
method_12564,getOceanRuinSpacing
method_4983,makeTyped
method_11235,apply
method_12565,getStrongholdSpread
method_2322,addChild
method_4920,getName
method_4922,getC
method_4921,getB
method_4924,getA
method_4923,getD
method_4926,conjugate
method_4925,hamiltonProduct
method_23285,draw
method_23286,setColor
method_23287,getOutline
method_4929,viewboxMatrix
method_23289,getTexture
method_23280,isNearFire
method_23281,combineColor
method_23282,setupOutline
method_23283,teardownOutline
method_23284,getBrightness
method_4911,tick
method_11290,getCompoundTag
method_4910,setStep
method_4913,getKeybindName
method_11292,apply
method_4912,onInventoryOpened
method_11291,getBlockEntityType
method_4915,destroyHandler
method_11294,getType
method_4914,getClient
method_11293,getPos
method_4917,tick
method_23274,multiply
method_4916,createHandler
method_4919,byName
method_4918,createHandler
method_23278,fastInverseCbrt
drawRightAlignedString,drawRightAlignedString
method_11296,getData
method_11295,getBlock
method_11298,getPos
method_11297,apply
method_11299,setTextOnRow
method_4942,scale
method_4944,subtract
method_4943,getX
method_4946,clamp
method_11281,setInvStackList
method_4945,getY
method_11280,getEntityId
method_4948,add
method_11283,deserializeLootTable
method_4947,getZ
method_11282,getInvStackList
method_3619,stop
method_23263,isImmutable
method_4949,set
method_23264,read
method_23265,of
method_23266,getRandom
method_23267,name
method_23268,randomFromUuid
method_23269,compareTo
method_23260,createInvalid
method_23261,getCommandFeedbackName
method_23262,read
method_11285,setLootTable
method_11287,setLootTable
method_11286,serializeLootTable
method_11289,checkLootInteraction
method_4951,cross
method_4950,dot
method_4933,projectionMatrix
method_4932,writeToBuffer
method_11270,apply
method_11272,getStatId
method_11271,readStat
method_23252,read
method_23253,createBoolean
method_23254,of
method_23255,read
method_23256,of
method_23257,read
method_23258,getReader
method_23259,getCrashReportName
method_23250,read
method_23251,of
method_11274,getAnimationProgress
method_11273,getStatMap
method_11276,setRecord
method_11275,getRecord
method_11278,getProgress
method_11277,getPos
method_11279,apply
method_1058,getEndingAxisCoord
method_2389,drawBackground
method_1059,isColumnFull
construct,construct
method_12515,convertFromLegacy
method_12516,generateEndGateway
method_13845,executeRemove
method_12514,worldContainsEndPortal
method_12519,generateNewEndGateway
method_12517,getAliveEndCrystals
method_1060,setColumn
method_12518,generateEndPortal
method_1061,forEachDirection
method_1062,inBoundsAndContains
method_1063,contains
method_1064,forEachEdge
method_1065,forEachPair
method_12511,apply
method_1066,getPairs
method_12512,getHand
method_1067,iterateSections
method_13840,executeList
method_12510,getPos
method_1047,getYSize
method_2378,isPointWithinBounds
method_1048,getZSize
method_2379,calculateOffset
method_1049,set
method_12504,getMode
method_13836,register
method_12505,shouldShowBoundingBox
method_13833,executeThunder
method_12502,getStructureName
method_12503,shouldShowAir
method_13839,executeOn
method_12508,getText
method_12509,apply
method_13837,executeOff
method_12506,getIgnoreEntities
method_13838,executeAdd
method_12507,run
method_2380,drawMouseoverTooltip
method_1050,getXSize
method_2381,isClickOutsideBounds
method_1051,getSize
method_2382,drawItem
method_1052,forEachEdge
method_2383,onMouseClick
method_1053,forEachBox
method_2384,handleHotbarKeyPressed
method_1054,isRectangleFull
method_12500,getAction
method_2385,drawSlot
method_1055,getMin
method_12501,getMetadata
method_2386,getSlotAt
method_1056,isEmpty
method_2387,isPointOverSlot
method_1057,contains
method_2388,drawForeground
method_13819,suggestObjectives
playDownSound,playDownSound
method_13824,executeClear
method_13822,deserialize
method_13828,executeRain
method_1080,adjacentSidesCoverSquare
method_1081,cuboid
method_1082,combine
method_13827,register
method_1083,isSideCovered
method_1084,union
method_1085,calculateMaxOffset
method_1086,findRequiredBitResolution
method_13820,executeSet
method_1088,createVoxelSet
method_13821,getScore
method_1089,forEachBox
method_1069,createListPair
method_13813,register
method_13811,generate
method_13817,executeAdd
method_13818,executeSimple
method_1070,method_1070
method_1071,matchesAnywhere
method_1072,combineAndSimplify
method_1073,empty
method_1074,matchesAnywhere
method_1075,method_1075
method_1076,method_1076
method_1077,fullCube
method_1078,cuboid
method_1079,lcm
method_1014,expand
method_23205,renderArm
method_3677,getData
method_23206,getPositionOffset
method_3676,getNeighborPosition
method_1016,equals
method_23207,bindTexture
method_3679,build
method_23209,setupOverlayColor
method_1019,add
main,main
method_23200,render
method_23201,getEnergySwirlTexture
method_23202,getEnergySwirlX
method_23203,getEnergySwirlModel
method_23204,render
method_11227,getId
method_12559,getVillageSeparation
method_11226,getPos
method_12557,getEndCitySeparation
method_11228,getPitch
method_12558,getVillageDistance
method_13882,feedbackQuery
method_12551,getHand
method_13883,feedbackModify
method_12552,getMansionSeparation
method_11221,getMotive
method_13880,setTag
method_3682,markClosed
method_1020,subtract
method_11220,onClose
method_13881,getTag
method_3681,pack
method_12550,apply
method_2351,getCommandExecutor
method_1021,multiply
method_11223,getFacing
method_3684,addEdgeFaces
method_12555,getOceanRuinSeparation
method_2352,syncSettingsToServer
method_1022,distanceTo
method_11222,getPaintingUuid
method_3683,pack
method_12556,getOceanMonumentSeparation
method_1023,subtract
method_11225,getId
method_13884,deserialize
method_3686,getOpenFaces
method_12553,getOceanMonumentSpacing
method_1024,rotateY
method_11224,apply
method_13885,executeRemove
method_3685,offset
method_12554,getEndCityDistance
method_4997,isIgloo
method_1003,intersects
method_2334,drawWidgets
method_4996,removeIgloos
method_2335,getAdvancementWidget
method_1005,getCenter
method_3668,getSquaredCameraDistance
method_2336,getTab
method_4998,renameHeightmapTags
method_1006,contains
method_2337,drawAdvancementTree
method_1007,traceCollisionSide
method_2338,drawWidgetTooltip
method_1008,contains
method_1009,expand
method_11216,getZ
method_13879,feedbackGet
method_11215,getY
method_11218,canPlayerUse
method_12546,getHand
method_11217,apply
method_12547,apply
method_11219,onOpen
method_12541,getTarget
method_3671,setRebuildFrame
method_11210,getEntityTypeId
method_3670,getOrigin
method_1010,rayTrace
method_3673,shouldBuild
method_11212,getVelocityX
method_13875,doesTreeFit
method_1011,contract
method_3672,needsRebuild
method_11211,getVelocityY
method_13876,generate
renderComponentHoverEffect,renderComponentHoverEffect
method_1012,stretch
method_3675,clear
method_11214,getX
method_12542,apply
method_1013,isValid
method_3674,createRebuildTask
method_11213,getUuid
method_12543,getHitY
method_1036,crossProduct
method_1037,rotateX
method_2368,updateTrackedOutput
method_1039,getIndex
method_11205,getYaw
method_13868,executeGet
method_11204,getHeadYaw
method_13869,executeCenter
method_12538,tick
method_11207,getId
method_12535,countAliveCrystals
method_11206,getPitch
method_12536,hasPreviouslyKilled
method_11209,getVelocityZ
method_2370,mouseScrolled
method_2371,scroll
method_1040,combine
method_12530,toTag
method_2372,mouseClicked
method_2373,render
method_2374,select
method_1043,getBeginningAxisCoord
method_11201,isBurning
method_12533,loadChunks
method_2375,complete
method_1044,inBoundsAndContains
method_11200,getFuelTime
method_13865,executeBuffer
make,make
method_2376,discard
method_1045,getMax
method_11203,craftRecipe
method_12531,findEndPortal
method_2377,keyPressed
method_1046,forEachDirection
method_11202,addFuel
method_13863,executeDamage
method_12532,updateFight
method_1025,squaredDistanceTo
method_3688,getBlockEntity
method_1026,dotProduct
method_3687,getOpenFaces
method_1027,lengthSquared
method_1028,squaredDistanceTo
method_3689,create
method_2359,commitAndClose
method_1029,normalize
method_12526,crystalDestroyed
method_13858,register
method_12524,resetEndCrystals
method_13856,executeWarningTime
method_12525,checkDragonSeen
method_13859,executeWarningDistance
method_12528,dragonKilled
method_12529,respawnDragon
method_3691,getIndex
method_13850,executeReload
method_3690,getIndex
method_2360,onCommandChanged
method_1030,fromPolar
method_3693,addOpenEdgeFaces
method_1031,add
method_3692,setVisibleThrough
method_1032,floorAlongAxes
method_3695,isVisibleThrough
method_12522,respawnDragon
method_1033,length
method_13854,executeSet
method_3694,fill
method_12523,createDragon
method_2364,getTrackOutputButtonHeight
method_1034,fromPolar
method_12520,updatePlayers
method_1035,reverseSubtract
method_12521,setSpawnState
fogStart,fogStart
method_13802,executeTitle
method_13806,executeTimes
method_13804,register
method_13805,executeClear
method_1090,getBoundingBoxes
method_1091,getMinimum
method_1092,rayTrace
confirmResult,confirmResult
method_1093,getBeginningCoord
method_1095,contains
method_1096,offset
method_1097,simplify
method_1098,getUncachedFace
method_1099,getPointPosition
apply,apply
method_23199,renderModel
method_23192,renderArmorParts
method_23193,getEyesTexture
method_23194,getTexture
method_23196,render
method_23189,getPositionOffset
method_23180,renderBakedItemQuads
method_23181,getArmorVertexConsumer
method_23182,renderBakedItemModel
method_23185,getWhiteOverlayProgress
method_11191,getX
method_11190,getEntityTypeId
method_11192,canAcceptRecipeOutput
method_11195,canUseAsFuel
method_11194,addFuel
method_23175,renderLabelIfPresent
method_23176,hasLabel
method_23177,renderItem
method_23178,renderItem
method_23179,renderItem
method_23170,render
method_23174,getPositionOffset
method_11196,createFuelTimeMap
mouseScrolled,mouseScrolled
method_24218,calculateSkyColor
method_4601,clear
method_5933,getHoldingEntity
method_5934,isLeashed
method_4603,getTexturePath
method_5931,canBeLeashedBy
method_5932,detachLeash
method_24219,hasInWallOverlay
method_5937,setLeftHanded
method_14891,isFurnaceGuiOpen
method_4604,loadSprite
method_5938,setSidewaysSpeed
method_14890,isFilteringCraftable
method_5935,canEquipmentSlotContain
method_5936,canPickUpLoot
method_24210,disableGuiDepthLighting
method_4608,getSprite
method_5939,canPickupItem
method_24211,enableGuiDepthLighting
method_24214,getTargetUsedTime
method_12238,wasSigned
method_12239,transformHeightmapType
method_12232,setUnsaved
method_14895,markResolved
method_14894,isRemaining
method_14893,remove
method_13562,register
method_14892,isFurnaceFilteringCraftable
method_5940,deserializeLeashTag
method_13567,register
method_12236,apply
method_14899,sendUnlockRecipesPacket
method_5941,setPathfindingPenalty
method_12237,getBook
method_14898,getAll
method_13565,deserialize
method_12234,getFluidState
method_14897,contains
method_13566,execute
method_12235,getHand
method_14896,add
method_5922,getMendingRepairCost
method_5923,getName
method_5920,getOrbSize
method_5921,applyWaterMovement
method_5926,getArmorStandSlotId
method_14880,isFilteringCraftable
method_5927,getEntitySlotId
method_5924,byName
method_5925,getType
method_5928,getOpposite
method_24201,updatePassengerPosition
method_5929,getDropChance
method_24200,updatePositionsRecursively
method_24203,positAfterTeleport
method_24204,streamPassengersRecursively
method_13559,register
method_14889,setFilteringCraftable
method_12221,runPostProcessing
method_14884,setGuiOpen
method_14883,shouldDisplay
method_13550,saveAll
method_14882,setFurnaceGuiOpen
method_13551,register
method_12220,markDirty
method_14881,add
method_13556,register
method_12225,getLevelType
method_14888,setFurnaceFilteringCraftable
method_5930,setForwardSpeed
method_12226,setLoadedToWorld
method_14887,isGuiOpen
method_12223,isEmpty
method_14886,onRecipeDisplayed
method_12224,loadFromPacket
method_14885,display
method_5955,isBetterItemFor
method_4622,tick
method_5956,canBeControlledByRider
method_4625,load
method_5953,getPreferredEquipmentSlot
method_4624,getGlId
method_5954,attachLeash
method_5959,initGoals
method_5957,canSpawn
method_5958,mobTick
method_12219,remove
method_13547,getMobSpawnerEntity
method_12216,addBlockEntity
method_14879,remove
method_13548,generate
method_14878,contains
method_13541,register
method_12210,getEntities
method_14872,generateEntrance
method_4630,getResource
method_5962,getMoveControl
method_12214,getBlockEntities
method_14877,display
method_5963,createBodyControl
method_12215,getEntitySectionArray
method_14876,add
method_4632,getFilesRecursively
method_5960,changeAngle
method_14875,copyFrom
method_4631,findFile
method_5961,isLeftHanded
method_4612,tickAnimatedSprites
method_5944,getPathfindingPenalty
method_5945,getLimitPerChunk
method_5942,getNavigation
method_5943,initialize
method_4616,registerTexture
method_5948,getEquipmentForSlot
method_4615,destroyTexture
method_5949,loot
method_4618,bindTextureInner
method_5946,setEquipmentDropChance
method_4617,registerDynamicTexture
method_5947,isPersistent
method_4619,getTexture
method_12207,setLevelTypeProvider
method_14869,getRandomEntrance
method_13539,executeBlock
method_12208,createBlockEntity
method_13536,deserialize
method_12205,getEntities
method_13537,executeEntity
method_12206,loadToWorld
method_12200,getWorld
method_5951,lookAtEntity
method_13534,getName
method_12203,remove
method_5952,setCanPickUpLoot
method_13535,byIndex
method_12204,loadBlockEntity
method_13532,byName
method_12201,getBlockEntity
method_12272,apply
method_12273,isOnGround
method_12270,getPitch
method_12271,getYaw
getYImage,getYImage
method_12276,getZ
method_12277,getPitch
method_12274,getZ
method_12275,get
method_12278,apply
method_12279,getX
method_13592,executeClearDisplay
method_12261,isEmpty
method_12262,hasRandomTicks
method_12260,getPacketSize
method_13596,executeSetDisplay
method_12265,getContainer
method_13597,executeListObjectives
method_12266,apply
method_12263,hasRandomBlockTicks
method_13595,register
method_12264,hasRandomFluidTicks
method_12269,getX
method_12267,getId
method_12268,getY
method_5911,canBePushedBy
method_13581,executeModifyRenderType
method_12250,getHitPosition
method_5916,test
method_12251,apply
method_5913,rides
method_5919,getExperienceAmount
getDouble,getDouble
method_24234,getPack
method_5917,getMendingRepairAmount
method_5918,roundToOrbSize
method_24233,addPack
method_12254,getBlockState
method_13586,executeReset
method_12255,getFluidState
method_12252,getType
method_13584,executeOperation
method_12253,calculateCounts
method_13589,executeListPlayers
method_12258,fromPacket
method_12259,getYOffset
method_12256,setBlockState
method_12257,toPacket
method_5901,disableSummon
method_5904,disableSaving
method_5905,build
method_12240,getWrappedChunk
method_5902,create
method_5903,create
method_5909,maximumDistance
method_24220,hasInWallOverlay
method_24223,animateModel
method_24225,getInWallBlockState
method_24226,handleResourceReloadExecption
method_12249,getHand
method_12243,apply
method_13575,executeReset
method_12244,getEntityId
method_13572,deserialize
method_13573,deserialize
method_13578,executeAdd
method_12247,onLightUpdate
method_12248,getEntity
method_13576,executeModifyObjective
method_12245,getTransactionId
method_12246,getChunk
method_4689,usesDefaultFrameTime
method_3358,getFace
method_4688,getFrameIndexSet
method_3357,getVertexData
method_2027,getXMax
method_2028,getYMin
method_3359,getColorIndex
method_2029,getYMax
