interm,yarn
method_2251,initWidgetsDemo
method_2252,switchToRealms
method_13743,executeModifyPrefix
method_2253,areRealmsNotificationsEnabled
method_3584,getModelTexture
method_3587,render
method_12410,serialize
method_4898,onTarget
method_25714,includeWithItem
method_4897,onSlotUpdate
method_25713,includeWithItem
method_3569,render
method_25716,button
method_4899,tick
method_25715,includeWithoutItem
method_25718,base
method_25717,sign
method_25719,base
method_25710,registerShulkerBox
method_25712,registerEndPortalFrame
method_25711,registerChorusFlower
method_13736,register
method_12406,getRecipeId
method_13735,executeModifyDeathMessageVisibility
method_12409,apply
method_12407,getName
method_12408,apply
method_3571,render
method_13732,executeModifyNametagVisibility
method_3574,render
method_3576,render
method_12400,apply
createEditScreen,createEditScreen
stencilFunc,stencilFunc
method_23087,addBlockEntity
method_23088,setPosition
method_23089,isVisible
method_23083,render
method_11090,onCraftFailedResponse
method_11092,onLookAt
method_11091,onExperienceOrbSpawn
method_11094,onBlockEntityUpdate
method_11093,onEntityTrackerUpdate
method_11096,onWorldBorder
method_11095,onEntitiesDestroy
method_23077,renderEntity
method_23078,register
method_23079,render
method_23070,renderFireOverlay
method_23071,renderDamage
method_23072,vertex
method_23073,renderQuad
method_23075,apply
method_11098,onWorldEvent
method_11097,onPlayerSpawn
method_11099,onTeam
method_4900,onBlockAttacked
method_11081,onCommandSuggestions
method_11080,onEntityPassengersSet
method_4902,destroy
method_11083,onDisconnect
method_4901,onMouseUpdate
method_11082,onStopSound
method_4904,onInventoryOpened
method_11085,onGameStateChange
method_4903,onMovement
method_11084,onEntityPotionEffect
method_4906,onSlotUpdate
method_24397,waterFogColor
method_4905,getGameMode
method_4908,onUpdateMouse
method_23067,renderOverlays
method_4907,onBlockAttacked
method_23068,renderInWallOverlay
method_23069,renderUnderwaterOverlay
method_4909,onMovement
method_24391,build
method_24390,getParticleConfig
method_24393,particleConfig
method_24392,fogColor
method_24395,waterColor
method_11087,onCooldownUpdate
method_11086,onEntityPosition
method_11089,onOpenHorseScreen
method_11088,onMapUpdate
method_11070,setOutputSignal
method_11071,getOutputSignal
method_11074,forceMainThread
method_11073,forceMainThread
method_24385,locateBiome
method_24388,getWaterColor
method_24387,getFogColor
method_24389,getWaterFogColor
method_24382,addNetherMineables
method_24381,calculateDistanceTo
fetch,fetch
method_11076,chooseNonEmptySlot
method_11075,addToFirstFreeSlot
method_11078,onBossBar
method_11077,onParticle
method_11079,onWorldTimeUpdate
method_23098,drawBox
method_23099,render
method_23090,isAnyCornerVisible
method_23091,transform
method_23092,init
method_23093,isVisible
method_3633,clear
method_23249,read
method_2301,drawBackground
method_3632,reset
method_2302,getTabX
method_4966,getFoliageColor
method_3635,scheduleUpload
method_2303,isClickOnTab
method_4965,getColor
method_2304,getTabCount
method_12591,apply
method_4968,create
method_2305,getTabY
method_12592,getQueryId
method_2306,drawIcon
method_11261,extract
method_2307,getRoot
method_11260,transfer
method_2308,getWidget
method_23241,of
method_24573,keepRunning
method_2309,getTitle
method_23242,read
method_24572,setLookTarget
method_24575,canRideTarget
method_23243,read
method_23244,of
method_24574,finishRunning
method_23245,read
method_24577,fuzz
method_23246,read
method_24576,getCelebrateLocation
method_23247,of
method_24579,run
method_23248,read
method_24578,fuzz
method_24571,shouldKeepRunning
method_24570,shouldRun
method_23240,read
method_12595,toIndex
method_11262,getInputAreaShape
method_11265,getHopperZ
method_12593,getProfile
method_11264,getHopperY
method_12594,apply
method_11267,getAnimationId
method_11266,getHopperX
method_3642,getBlockEntities
method_11269,getId
method_12597,trackUpdate
method_2310,render
method_3641,isEmpty
method_11268,apply
method_12598,asLongArray
method_2311,drawBackground
method_4953,getX
method_3622,getDebugString
method_4952,normalize
method_24569,tickState
method_4954,multiplyComponentwise
method_4957,getZ
method_4956,getY
method_12581,getName
method_11250,getInventoryAt
method_3627,rebuild
method_24562,getCloserEntity
method_25893,torch
method_24561,walkTowards
method_25892,fan
method_24564,canSee
method_25895,layer0
method_23232,read
method_23233,of
method_25894,sideEnd
method_23234,of
method_25897,sideAndEndForTop
method_24566,shouldRun
method_24565,isVisibleInMemory
method_23235,read
method_25896,sideAndTop
method_25899,wallSideTopBottom
method_24568,getAttackTarget
method_25898,sideTopBottom
method_24567,run
method_24560,getEntity
method_25891,particle
method_25890,pattern
method_11252,canExtract
method_12584,onDisconnect
method_11251,getInventoryAt
method_12585,onCompression
method_11254,canMergeItems
method_11253,transfer
method_11256,isFull
method_12588,onLoginSuccess
method_11255,getOutputInventory
method_4962,getGrassColor
method_11258,isInventoryFull
method_12586,onQueryRequest
method_4961,getWaterColor
method_11257,isInventoryEmpty
method_3630,isEmpty
method_12587,onHello
method_2300,onStatsReady
method_24559,getCloserEntity
method_3655,beginBufferBuilding
method_23227,down
method_2323,renderLines
method_24558,isNewTargetTooFar
method_4985,fixShulkerColor
method_25889,crop
method_3654,scheduleRebuild
method_23228,down
method_23229,attachedCropStemDrops
method_4988,fixCollarColor
compare,compare
method_2325,renderWidgets
method_3656,getBuffer
method_2326,getY
method_3659,delete
method_2327,getX
method_2328,getParent
method_2329,shouldRender
method_25882,frontTopSide
method_24551,isAttackTargetVisible
method_25881,plant
method_23220,setupUvLock
method_24550,finishRunning
method_25884,plant
method_23221,uvLock
method_24553,run
method_25883,of
method_24552,shouldRun
method_25886,rail
method_24555,getAttackTarget
method_23224,getRotationQuaternion
method_25885,rail
method_24554,isNearAttackTarget
method_24557,walkTowards
method_23225,transform
method_25888,stem
method_25887,wool
method_23226,offset
method_11248,getInputInventory
method_25880,cross
method_11241,extract
method_12573,getIntendedState
method_12574,getProtocolVersion
method_4991,clampType
method_11243,insertAndExtract
method_4990,fixZombieType
method_11242,isDisabled
method_4993,removeMetadata
method_3662,cancelRebuild
method_2330,wrapDescription
method_3661,needsImportantRebuild
method_11244,canInsert
method_12578,getBlockState
method_2331,drawTooltip
method_1001,getMin
method_11247,extract
method_12575,apply
method_2332,addToTree
method_1002,shrink
method_3663,cancel
method_11246,insert
method_12576,onHandshake
method_2333,setProgress
method_25879,copyAndAdd
method_24548,findBreedTarget
method_2312,getScreen
method_23217,dotProduct
method_25878,frontSideWithCustomBottom
method_24547,shouldKeepRunning
method_2313,move
method_23218,normalize
method_2314,drawWidgetTooltip
method_23219,normalizeProjectiveCoordinates
method_3645,isEmpty
method_24549,keepRunning
method_2315,drawIcon
method_2316,isClickOnTab
method_4978,fixEntityTree
method_2317,create
method_2318,addAdvancement
method_2319,addWidget
method_25871,layer0
method_25870,sideEnd
method_25873,paneAndTopForEdge
method_23210,getU
method_24542,getBreedTarget
method_25872,texture
method_25875,all
method_23212,getV
method_24544,run
method_25874,inherit
method_23213,teardownOverlayColor
method_24543,shouldRun
method_23214,getDegreesQuaternion
method_25877,cross
method_24546,hasBreedTarget
method_23215,transform
method_25876,getId
method_11238,setCooldown
method_11237,getInputItemEntities
method_11239,needsCooldown
method_11230,getPlayerUuid
method_11232,getY
method_11231,getX
method_4982,transform
method_3651,isChunkNonEmpty
method_11234,getYaw
method_3650,isVisibleThrough
method_11233,getZ
method_13898,addModifyArgument
method_2320,getSpriteIndex
method_3653,setOrigin
method_11236,onEntityCollided
method_4983,makeTyped
method_11235,apply
method_2322,addChild
method_4920,getName
method_4922,getY
method_4921,getX
method_4924,getW
method_4923,getZ
method_4926,conjugate
method_4925,hamiltonProduct
method_23285,draw
method_23286,setColor
method_23287,getOutline
method_4929,viewboxMatrix
method_23289,getAffectedOutline
method_23280,isNearFire
method_23281,combineColor
method_23282,setupOutline
method_23283,teardownOutline
method_23284,getBrightness
method_4911,tick
method_11290,getCompoundTag
method_4910,setStep
method_4913,getKeybindName
method_11292,apply
method_4912,onInventoryOpened
method_11291,getBlockEntityType
method_4915,destroyHandler
method_11294,getType
method_4914,getClient
method_11293,getPos
method_4917,tick
method_23274,multiply
method_4916,createHandler
method_4919,byName
method_4918,createHandler
method_23278,fastInverseCbrt
method_23279,doesNotSuffocateAt
method_23270,getCurrentStatus
method_23271,getLevelType
method_23272,getChunkLoadingDebugInfo
method_23273,getChunkLoadingDebugInfo
method_11296,getData
method_11295,getBlock
method_11298,getPos
method_11297,apply
method_11299,setTextOnRow
method_4942,scale
method_4944,subtract
method_4943,getX
method_4946,clamp
method_11281,setInvStackList
method_4945,getY
method_11280,getEntityId
method_4948,add
method_11283,deserializeLootTable
method_4947,getZ
method_11282,getInvStackList
method_3619,stop
method_23263,isImmutable
method_24595,hasKilledHoglin
method_4949,set
method_23264,read
method_24594,run
method_23265,of
method_24597,merge
method_23266,getRandom
method_24596,run
method_23267,name
method_23268,randomFromUuid
method_24598,resetTimeLeft
method_23269,compareTo
method_24591,isRideTargetClose
method_23260,createInvalid
method_24590,run
method_23261,getCommandFeedbackName
method_23262,read
method_24592,getRideTarget
method_11285,setLootTable
method_11287,setLootTable
method_11286,serializeLootTable
method_11289,checkLootInteraction
method_4951,cross
method_4950,dot
method_4933,projectionMatrix
method_4932,writeToBuffer
method_11270,apply
method_11272,getStatId
method_11271,readStat
method_23252,read
method_23253,createBoolean
method_23254,of
method_23255,read
method_23256,of
method_24588,shouldRun
method_23257,read
method_23258,getReader
method_23259,getCrashReportName
method_24580,getNearestVisibleWantedItem
method_23250,read
method_23251,of
method_11274,getAnimationProgress
method_11273,getStatMap
method_11276,setRecord
method_11275,getRecord
method_11278,getProgress
method_11277,getPos
method_11279,apply
method_1058,getEndingAxisCoord
method_25824,create
method_2389,drawBackground
method_1059,isColumnFull
method_25828,put
method_25827,union
method_25829,toJson
construct,construct
method_25820,with
method_25822,asString
method_12515,convertFromLegacy
method_12516,generateEndGateway
method_13845,executeRemove
method_12514,worldContainsEndPortal
method_12519,generateNewEndGateway
method_12517,getAliveEndCrystals
method_1060,setColumn
method_12518,generateEndPortal
method_1061,forEachDirection
method_1062,inBoundsAndContains
method_1063,contains
method_1064,forEachEdge
method_1065,forEachPair
method_12511,apply
method_1066,getPairs
method_12512,getHand
method_1067,iterateSections
method_13840,executeList
method_12510,getPos
method_1047,getYSize
method_2378,isPointWithinBounds
method_25813,register
method_1048,getZSize
method_2379,calculateOffset
method_25812,register
method_1049,set
method_25815,getProperty
method_25814,register
method_25818,empty
method_25811,register
method_12504,getMode
method_13836,register
method_12505,shouldShowBoundingBox
method_13833,executeThunder
method_12502,getStructureName
method_12503,shouldShowAir
method_13839,executeOn
method_12508,getText
method_12509,apply
method_13837,executeOff
method_12506,getIgnoreEntities
method_13838,executeAdd
method_12507,run
method_2380,drawMouseoverTooltip
method_1050,getXSize
method_2381,isClickOutsideBounds
method_1051,getSize
method_2382,drawItem
method_1052,forEachEdge
method_2383,onMouseClick
method_1053,forEachBox
method_2384,handleHotbarKeyPressed
method_1054,isRectangleFull
method_12500,getAction
method_2385,drawSlot
method_1055,getMin
method_12501,getMetadata
method_2386,getSlotAt
method_1056,isEmpty
method_2387,isPointOverSlot
method_1057,contains
method_2388,drawForeground
method_25803,registerVariants
method_25806,register
method_25805,register
method_25807,register
method_13819,suggestObjectives
method_25800,register
method_13824,executeClear
method_13828,executeRain
method_1080,adjacentSidesCoverSquare
method_1081,cuboid
method_1082,combine
method_13827,register
method_1083,isSideCovered
method_1084,union
method_1085,calculateMaxOffset
method_1086,findRequiredBitResolution
method_13820,executeSet
method_1088,createVoxelSet
method_13821,getScore
method_1089,forEachBox
method_1069,createListPair
method_13813,register
method_13811,generate
method_13817,executeAdd
method_13818,executeSimple
method_1070,method_1070
method_1071,matchesAnywhere
method_1072,combineAndSimplify
method_1073,empty
method_1074,matchesAnywhere
method_1075,method_1075
method_1076,method_1076
method_1077,fullCube
method_1078,cuboid
method_1079,lcm
method_1014,expand
method_23205,renderArm
method_25868,put
method_3677,getData
method_24537,forgetIrrelevantMemories
method_23206,getPositionOffset
method_25867,getTexture
method_3676,getNeighborPosition
method_24536,resetPossibleActivities
method_1016,equals
method_23207,bindTexture
method_3679,build
method_25869,texture
method_24538,getFirstPossibleNonCoreActivity
method_23209,setupOverlayColor
method_1019,add
method_25860,getId
main,main
method_25862,particle
method_24531,resetPossibleActivities
method_25861,getInherited
method_23200,render
method_24530,setTaskList
method_25864,all
method_23201,getEnergySwirlTexture
method_25863,getSubId
method_23202,getEnergySwirlX
method_25866,getSubId
method_23203,getEnergySwirlModel
method_24535,setMemory
method_23204,render
method_25865,stemAndUpper
method_11227,getId
method_11226,getPos
method_11228,getPitch
method_13882,feedbackQuery
method_12551,getHand
method_13883,feedbackModify
method_11221,getMotive
method_13880,setTag
method_3682,markClosed
method_1020,subtract
method_11220,onClose
method_13881,getTag
method_3681,pack
method_12550,apply
method_2351,getCommandExecutor
method_1021,multiply
method_11223,getFacing
method_3684,addEdgeFaces
method_2352,syncSettingsToServer
method_1022,distanceTo
method_11222,getPaintingUuid
method_3683,pack
method_1023,subtract
method_11225,getId
method_1024,rotateY
method_11224,apply
method_13885,executeRemove
method_3685,offset
method_4997,isIgloo
method_1003,intersects
method_25857,make
method_24526,doExclusively
method_2334,drawWidgets
method_4996,removeIgloos
method_25856,block
method_24525,remember
method_2335,getAdvancementWidget
method_1005,getCenter
method_25859,item
method_3668,getSquaredCameraDistance
method_2336,getTab
method_4998,renameHeightmapTags
method_1006,contains
method_24527,setTaskList
method_2337,drawAdvancementTree
method_1007,traceCollisionSide
method_2338,drawWidgetTooltip
method_1008,contains
method_24529,setTaskList
method_1009,expand
method_24520,isHolding
method_25850,createTextureMap
method_25853,uploadWithoutVariant
method_25852,upload
method_24521,disablePlayerShield
method_25855,block
method_24524,indexTaskList
method_24523,tryEquip
method_11216,getZ
method_13879,feedbackGet
method_11215,getY
method_11218,canPlayerUse
method_12546,getHand
method_11217,apply
method_12547,apply
method_11219,onOpen
method_12541,getTarget
method_3671,setRebuildFrame
method_11210,getEntityTypeId
method_3670,getOrigin
method_1010,raycast
method_3673,shouldBuild
method_11212,getVelocityX
method_1011,contract
method_3672,needsRebuild
method_11211,getVelocityY
method_13876,generate
method_1012,stretch
method_3675,clear
method_11214,getX
method_12542,apply
method_1013,isValid
method_3674,createRebuildTask
method_11213,getUuid
method_12543,getBlockHitResult
method_1036,crossProduct
method_25846,upload
method_24515,getBlockPos
method_1037,rotateX
method_25845,getMinecraftNamespacedItem
method_24514,clearToList
method_2368,updateTrackedOutput
method_1039,getIndex
method_25847,upload
method_24516,isInRange
method_24518,isHolding
method_25840,getItemModelId
method_25842,getBlockModelId
method_25841,getItemSubModelId
method_24510,updateMemoryMapValueEntry
method_25844,getMinecraftNamespacedBlock
method_25843,getBlockSubModelId
method_24512,updatePiglinItems
method_11205,getYaw
method_13868,executeGet
method_11204,getHeadYaw
method_13869,executeCenter
method_12538,tick
method_11207,getId
method_12535,countAliveCrystals
method_11206,getPitch
method_12536,hasPreviouslyKilled
method_11209,getVelocityZ
method_2370,mouseScrolled
method_2371,scroll
method_1040,combine
method_12530,toTag
method_2372,mouseClicked
method_2373,render
method_2374,select
method_11201,isBurning
method_12533,loadChunks
method_2375,complete
method_1044,inBoundsAndContains
method_11200,getFuelTime
method_13865,executeBuffer
make,make
method_2376,discard
method_1045,getMax
method_11203,craftRecipe
method_12531,findEndPortal
method_2377,keyPressed
method_1046,forEachDirection
method_11202,addFuel
method_13863,executeDamage
method_12532,updateFight
method_1025,squaredDistanceTo
method_3688,getBlockEntity
method_1026,dotProduct
method_3687,getOpenFaces
method_24503,choose
method_1027,lengthSquared
method_24506,updateBrain
method_1028,squaredDistanceTo
method_25836,evaluate
method_3689,create
method_24505,betweenSeconds
method_2359,commitAndClose
method_1029,normalize
method_25839,get
method_24508,updateMemories
method_25838,writeTo
method_24507,updateMemoryMapValues
method_24509,updateMemoryMap
method_24500,locateBiome
method_25830,get
method_24502,between
method_12526,crystalDestroyed
method_13858,register
method_12524,resetEndCrystals
method_13856,executeWarningTime
method_12525,checkDragonSeen
method_13859,executeWarningDistance
method_12528,dragonKilled
method_12529,respawnDragon
method_3691,getIndex
method_13850,executeReload
method_3690,getIndex
method_2360,onCommandChanged
method_1030,fromPolar
method_3693,addOpenEdgeFaces
method_1031,add
method_3692,setVisibleThrough
method_1032,floorAlongAxes
method_3695,isVisibleThrough
method_12522,respawnDragon
method_1033,length
method_13854,executeSet
method_3694,fill
method_12523,createDragon
method_2364,getTrackOutputButtonHeight
method_1034,fromPolar
method_12520,updatePlayers
method_1035,reverseSubtract
method_12521,setSpawnState
fogStart,fogStart
method_13802,executeTitle
method_13806,executeTimes
method_13804,register
method_13805,executeClear
method_1090,getBoundingBoxes
method_1091,getMin
method_1092,raycast
method_1095,contains
method_1096,offset
method_1097,simplify
method_1098,getUncachedFace
method_1099,getPointPosition
apply,apply
method_23199,renderModel
method_23190,renderFlashingBlock
method_23192,renderArmorParts
method_23193,getEyesTexture
method_23194,getTexture
method_23196,render
method_23189,getPositionOffset
method_23180,renderBakedItemQuads
method_23181,getGlintVertexConsumer
method_23182,renderBakedItemModel
method_23185,getAnimationCounter
method_11192,canAcceptRecipeOutput
method_11195,canUseAsFuel
method_11194,addFuel
method_23175,renderLabelIfPresent
method_23176,hasLabel
method_23177,renderItem
method_23178,renderItem
method_23179,renderItem
method_23170,render
method_23174,getPositionOffset
method_11196,createFuelTimeMap
method_25549,registerTintableCross
method_4601,clear
method_5933,getHoldingEntity
method_25548,registerTintableCross
method_5934,isLeashed
method_24217,setTarget
method_4603,getTexturePath
method_5931,canBeLeashedBy
method_26879,createFishAttributes
method_5932,detachLeash
method_5937,setLeftHanded
method_4604,loadSprite
method_5938,setSidewaysSpeed
method_5935,canEquipmentSlotContain
method_5936,canPickUpLoot
method_26873,get
method_24210,disableGuiDepthLighting
method_25540,excludeFromSimpleItemModelGeneration
method_4608,getSprite
method_25543,registerStateWithModelReference
method_5939,canPickupItem
method_26871,register
method_25542,registerBuiltinWithParticle
method_26872,checkMissing
method_24211,enableGuiDepthLighting
method_25545,registerFlowerPotPlant
method_24214,getTargetUsedTime
method_25544,registerCoral
method_26878,createBatAttributes
method_25547,registerCrop
method_26875,hasDefinitionFor
method_25546,registerCubeWithCustomTexture
method_12238,wasSigned
method_12239,transformHeightmapType
method_26870,checkedAdd
method_12232,setUnsaved
method_14895,markResolved
method_14894,isRemaining
method_14893,remove
method_13562,register
