interm,yarn
field_16007,BLACK_TERRACOTTA
field_17337,HOPPER
field_18668,merchantRewardedExperience
field_16008,CLEAR
field_19999,LOGGER
field_16009,BLACK
field_17339,LOOM
field_16002,LAVA
field_17334,ENCHANTMENT
field_18665,GENERIC_9X2
field_16003,WHITE_TERRACOTTA
field_17333,CRAFTING
field_18664,GENERIC_9X1
field_19998,slot
field_16004,FOLIAGE
field_17336,GRINDSTONE
field_18667,GENERIC_9X5
field_16005,IRON
field_17335,FURNACE
field_18666,GENERIC_9X4
field_17341,SHULKER_BOX
field_18672,foodComponent
field_16010,YELLOW
field_17340,MERCHANT
field_16011,color
field_17343,CARTOGRAPHY_TABLE
field_18674,GLOBE_BANNER_PATTERN
field_16012,NETHER
field_18673,foodComponent
field_17342,SMOKER
field_18670,leveled
field_16017,SPRUCE
field_17349,TITLE
field_16018,LIME_TERRACOTTA
field_18679,merchantExperience
field_17348,MARKER
field_16019,WATER
field_16013,YELLOW_TERRACOTTA
field_18676,specialPrice
field_17345,data
field_16014,PURPLE
field_17344,factory
field_17347,CAMPFIRE_COOKING
field_16015,BLUE_TERRACOTTA
field_18678,priceMultiplier
field_16016,ICE
field_18677,demandBonus
field_17346,CAMPFIRE
field_20992,queuedTaskCount
field_16020,RED
field_17352,LIT
field_20993,bufferCount
field_16021,id
field_17351,SHAPE
field_20994,homogeneousCoordinates
field_16022,WHITE
field_17354,WATERLOGGED
field_20995,x
field_18685,NONE
field_16023,STONE
field_17353,SIGNAL_FIRE
field_18684,position
field_20996,y
field_20997,z
field_20998,loadingData
field_17350,CAMPFIRE
field_16028,GREEN_TERRACOTTA
field_16029,PURPLE_TERRACOTTA
field_16024,LIGHT_BLUE
field_17356,INVENTORY_RETRIEVER
field_18687,DESTROY
field_17355,TITLE
field_16025,QUARTZ
field_18686,BREAK
field_16026,CYAN
field_18689,GLOBE
field_16027,GRAY_TERRACOTTA
field_17357,NAME_RETRIEVER
field_17363,CONTAINER_NAME
field_17362,TITLE
field_18693,unsavedElements
field_17365,POWERED
field_18696,piece
field_17364,TITLE
field_18695,factory
field_18690,directory
field_18692,loadedElements
field_16030,PINK
field_18691,LOGGER
field_17367,COLLISION_SHAPE_TOP
field_16035,operator
field_18698,minY
field_17366,HAS_BOOK
field_16036,cacheCapacity
field_18697,pieceShape
field_17369,WEST_SHAPE
field_17368,COLLISION_SHAPE
field_16038,cache
field_18699,currentSize
field_17374,propertyDelegate
field_17373,TITLE
field_16044,cacheCapacity
field_17376,customName
field_16045,cache
field_17370,NORTH_SHAPE
field_17372,SOUTH_SHAPE
field_17371,EAST_SHAPE
field_17378,propertyDelegate
field_17377,lock
field_17390,pageCount
field_17385,cookingTotalTimes
field_17384,cookingTimes
field_17387,propertyDelegate
field_16055,INSTANCE
field_17386,inventory
field_17381,propertyDelegate
field_17380,CAMPFIRE
field_17383,itemsBeingCooked
field_16051,INSTANCE
field_16052,INSTANCE
field_17389,currentPage
field_17388,book
field_16058,INSTANCE
field_16059,INSTANCE
field_4902,SKIN
field_4903,largeModel
field_16070,chosenGroup1
field_16064,DRY_BIOMES
field_17396,DIRECTIONS
field_17395,DUMMY
field_16066,SNOWY_BIOMES
field_17398,cachedChunks
field_17397,cachedChunkPositions
field_4907,SKIN
field_4908,model
field_16062,TEMPERATE_BIOMES
field_17394,SIGNAL_FIRE
field_4909,model
field_17393,HAS_BOOK
field_16068,COOL_BIOMES
field_17399,INSTANCE
field_16091,INSTANCE
field_16082,OLD_GROUP_1
field_3603,v
field_3602,rightWing
field_3601,leftWing
field_3607,rightLeg
field_3606,leftLeg
field_3605,pos
field_3604,u
field_3609,arms
field_3608,head
field_3610,torso
field_3614,liftingNose
field_3613,bodySegments
field_3612,heads
field_3611,nose
field_3618,rightFrontLeg
field_3617,tail
field_3615,mole
field_3619,neck
field_4913,SKIN
field_4915,KHR_VERBOSITY_LEVELS
field_4916,floatBuffer
field_4910,SKIN
field_4917,intBuffer
field_4918,SEMICOLON_JOINER
field_4919,ARB_VERBOSITY_LEVELS
field_4924,byteBuffer
field_4920,NEWLINE_JOINER
field_4921,LOGGER
field_4922,CONSTANTS
field_4850,SKIN
field_4852,elytra
field_3522,rightBackLeg
field_3521,rightFrontLeg
field_3520,leftEar
field_3526,leftBackLeg
field_3525,leftFoot
field_3524,tail
field_3523,rightEar
field_4854,SKIN
field_4855,model
field_3529,head
field_3528,torso
field_3527,leftFrontLeg
field_3533,frontRightLeg
field_2202,recipes
field_3532,rightFoot
field_2201,client
field_2200,spectatorMenu
field_3530,nose
field_2206,soundPlayed
field_3536,backRightLeg
field_2205,advancement
field_3535,head
field_2204,startTime
field_3534,backLeftLeg
field_2203,justUpdated
field_2209,HIDE
field_3539,frontLeftLeg
field_2208,TYPE
field_3538,torso
field_2207,TEXTURE
field_4830,leggingsModel
field_4831,bodyModel
field_3502,vertices
field_4835,TEXTURE
field_4842,SKIN
field_4844,model
field_2231,textureSlotY
field_2230,MOVEMENT_KEYS
field_4895,model
field_3561,scaleSizes
field_3560,body
field_2235,TREE
field_4890,SKIN
field_3566,leftArm
field_4891,model
field_3565,rightArm
field_2233,RECIPE_BOOK
field_4892,SKIN
field_3564,skull
field_2232,textureSlotX
field_2239,visibleEntries
field_3569,bottomSnowball
field_2238,client
field_2237,MOUSE
field_3568,topSnowball
field_2236,WOODEN_PLANKS
field_3567,middleSnowball
field_4898,TEXTURE
field_3573,rightEye
field_3572,leftEye
field_2241,instance
field_3571,innerCube
field_2240,toastQueue
field_3570,mouth
field_3577,leftBackMiddleLeg
field_2246,id
field_3576,rightFrontLeg
field_3575,head
field_2244,visibility
field_3574,tentacles
field_2249,charactersByWidth
field_3579,rightFrontMiddleLeg
field_2248,textureManager
field_3578,leftBackLeg
field_2247,fonts
field_3580,rightBackLeg
field_3544,leftFin
field_2213,type
field_2211,sound
field_3542,rightFin
field_2210,SHOW
field_3548,tail
field_3547,head
field_2216,startTime
field_3546,torso
field_2215,title
field_2214,justUpdated
field_4876,SKIN
field_2219,NARRATOR_TOGGLE
field_2218,TUTORIAL_HINT
field_2220,WORLD_BACKUP
field_3551,handle
field_3550,plate
field_3555,topShell
field_2224,title
field_4880,LLAMA_DECOR
field_3554,head
field_2223,lastTime
field_4881,model
field_3553,bottomShell
field_2222,hasProgressBar
field_3552,headPitchModifier
field_3559,segmentSizes
field_2228,progress
field_3558,segmentLocations
field_2227,visibility
field_3557,scales
field_2226,description
field_3556,bullet
field_2225,type
field_4887,model
field_4888,TEXTURE
field_2229,lastProgress
field_2275,uMax
field_2274,vMin
field_2273,vMax
field_2272,xMin
field_2279,yMin
field_2278,yMax
field_2276,uMin
field_2281,IMAGE
field_2280,xMax
field_2286,LOGGER
field_2285,image
field_2284,glyphs
field_2283,INSTANCE
field_2289,filename
field_2288,height
field_2287,ascent
field_2293,height
field_2292,advance
field_2291,ascent
field_2290,chars
field_3584,abdomen
field_2253,glyphRendererCache
field_3583,head
field_2252,RANDOM
field_19908,symbols
field_3582,leftFrontLeg
field_2251,SPACE
field_19909,LOGGER
field_3581,leftFrontMiddleLeg
field_2250,EMPTY_GLYPH_RENDERER
field_19906,text
field_2257,glyphCache
field_2256,blankGlyphRenderer
field_3586,rightBackMiddleLeg
field_19904,Info
field_3585,thorax
field_19905,colorCode
field_2254,glyphAtlases
field_2259,fontStorages
field_3589,body
field_20900,matrix
field_20901,initialized
field_20902,translation
field_20903,rotation2
field_19903,Warning
field_20904,scale
field_20905,rotation1
field_20906,IDENTITY
field_2260,textureManager
field_20907,debugChunkInfo
field_20908,debugChunkOcclusion
field_20909,bufferBuilders
field_2264,rootSlot
field_3594,plastron
field_2263,hasColor
field_19919,task
field_3593,trident
field_2262,id
field_3592,TEXTURE
field_2261,LOGGER
field_2268,y
field_19917,aborted
field_2267,width
field_19918,animTicks
field_2266,height
field_3597,body
field_2265,occupied
field_19916,errorMessage
field_2269,x
field_19914,title
field_19912,parent
field_2271,subSlot2
field_2270,subSlot1
field_19928,hasUnreadNews
field_19926,trialAvailable
field_19927,validClient
field_20920,childBodyYOffset
field_20921,parts
field_20922,parts
field_20923,redMultiplier
field_19924,numberOfPendingInvites
field_20924,greenMultiplier
field_19925,checkedMcoAvailability
field_20925,blueMultiplier
field_20926,redMultiplier
field_19923,REALMS_DATA_FETCHER
field_20927,greenMultiplier
field_19920,buttonLength
field_20928,blueMultiplier
field_20929,parts
field_18607,scheduleRules
field_19939,pendingInvitationSelectionList
field_18606,VILLAGER_DEFAULT
field_18609,activities
field_19937,toolTip
field_18608,schedule
field_19938,loaded
field_20910,whiteRectangleGlyphRenderer
field_20911,zIndex
field_20912,INSTANCE
field_18603,EMPTY
field_19935,LOGGER
field_20913,IMAGE
field_18602,priority
field_19936,parent
field_18605,VILLAGER_BABY
field_20915,headScaled
field_18604,SIMPLE
field_20916,childHeadYOffset
field_20917,childHeadZOffset
field_20918,invertedChildHeadScale
field_18601,startTime
field_20919,invertedChildBodyScale
field_18600,id
field_2297,y
field_2296,scaleFactor
field_2295,width
field_2294,image
field_18618,snack
field_18617,alwaysEdible
field_2299,images
field_18619,statusEffects
field_2298,x
field_20940,leftFrontLeg
field_20941,parts
field_20942,parts
field_20943,parts
field_20944,bufferStorage
field_20945,FOG_SKY
field_18614,hunger
field_20946,FOG_TERRAIN
field_18613,prioritizedEntryIndex
field_18616,meat
field_20948,buffers
field_18615,saturationModifier
field_20949,overlayTexture
field_19942,acceptButton
field_18610,startTime
field_19943,rejectButton
field_18612,entries
field_19940,titleLabel
field_19941,selectedInvite
field_18611,activity
field_18629,PUMPKIN_PIE
field_18628,PUFFERFISH
field_19959,tooltipText
field_20934,parts
field_18625,statusEffects
field_20935,head
field_19958,LOGGER
field_18624,snack
field_20936,torso
field_18627,POTATO
field_19955,buttons
field_20937,rightBackLeg
field_18626,PORKCHOP
field_20938,leftBackLeg
field_18621,saturationModifier
field_19953,mPendingInvite
field_20939,rightFrontLeg
field_18620,hunger
field_18623,alwaysEdible
field_18622,meat
field_18519,id
field_18518,MEETING
field_20841,data
field_20842,convertLegacy
field_20843,loadedCallback
field_20844,loader
field_20847,BANNER_BASE
field_18515,TOOLSMITH
field_19847,downloadTitle
field_20848,BLOCK_DESTRUCTION_STAGES
field_18514,SHEPHERD
field_19848,narrationRateLimiter
field_18517,HOME
field_20849,positionChanged
field_19845,parent
field_18516,WEAPONSMITH
field_19846,worldDownload
field_18511,LIBRARIAN
field_18510,LEATHERWORKER
field_19844,LOGGER
field_18513,NITWIT
field_18512,MASON
field_18529,levelingUp
field_19850,worldName
field_19851,downloadStatus
field_20830,executor
field_20831,world
field_20832,worldRenderer
field_20834,rebuildTask
field_20835,distance
field_20836,cancelled
field_19858,extracting
field_18526,ITEM_FOOD_VALUES
field_19859,previousWrittenBytes
field_18525,experience
field_20838,region
field_19856,showDots
field_18528,levelUpTimer
field_19857,finished
field_18527,GATHERABLE_ITEMS
field_19854,progress
field_18521,ticketCount
field_19855,cancelled
field_18524,enderman
field_18523,completionCondition
field_19853,status
field_17209,levelUpdateListener
field_20860,THREE_PLUS_TWO_SQRT_TWO
field_19861,bytesPersSecond
field_20861,COS_PI_OVER_EIGHT
field_19862,animTick
field_20862,SIN_PI_OVER_EIGHT
field_17200,workerExecutor
field_20863,SQRT_HALF
field_19860,previousTimeSnapshot
field_18530,lastCustomer
field_20866,vertexConsumer
field_18537,lastRestockTime
field_18536,experience
field_17208,completedLevel
field_19867,checked
field_18539,SENSORS
field_19868,downloadLock
field_18538,MEMORY_MODULES
field_17207,VILLAGER_DATA
field_18533,foodLevel
field_19863,DOTS
field_18535,gossipStartTime
field_19864,dotIndex
field_18534,gossip
field_19872,totalBytes
field_20850,dataCommandStorage
field_18540,LEVEL_BASE_EXPERIENCE
field_18542,workStation
field_20852,LOOT_CONDITIONS
field_19871,bytesWritten
field_20853,CLEARED_FAILURE_EXCEPTION
field_17210,playersWatchingChunkProvider
field_18541,id
field_20854,SUGGESTION_PROVIDER
field_20855,TYPE_FACTORY
field_20856,SUGGESTION_PROVIDER
field_20857,storage
field_18548,buy
field_20858,id
field_17216,mainThreadExecutor
field_18547,experience
field_19878,LOGGER
field_17218,chunkGenerator
field_18549,price
field_17213,currentChunkHolders
field_19876,line2
field_18544,sell
field_18543,gatherableItems
field_17212,LOGGER
field_17215,serverLightingProvider
field_18546,maxUses
field_17214,world
field_19875,line1
field_18545,price
field_20880,normalX
field_20881,normalY
field_20882,normalZ
field_17220,chunkHolders
field_18551,experience
field_20884,elementOffset
field_18550,maxUses
field_20885,buffer
field_17222,chunkHolderListDirty
field_19881,configureScreen
field_18553,map
field_20886,LIGHT_ELEMENT
field_17221,unloadedChunks
field_19882,parent
field_18552,multiplier
field_20887,POSITION_COLOR_TEXTURE
field_20888,POSITION_COLOR_TEXTURE_LIGHT
field_19880,serverData
field_20889,colorFixed
field_17228,ticketManager
field_18559,basePrice
field_18558,tool
field_17224,worldGenExecutor
field_19887,errorMsg
field_18555,maxUses
field_17223,chunkTaskPrioritySystem
field_18554,count
field_17226,mainExecutor
field_18557,experience
field_18556,experience
field_20870,x
field_20871,y
field_18562,multiplier
field_20872,z
field_17230,totalChunksLoadedCount
field_19895,type
field_18561,experience
field_18564,secondCount
field_18563,secondBuy
field_20877,u1
field_18560,maxUses
field_20878,v1
field_20879,light
field_18569,experience
field_18566,sell
field_19899,yesNoQuestion
field_18565,price
field_19896,line2
field_18568,maxUses
field_19897,line3
field_18567,sellCount
field_18573,count
field_17241,LEVEL_COUNT
field_18572,price
field_17244,firstNonEmptyLevel
field_18575,experience
field_17243,levelToPosToElements
field_18574,maxUses
field_18571,sell
field_18570,multiplier
field_17249,queues
field_18577,effect
field_18576,multiplier
field_17248,LOGGER
field_18579,experience
field_17247,name
field_18578,duration
field_20890,fixedRed
field_20891,fixedGreen
field_20892,fixedBlue
field_20893,fixedAlpha
field_17253,serverThread
field_18584,maxUses
field_17252,ticketManager
field_18583,price
field_18586,secondBuy
field_17255,processor
field_20897,delegate
field_17254,threadedAnvilChunkStorage
field_18585,experience
field_18580,multiplier
field_20898,stack
field_17251,controlActor
field_18582,sellCount
field_17250,idleActors
field_18581,sell
field_18588,priceMultiplier
field_17257,chunkStorage
field_18587,secondCount
field_17256,pendingTasks
field_17259,executor
field_18589,price
field_18595,IDLE
field_17264,DRAGON
field_18594,CORE
field_18597,REST
field_17266,EVENT_RAID_HORN
field_18596,WORK
field_17265,BLOCK_BELL_USE
field_17260,taskBatchSize
field_18591,experience
field_18590,maxUses
field_18593,text
field_17262,POST_UPDATE
field_18592,OBSTRUCTED
field_17261,PRE_UPDATE
field_18599,PANIC
field_18598,MEET
field_17280,baseFactory
field_17274,INSTANCE
field_17271,OPEN_BARREL
field_17273,INTERACT_WITH_SMOKER
field_17272,INTERACT_WITH_BLAST_FURNACE
field_17279,runnable
field_17278,priority
field_17290,propertyDelegate
field_17286,propertyDelegate
field_17285,properties
field_17288,paymentSlot
field_17287,payment
field_17282,cooldown
field_17281,enabled
field_17284,attackPlayerGoal
field_17283,raidGoal
field_17289,context
field_17293,inventory
field_17292,propertyDelegate
field_17294,context
field_3720,networkHandler
field_3724,completionId
field_3723,pendingCompletion
field_3722,networkHandler
field_3721,lastSelectedSlot
field_3727,netHandler
field_3725,client
field_3729,client
field_2400,buttonEnableTimer
field_3735,port
field_2404,messageSplit
field_3734,address
field_2403,callback
field_3733,scoreboard
field_2402,yesTranslated
field_2401,message
field_3739,latency
field_2408,CONNECTOR_THREADS_COUNT
field_2409,connectingCancelled
field_3701,loginScreen
field_3700,advancementHandler
field_3706,parentGui
field_3709,profile
field_3708,client
field_3707,connection
field_3713,blockBreakingSoundCooldown
field_3712,client
field_3711,statusConsumer
field_3710,LOGGER
field_3717,breakingBlock
field_3716,blockBreakingCooldown
field_3715,currentBreakingProgress
field_3714,currentBreakingPos
field_3719,gameMode
field_3718,selectedStack
field_3643,minZ
field_2312,BITMAP
field_2311,REGISTRY
field_2310,image
field_3647,maxY
field_3646,maxZ
field_2315,loaderFactory
field_3645,minX
field_2314,id
field_3644,minY
field_2313,LEGACY_UNICODE
field_2319,excludedCharacters
field_3649,sides
field_2318,shiftY
field_3648,maxX
field_2317,TTF
field_4983,ARB
field_4984,EXT
field_3654,pitch
field_2323,info
field_2321,oversample
field_4981,BASE
field_2320,shiftX
field_3658,textureHeight
field_2327,shiftX
field_3657,pivotX
field_2326,shiftY
field_3656,pivotY
field_2325,scaleFactor
field_3655,pivotZ
field_2324,ascent
field_4986,format
field_4987,sizeBytes
field_4988,pointer
field_2329,size
field_4989,height
field_3659,textureWidth
field_2328,oversample
field_3621,head
field_3620,leftBackLeg
field_3625,frontFoot
field_3624,leftFrontLeg
field_3623,torso
field_3622,rightBackLeg
field_3629,wing
field_3628,rearFoot
field_3627,body
field_3626,rearLegTip
field_3632,frontLeg
field_2301,sizes
field_3631,jaw
field_2300,template
field_3630,head
field_2305,template
field_2304,sizes
field_3635,wingTip
field_3634,frontLegTip
field_2303,LOGGER
field_3633,rearLeg
field_2302,resourceManager
field_2309,width
field_2308,height
field_3639,jaw
field_2307,unpackSkipPixels
field_3638,head
field_2306,unpackSkipRows
field_3637,neck
field_3683,manager
field_2352,OPTIONS
field_1020,KILLER_PLAYER
field_3682,listener
field_3681,advancementProgresses
field_3687,random
field_1024,parameter
field_3686,LOGGER
field_1025,name
field_3685,selectedTab
field_1022,THIS
field_3684,client
field_1023,BLOCK_ENTITY
field_1028,range
field_1029,treasureEnchantmentsAllowed
field_1026,range
field_3689,connection
field_1027,treasureEnchantmentsAllowed
field_3688,recipeManager
field_3690,client
field_1031,LOGGER
field_3694,tagManager
field_1032,searchRadius
field_3693,playerListEntries
field_3692,dataQueryHandler
field_1030,enchantments
field_3691,commandSource
field_2360,parent
field_1035,destination
field_3698,positionLookSetup
field_1036,decoration
field_3697,profile
field_1033,skipExistingChunks
field_3696,commandDispatcher
field_2365,wrappedText
field_1034,DEFAULT_DECORATION
field_3695,LOGGER
field_2364,subtitle
field_1039,destination
field_1037,zoom
field_1038,LOGGER
field_3699,world
field_2370,drawWarning
field_3661,children
field_4993,pixelDataFormat
field_2330,filename
field_4994,channelCount
field_4996,writeable
field_3665,visible
field_2334,bearingX
field_4990,isStbImage
field_2333,ascent
field_1003,factory
field_4991,width
field_3663,cuboids
field_2332,advance
field_1000,quality
field_4992,WRITE_TO_FILE_OPEN_OPTIONS
field_2331,excludedCharacters
field_1001,weight
field_1006,expand
field_2338,width
field_2337,height
field_1005,name
field_3666,mirror
field_2335,glyphIndex
field_4997,ABGR
field_4998,LUMINANCE
field_4999,hasAlpha
field_1009,formula
field_3672,textureOffsetU
field_1010,FACTORIES
field_3670,textureOffsetV
field_1013,ID
field_3676,emptyChunk
field_2345,actionHandler
field_1014,extra
field_3675,yaw
field_1011,enchantment
field_3674,roll
field_1012,probability
field_1017,bonusMultiplier
field_2349,buttonString
field_1018,source
field_3679,LOGGER
field_2348,noticeLines
field_1015,ID
field_1016,ID
field_3677,lightingProvider
field_2346,notice
field_1019,KILLER
field_1064,DARK_PURPLE
field_1065,GOLD
field_1062,DARK_AQUA
field_1063,DARK_GRAY
field_1068,WHITE
field_1069,stringValue
field_2399,noTranslated
field_1066,FORMATTING_CODE_PATTERN
field_1067,BOLD
field_1071,colorIndex
field_1070,RESET
field_1075,AQUA
field_1076,LIGHT_PURPLE
field_1073,UNDERLINE
field_1074,BLACK
field_1079,DARK_RED
field_1077,DARK_GREEN
field_1078,BLUE
field_1082,countRange
field_1083,limit
field_1080,GRAY
field_1081,modifier
field_1042,decoration
field_1043,zoom
field_2373,copy
field_1040,searchRadius
field_2372,warning
field_1041,skipExistingChunks
field_2371,link
field_1047,conditions
field_1044,limit
field_1048,predicate
field_1049,conditionList
field_1050,joiner
field_1053,colorValue
field_1054,YELLOW
field_1051,OBFUSCATED
field_1052,BY_NAME
field_2382,chatField
field_1057,name
field_2389,chatLastMessage
field_1058,DARK_BLUE
field_1055,STRIKETHROUGH
field_2387,messageHistorySize
field_1056,ITALIC
field_1059,code
field_1060,GREEN
field_1061,RED
field_19807,animTick
field_19808,clicks
field_19805,switchMinigameButton
field_19806,stateChanged
field_19803,backupButton
field_19804,resetWorldButton
field_19801,subscriptionButton
field_20806,expectedBufferSize
field_19802,optionsButton
field_19800,settingsButton
field_1086,hasStackTrace
field_1087,message
field_1084,countRange
field_1085,limit
field_19829,server
field_1088,stackTrace
field_1089,otherSections
field_20820,doubleChestRightLid
field_20821,doubleChestRightBase
field_20822,doubleChestRightLatch
field_19825,title2
field_1090,file
field_19826,delayTicker
field_20827,threadBuffers
field_20828,buffers
field_1093,cause
field_20829,mailbox
field_19821,title1
field_1094,elements
field_1091,LOGGER
field_1092,systemDetailsSection
field_1097,stackTrace
field_1098,name
field_1095,report
field_1096,title
field_18508,FISHERMAN
field_18507,FARMER
field_1099,detail
field_18509,FLETCHER
field_20810,banner
field_20811,pillar
field_20812,crossbar
field_18504,BUTCHER
field_18503,ARMORER
field_20815,legs
field_18506,CLERIC
field_19834,createRealmLabel
field_18505,CARTOGRAPHER
field_20817,singleChestLid
field_18500,IS_USED_BY_PROFESSION
field_20818,singleChestBase
field_19832,descriptionBox
field_20819,singleChestLatch
field_19833,createButton
field_18502,UNEMPLOYED
field_19830,parent
field_18501,ALWAYS_TRUE
field_19831,nameBox
field_18870,primaryPositionActivationDistance
field_18872,chosenPosition
field_18871,nextRunTime
field_16210,chunkHolders
field_17540,DARK_OAK_SAPLING
field_17547,BLASTING
field_17546,SMELTING
field_16216,CAT_MORNING_GIFT_GAMEPLAY
field_18877,xp
field_17549,CAMPFIRE_COOKING
field_17548,SMOKING
field_17543,hit
field_16211,LOGGER
field_18873,SECONDARY_JOB_SITE
field_17545,CRAFTING
field_18876,validTargetPredicate
field_17544,type
field_18875,SECONDARY_POIS
field_18881,closeRaiderPredicate
field_18880,secondaryJobSites
field_18883,raider
field_17552,recipeFactory
field_17551,cookingTime
field_17558,COLLIDER
field_18889,CUT_SANDSTONE_SLAB
field_16227,entity
field_17557,entityPosition
field_18888,SANDSTONE_SLAB
field_16228,name
field_16229,entity
field_17559,OUTLINE
field_18885,PLAY
field_17554,end
field_18884,squaredDistance
field_17553,start
field_17556,fluid
field_18887,CUT_RED_SANDSTONE_SLAB
field_17555,shapeType
field_18886,RED_SANDSTONE_SLAB
field_18892,LOGGER
field_16230,LOGGER
field_17560,provider
field_18891,CUT_RED_SANDSTONE_SLAB
field_18894,playing
field_16231,lore
field_17563,COMPOSTER
field_18893,pointer
field_16232,replace
field_17562,cachedItem
field_18890,CUT_SANDSTONE_SLAB
field_16237,UNKNOWN_KEY
field_17569,state
field_18899,contextPointer
field_16238,framerateLimit
field_17568,LEVEL_TO_COLLISION_SHAPE
field_18896,stream
field_16233,entity
field_17565,LEVEL
field_18895,bufferSize
field_17564,FACING
field_18898,devicePointer
field_16235,GIFT
field_17567,RAY_TRACE_SHAPE
field_18897,LOGGER
field_16236,clipboardBuffer
field_17566,ITEM_TO_LEVEL_INCREASE_CHANCE
field_17572,dirty
field_16240,profiler
field_17571,pos
field_16241,clipboard
field_17574,world
field_16242,LOGGER
field_16243,headDownAnimation
field_17573,state
field_17570,world
field_17579,SWEET_BERRY_BUSH
field_16244,tailCurlAnimation
field_17576,dirty
field_16245,sleepAnimation
field_17575,pos
field_17578,OUTLINE_SHAPE
field_16246,chunks
field_17577,COLLISION_SHAPE
field_17583,viewerCount
field_16251,chunks
field_17582,recipeType
field_16252,diameter
field_16253,radius
field_17581,NETHER_WART
field_17580,CROP
field_16259,TEXTURE
field_17587,shapeCache
field_16255,monitorTracker
field_16256,client
field_17586,LEVEL_8
field_16257,serverThread
field_17589,blockPos
field_16258,profiler
field_17588,side
field_17594,heldItem
field_17593,ABSENT
field_16263,index
field_16265,INSTANCE
field_17595,TEXTURES
field_17590,missed
field_16260,SKIN
field_17592,entity
field_16261,model
field_17591,insideBlock
field_17598,RECIPE_SERIALIZER
field_16266,endTickGetter
field_17597,RECIPE_TYPE
field_16267,TIMEOUT_NANOSECONDS
field_17599,serializer
field_16274,endTick
field_16275,startTick
field_16276,endTime
field_16278,startTime
field_16279,LOGGER
field_16290,sleepAnimation
field_16284,SLEEPING_WITH_OWNER
field_16285,COLLAR_COLOR
field_16286,headDownAnimation
field_16287,prevHeadDownAnimation
field_16280,INSTANCE
field_16281,CAT
field_16282,cat
field_16283,TEXTURES
field_16288,tailCurlAnimation
field_16289,prevTailCurlAnimation
field_3805,particleManager
field_3804,trail
field_3803,flicker
field_16295,owner
field_3808,age
field_16296,ticksOnBed
field_3807,flicker
field_16297,cat
field_3806,explosions
field_16298,player
field_16291,prevSleepAnimation
field_16292,HEAD_DOWN
field_16293,cat
field_16294,bedPos
field_16299,TAMING_INGREDIENT
field_3814,age_
field_3813,maxAge_
field_3841,colorAlpha
field_3840,random
field_3845,onGround
field_3844,gravityStrength
field_3843,dead
field_3842,colorGreen
field_3849,spacingXZ
field_2518,PRESETS
field_3847,maxAge
field_2519,parent
field_3852,velocityX
field_2521,listWidget
field_3851,world
field_2520,shareText
field_3850,velocityZ
field_3856,prevPosZ
